G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160
0.5890026	0.6438545	0.0231920	0.0126124	0.2783480	0.0893716	0.2152891	0.1053863	0.5419622	0.3362502	0.5975813	0.2203161	0.5365055	0.0396459	0.2665895	0.0014003	0.3734163	0.5631630	0.6827864	0.7216927	0.0376642	0.7056814	0.0008814	0.3254347	0.2439045	0.1345374	0.6816224	0.0604801	0.6125447	0.0570602	0.0539572	0.6115587	0.4113285	0.2249944	0.3231268	0.6207491	0.5519897	0.0052903	0.2729103	0.6855435	0.4640913	0.7046235	0.4451928	0.0223435	0.6091780	0.2478587	0.3861918	0.4006494	0.4319118	0.3894784	0.3054240	0.4929745	0.3000062	0.4845708	0.0005734	0.2061680	0.0405203	0.2367892	0.4020908	0.7220889	0.5543700	0.0933997	0.1467625	0.1540218	0.0265053	0.0015610	0.0417445	0.6546538	0.0660131	0.5317121	0.1963515	0.4148655	0.4954161	0.2033696	0.5364639	0.2701842	0.2158215	0.2484423	0.1470569	0.4018991	0.6019963	0.7999389	0.7304778	0.6964028	0.5569370	0.6315920	0.0775669	0.0721965	0.6549877	0.1705934	0.5318598	0.4913418	0.7949377	0.4063682	0.2077034	0.6347331	0.1915746	0.5336456	0.6313290	0.7537289	0.0035938	0.4950837	0.3807056	0.0145767	0.6670348	0.5158799	0.3945061	0.5554791	0.2766393	0.0050932	0.4504330	0.7418282	0.7165402	0.4807163	0.6172528	0.6240866	0.5030650	0.1247296	0.7120927	0.0328126	0.6645010	0.4422186	0.2599737	0.1206599	0.6645308	0.4556753	0.5722246	0.6183505	0.6674941	0.6523612	0.5057558	0.7209095	0.6878504	0.6408834	0.3616891	0.6105295	0.6478366	0.6603123	0.7265310	0.7431412	0.5015397	0.7285719	0.3781003	0.5857811	0.7309345	0.4765447	0.1925131	0.7302428	0.3575033	0.0520028	0.6912345	0.4897322	0.5433785	0.7303097	0.5232434	0.3687448	0.5186553	0.3568205	0.0034611	0.4295189
0.7929586	0.5592538	0.0542186	0.0313866	0.3564597	0.0614840	0.2924920	0.0632334	0.6191640	0.4979846	0.4570336	0.3647829	0.5299796	0.4465637	0.3500407	0.0494597	0.2896476	0.5642877	0.6257549	0.4764862	0.0800568	0.7978820	0.0527897	0.0557363	0.1412540	0.3866376	0.6030600	0.1043201	0.6062008	0.0035689	0.1935730	0.5045594	0.4878363	0.1545134	0.2837943	0.6936489	0.5113385	0.0358093	0.1436840	0.6137185	0.1789272	0.4949912	0.2432369	0.0390771	0.4424700	0.3022922	0.1989817	0.3478135	0.2776722	0.5881795	0.2359921	0.4924874	0.2667056	0.4310044	0.2650668	0.4347925	0.0107602	0.2180415	0.3749776	0.3385891	0.6249518	0.1723392	0.2016315	0.2962294	0.0075783	0.0348638	0.0695386	0.7069749	0.2304476	0.1603995	0.3141578	0.4824927	0.4737464	0.3154829	0.6313229	0.2732251	0.0090661	0.2091243	0.2034455	0.3165165	0.4828043	0.7784005	0.7508089	0.6997124	0.5840607	0.5858741	0.1162601	0.0636896	0.3964856	0.2968409	0.1782762	0.3979352	0.5816039	0.4472630	0.1979314	0.5480487	0.1337905	0.6826894	0.5270928	0.8005159	0.0412104	0.3499407	0.1124712	0.0255480	0.8221455	0.2935935	0.2965699	0.6492672	0.3294933	0.0374392	0.3912441	0.8339510	0.6804996	0.2954002	0.6296617	0.6281095	0.5574326	0.0976484	0.7069592	0.0479847	0.6044613	0.5311414	0.3918245	0.0169080	0.4179925	0.4174274	0.4455606	0.1923662	0.4035497	0.4716784	0.6591100	0.5616301	0.4644287	0.6916256	0.3141981	0.5684218	0.6501167	0.5133311	0.6970057	0.7058236	0.3733846	0.7202888	0.2561931	0.6013664	0.6443118	0.3719795	0.0227138	0.7028226	0.1435181	0.2631693	0.4703866	0.4868808	0.4119669	0.7144243	0.7587871	0.2104288	0.1678102	0.2232076	0.0179561	0.7208744
0.6282426	0.7260984	0.0305970	0.0282056	0.2314645	0.0898968	0.0330968	0.0335783	0.4961951	0.3188823	0.6176645	0.2067520	0.2623527	0.0248983	0.6494029	0.0237418	0.5007118	0.3357811	0.5119067	0.7444122	0.0400383	0.6064734	0.0003609	0.0017677	0.0119347	0.2949358	0.5888137	0.1857035	0.6132441	0.0037277	0.2344367	0.5963820	0.4628564	0.4375952	0.4324166	0.5689547	0.4185714	0.0803774	0.3657057	0.4503289	0.2403752	0.6888432	0.2817686	0.0115482	0.8846303	0.2764218	0.3501029	0.4029767	0.3857109	0.5181530	0.1694053	0.7296514	0.3150746	0.6477856	0.0000879	0.3756631	0.0860762	0.2235858	0.1719788	0.6886000	0.2621171	0.0824235	0.1124865	0.0771129	0.0239696	0.4213724	0.2674963	0.3766731	0.0094116	0.2893173	0.1837945	0.2806026	0.4904860	0.2780835	0.7240757	0.0093194	0.1153267	0.2133543	0.1834432	0.1800519	0.7600780	0.5818726	0.6611325	0.7981538	0.4284010	0.6193641	0.0456649	0.0618170	0.5018691	0.2243706	0.5216642	0.4398034	0.7500654	0.5119478	0.0328932	0.6434791	0.1081158	0.8178092	0.6830448	0.7226917	0.0111210	0.4693152	0.5715099	0.0431599	0.6585994	0.3374405	0.3791478	0.6248539	0.1623898	0.0101758	0.4373422	0.7542866	0.7543162	0.6093806	0.8277436	0.6947757	0.5428218	0.0033020	0.7109892	0.0260208	0.6842380	0.4998915	0.3520891	0.0000481	0.5555590	0.4927168	0.4865416	0.4708144	0.7004244	0.5786519	0.6349231	0.6395512	0.6822024	0.6684112	0.3776933	0.5342627	0.5554391	0.6591094	0.5665380	0.7464011	0.5147009	0.5360381	0.2437354	0.5651297	0.5674016	0.4130601	0.1330673	0.6193200	0.2052624	0.3837642	0.5201586	0.5803676	0.6247686	0.6987321	0.7120232	0.1635922	0.3276304	0.3845154	0.0546097	0.5020487
0.6348904	0.6995305	0.0193047	0.0033439	0.4029026	0.0717203	0.1922342	0.0451588	0.4652733	0.2617622	0.5642890	0.1935489	0.4654946	0.0152504	0.2225116	0.0006574	0.4911525	0.8180937	0.4472164	0.5916317	0.0100853	0.6147549	0.0558287	0.1444698	0.2536228	0.2679683	0.6869498	0.0948675	0.5222826	0.0466330	0.2654948	0.6582601	0.4232594	0.1329292	0.2242626	0.6490585	0.3975489	0.0259593	0.1754469	0.5351260	0.3418410	0.7620715	0.5208597	0.3414469	0.5288568	0.2396488	0.1003422	0.4898464	0.6797780	0.5304856	0.2436196	0.6223399	0.3254448	0.5671865	0.0000179	0.5874101	0.0906617	0.2062409	0.5622539	0.7430674	0.4991971	0.0429283	0.1101477	0.0793000	0.0001814	0.1294616	0.0236994	0.7080515	0.1365989	0.2165063	0.2367333	0.3913595	0.4511223	0.3537816	0.6217686	0.2563684	0.1385599	0.1987059	0.1283762	0.3667929	0.6615726	0.6312142	0.6677526	0.6198985	0.5507815	0.7305431	0.0055260	0.0188438	0.6141513	0.2518402	0.3090978	0.4822212	0.7240851	0.4097285	0.1492973	0.6950312	0.1286969	0.6728231	0.6991113	0.6823760	0.0046206	0.4673558	0.3126978	0.0000069	0.7496742	0.4092635	0.4704458	0.6025366	0.2167940	0.0111816	0.3635024	0.7328356	0.6991756	0.6142503	0.7523905	0.7811579	0.7259455	0.0934565	0.7215981	0.0336481	0.6938332	0.4565143	0.0869505	0.0358381	0.7093178	0.4436589	0.5544209	0.4630071	0.6982963	0.5398951	0.6192530	0.6135911	0.8293877	0.6379515	0.4003271	0.7207418	0.5915391	0.6500230	0.7889676	0.6980206	0.4956262	0.6542052	0.4503550	0.5739361	0.6844018	0.5337759	0.1795871	0.6207126	0.2102877	0.1428143	0.6657694	0.5096935	0.5139849	0.7251145	0.4873633	0.1985293	0.3716260	0.4118313	0.0975288	0.4820047
0.5862052	0.4407698	0.0127911	0.0000494	0.3548256	0.0549549	0.1703981	0.1369716	0.4546178	0.3937724	0.5562366	0.5893875	0.6077268	0.0178385	0.4064733	0.0005093	0.3788943	0.5981663	0.4096615	0.6289828	0.0731886	0.6487987	0.0021667	0.1981411	0.0069602	0.3270613	0.6937232	0.0555031	0.5310881	0.1550852	0.1468244	0.6547352	0.5666731	0.5460038	0.3526772	0.4023840	0.6600138	0.0554700	0.1506187	0.5475760	0.4501939	0.4352045	0.2712481	0.1983620	0.8234842	0.1802561	0.1263391	0.6157481	0.2804120	0.6465732	0.2896190	0.6817222	0.3222321	0.5950465	0.0988843	0.3312313	0.3551346	0.2533560	0.2583265	0.6401270	0.2358601	0.2392009	0.1518692	0.2354505	0.0459860	0.0016130	0.4831601	0.7206201	0.1721256	0.6398033	0.3373743	0.4517085	0.4109854	0.1988412	0.6358089	0.3005693	0.1762130	0.2219651	0.2379050	0.2494392	0.5702460	0.6899517	0.5036873	0.6953731	0.5100613	0.5189073	0.0069855	0.0016545	0.5603133	0.1935189	0.3099261	0.4389531	0.7296086	0.4082522	0.1932381	0.5481712	0.1706527	0.6978737	0.6791178	0.7316570	0.0245596	0.7081161	0.3676606	0.0166215	0.5601412	0.4450853	0.4421902	0.6844813	0.2894189	0.0104902	0.3064972	0.5195947	0.6927933	0.5848205	0.6507209	0.5204403	0.4436260	0.0689459	0.7210113	0.0209518	0.6230903	0.5530579	0.3438248	0.0022356	0.6431865	0.4630166	0.4520247	0.4621004	0.6079158	0.6517105	0.5539667	0.6068136	0.7002729	0.6360346	0.3116791	0.6194706	0.6316199	0.6779222	0.5650971	0.5841128	0.4808936	0.8513313	0.2835447	0.6833281	0.5986597	0.3944250	0.1078310	0.7546618	0.4071682	0.0956796	0.5839483	0.6996043	0.6082211	0.6661989	0.7776771	0.1278665	0.4978891	0.2890798	0.0011531	0.5089919
0.6960840	0.7259204	0.0421839	0.0118418	0.3447801	0.0413074	0.1735922	0.0478447	0.6116607	0.2287891	0.6696627	0.2961420	0.3922366	0.0040241	0.6726055	0.0215582	0.4364738	0.2460061	0.4035675	0.5677378	0.1139683	0.7726447	0.0235875	0.3725097	0.1051390	0.3090770	0.7068259	0.1045754	0.6478941	0.0003674	0.6765251	0.5693132	0.5161862	0.5710797	0.4100756	0.5380673	0.3950456	0.0472598	0.5279011	0.6450665	0.3406984	0.4492736	0.2500629	0.2990434	0.7104489	0.1314401	0.3687956	0.6378462	0.5660111	0.7148547	0.0955316	0.6005095	0.2027381	0.4737827	0.0004302	0.5719698	0.3983003	0.2465207	0.2223874	0.5619809	0.3634111	0.1204387	0.1626635	0.0364643	0.0004222	0.0000941	0.3714175	0.7521426	0.1891557	0.7455380	0.3665193	0.4865266	0.4229602	0.3657805	0.5489657	0.3156349	0.2492192	0.2792024	0.1711343	0.1903245	0.7283320	0.6776281	0.6060626	0.7029134	0.6928332	0.6169468	0.0214575	0.0618514	0.4890471	0.1958096	0.5578820	0.6014477	0.7236419	0.4882295	0.1488614	0.5361021	0.1091845	0.6998752	0.7239226	0.5608952	0.0047759	0.4793496	0.5073226	0.0001501	0.7194720	0.3726723	0.5274328	0.7317715	0.2053206	0.0086735	0.4182089	0.7270036	0.7925351	0.4858320	0.6758704	0.6063369	0.6794664	0.0000950	0.5786372	0.0215000	0.7238694	0.6318642	0.2896528	0.1499662	0.7652106	0.3841910	0.5784279	0.5895672	0.6767897	0.6524584	0.6292444	0.6387686	0.5486084	0.6403010	0.3253523	0.6413444	0.5257963	0.6632577	0.6843323	0.6936834	0.5129799	0.7430333	0.4130648	0.5265598	0.7831706	0.4365654	0.0822857	0.7418609	0.2927898	0.1563925	0.7159763	0.5252164	0.5357829	0.7956222	0.6539082	0.1878945	0.4111588	0.4588463	0.0030472	0.4256444
0.4805478	0.3892488	0.1022576	0.0104326	0.4233783	0.1608025	0.3247797	0.1766665	0.5400343	0.6870942	0.3918196	0.5041790	0.5301808	0.0951018	0.4167129	0.0027762	0.2987252	0.3304912	0.3576783	0.6690119	0.0818897	0.6123819	0.0419651	0.1630024	0.2517292	0.1356364	0.6321946	0.0599609	0.6634282	0.1929991	0.3318500	0.4721327	0.4721546	0.6168444	0.2739167	0.8010027	0.3353194	0.4284111	0.5008368	0.4105018	0.3346934	0.5416722	0.3999002	0.5000171	0.7363838	0.2412477	0.4655470	0.6243599	0.3609297	0.3711427	0.6275040	0.6058185	0.3098295	0.4533367	0.0000628	0.5805043	0.2311425	0.2083050	0.2836523	0.6564742	0.2025404	0.1566081	0.1633881	0.4240625	0.0044998	0.0111424	0.5132345	0.2680473	0.0382265	0.5521978	0.3476657	0.2939837	0.3846992	0.4305863	0.6403647	0.3007413	0.1503794	0.2276253	0.0662390	0.1497701	0.5031485	0.6898557	0.5824377	0.6895599	0.4926415	0.5948203	0.0491912	0.0722536	0.6457821	0.2353831	0.3694031	0.4240203	0.6354076	0.4164228	0.1522968	0.5621988	0.1385583	0.6726800	0.8039213	0.5942968	0.0031223	0.5203013	0.4458543	0.0001437	0.6878101	0.3169624	0.5550874	0.6036574	0.1991035	0.0232554	0.3546529	0.6680713	0.8024093	0.5553390	0.7148309	0.5568364	0.4848958	0.0038392	0.6496993	0.0747261	0.7600388	0.5141697	0.1283674	0.0041730	0.5586083	0.3907741	0.4955994	0.5268900	0.6590950	0.6219248	0.7980436	0.6878053	0.6632362	0.8186624	0.4598486	0.6453931	0.4986125	0.5213527	0.6270320	0.7651805	0.6148311	0.7411916	0.3887741	0.4831308	0.6662565	0.4949590	0.3661111	0.5567152	0.3384166	0.4154479	0.7240431	0.5315788	0.5794073	0.7454181	0.6576333	0.2052905	0.5012389	0.4383051	0.1542973	0.5476050
0.6278361	0.4631778	0.0183956	0.0361472	0.3576580	0.0706646	0.2496350	0.1443219	0.5818580	0.3421740	0.6770641	0.4055377	0.4943464	0.3975561	0.4450267	0.0232373	0.3619126	0.7447662	0.5956233	0.6081857	0.0258557	0.6388469	0.0291695	0.2045220	0.0011164	0.2492693	0.6401768	0.1350855	0.6307269	0.1014233	0.1637880	0.6886911	0.4996576	0.1816216	0.2715157	0.6344134	0.5395417	0.3075736	0.0924040	0.6791522	0.2727054	0.6134581	0.4481084	0.2077232	0.6756014	0.1523486	0.1441167	0.3274227	0.2205991	0.4205956	0.3064211	0.4824963	0.1999596	0.5206354	0.3367478	0.4433108	0.2586245	0.2124841	0.2527682	0.7401437	0.2068874	0.1232716	0.1964816	0.0336391	0.0433574	0.1985532	0.1772161	0.5355161	0.0292765	0.1853173	0.3479985	0.3780670	0.3413306	0.2811390	0.6300633	0.2959934	0.1595796	0.2800910	0.1905156	0.4279464	0.6033311	0.6660446	0.8279200	0.6399436	0.4963200	0.6093656	0.0028250	0.0315681	0.4458268	0.1751566	0.6396850	0.4612458	0.6636168	0.2767652	0.0522363	0.6694524	0.1378239	0.6643840	0.8068488	0.6948292	0.0154316	0.4199380	0.2066083	0.0486750	0.6916380	0.3143963	0.4253075	0.6594392	0.2897952	0.0031458	0.4207194	0.6726060	0.5520974	0.4698536	0.6757152	0.7052868	0.6119468	0.0053303	0.5888931	0.0027963	0.6485609	0.6291226	0.2960491	0.0017339	0.5594682	0.3825366	0.3998070	0.3153058	0.4863749	0.8113986	0.6716363	0.7379462	0.6643055	0.6402458	0.6215255	0.5912665	0.6226654	0.5349729	0.6819211	0.6409020	0.6582142	0.7107721	0.2588596	0.6305927	0.5497542	0.5431278	0.4625954	0.8624638	0.1724007	0.0998087	0.4746283	0.5524332	0.4990306	0.6480584	0.7598671	0.1296465	0.2917504	0.3925845	0.1392075	0.2526458
0.5937667	0.5859110	0.0531489	0.0199689	0.3172604	0.0400656	0.1414332	0.1120299	0.6260977	0.3129114	0.6113323	0.4040160	0.4705369	0.1011243	0.4610930	0.0009917	0.3195115	0.6679431	0.3848259	0.5327192	0.0650693	0.7175002	0.0345525	0.2473305	0.2621086	0.1640397	0.7518711	0.1081298	0.6473696	0.1503194	0.1612140	0.5861700	0.4455756	0.3402517	0.3728043	0.6213869	0.6108633	0.1620107	0.1205896	0.7049443	0.2657158	0.7715953	0.3234783	0.0983670	0.6992089	0.3066773	0.4453756	0.2112330	0.3554513	0.3806419	0.3011105	0.4727271	0.2173054	0.5052984	0.0000345	0.5352148	0.1934610	0.2425351	0.3777827	0.7147428	0.3155036	0.0401625	0.0950597	0.1656163	0.0651135	0.0041039	0.2233363	0.5744128	0.0426129	0.6619242	0.2872715	0.5815490	0.3897185	0.3197919	0.5843516	0.3350612	0.0829272	0.2388304	0.2765155	0.1275614	0.4025258	0.6878826	0.6679180	0.6760299	0.4897997	0.8837057	0.0502836	0.0375332	0.4538878	0.2142566	0.2631717	0.3672553	0.5829884	0.3016936	0.1644297	0.6588040	0.1634992	0.7298138	0.7049105	0.5615389	0.0027157	0.4826545	0.4093997	0.0279007	0.7089449	0.3992943	0.4144321	0.6335687	0.2896878	0.0573077	0.5175602	0.6737303	0.6062891	0.5215177	0.7238827	0.7171704	0.6280001	0.0643305	0.7401262	0.0277210	0.8281184	0.7067455	0.3359607	0.1050303	0.5401725	0.3776831	0.4083540	0.5559473	0.5464941	0.4738660	0.7944996	0.7013791	0.6349928	0.7252324	0.4432057	0.6888297	0.6018550	0.5414023	0.6523696	0.6809675	0.4720504	0.6722997	0.2456035	0.5862673	0.5889174	0.5079294	0.3601770	0.7184948	0.3676870	0.1109660	0.5795619	0.5955136	0.4022651	0.7692853	0.7498446	0.2364125	0.4280387	0.2778375	0.0003823	0.5313815
0.8325272	0.7803276	0.0162374	0.0029445	0.4000427	0.0872901	0.1401640	0.0793201	0.6296278	0.2532608	0.7498751	0.2689949	0.6381373	0.0670975	0.4375157	0.0279989	0.5660235	0.6382567	0.4600881	0.6834268	0.0289179	0.7316420	0.0002043	0.3213478	0.2744112	0.4561842	0.6805364	0.0712080	0.6509785	0.0775495	0.4194834	0.6572734	0.5321845	0.4595091	0.3913076	0.4657740	0.5606383	0.0964537	0.1039498	0.3374487	0.5168450	0.6548872	0.3445334	0.0636972	0.6397645	0.2010957	0.4234285	0.3402698	0.2245922	0.4891361	0.2191472	0.6063345	0.2118210	0.6606629	0.0020680	0.0935171	0.0793870	0.0004502	0.2167944	0.6945296	0.3090295	0.0837708	0.1391721	0.0646265	0.0678434	0.0917292	0.0676788	0.5772403	0.1202370	0.5254861	0.1480414	0.2012912	0.5849778	0.4010162	0.6576080	0.2417488	0.1704298	0.1133643	0.0467328	0.1105722	0.5311117	0.6188342	0.6820501	0.6598432	0.6238865	0.6601835	0.0093660	0.0652408	0.5541061	0.2690691	0.5068149	0.3941750	0.7576208	0.3693216	0.0535399	0.6507532	0.2394081	0.5711408	0.6648825	0.7162582	0.0149534	0.5245458	0.3916254	0.0129526	0.7407844	0.4851301	0.5296366	0.5788400	0.2829405	0.0061547	0.3028739	0.6946315	0.7188297	0.5574659	0.7482449	0.6024825	0.5710206	0.1067852	0.7827371	0.0032653	0.6882836	0.6666561	0.3390318	0.1076674	0.5270803	0.3546553	0.4371099	0.4794497	0.6995806	0.5121785	0.7232379	0.7329125	0.6138167	0.7373712	0.5120787	0.5780258	0.5131737	0.7394534	0.6598210	0.5648233	0.6012083	0.6645923	0.5171338	0.5203146	0.6478300	0.4992185	0.0299213	0.6895894	0.1747384	0.1379893	0.5977109	0.4719736	0.4355259	0.6048077	0.6805294	0.2627792	0.4036496	0.2714633	0.0010023	0.5698163
0.6926812	0.6488254	0.0424634	0.0247545	0.3854861	0.1173917	0.1518130	0.0737125	0.5206607	0.4594021	0.5275914	0.4167529	0.4296630	0.1064300	0.0759972	0.0011657	0.5102154	0.5439641	0.5699791	0.5777733	0.0839434	0.6014056	0.0009900	0.0178154	0.3161933	0.3961852	0.6691443	0.1451496	0.5692371	0.1861784	0.0492978	0.2498729	0.3752196	0.2918507	0.2448073	0.7146640	0.5303342	0.2714319	0.2356229	0.1381053	0.0680200	0.7217498	0.3787362	0.0443176	0.2620214	0.4331124	0.1224038	0.0807442	0.1457544	0.0892110	0.2331780	0.4671598	0.2088490	0.3987164	0.0528401	0.4931102	0.0111434	0.1258537	0.4522838	0.6888347	0.2049227	0.2118693	0.3202271	0.3168055	0.0100188	0.0017285	0.0302651	0.5349070	0.2813451	0.1515058	0.5522005	0.3821231	0.2138016	0.1110569	0.2788274	0.2890245	0.4597424	0.3996422	0.2052006	0.2922086	0.7224565	0.4235239	0.5647079	0.2637196	0.3071780	0.3646937	0.3281589	0.0005470	0.0807687	0.4645551	0.0934746	0.1228222	0.2778174	0.0130583	0.2629002	0.1735769	0.3733977	0.5505172	0.1248474	0.5504292	0.3103007	0.1953426	0.0041800	0.0264465	0.7494429	0.0807678	0.0785921	0.4484347	0.4945370	0.0124389	0.1646905	0.6171522	0.5213540	0.0270087	0.6492809	0.2685948	0.2457206	0.4720204	0.6284429	0.0927498	0.4812630	0.2971847	0.4589038	0.1203602	0.3483581	0.2488643	0.2283952	0.1802912	0.0353990	0.2006176	0.4482620	0.1863576	0.5262300	0.8051856	0.0442929	0.3227784	0.3714364	0.4257629	0.5798583	0.6465098	0.3731967	0.5531673	0.3726834	0.4064233	0.3749007	0.3866308	0.1976198	0.5700049	0.3141695	0.2029756	0.1888848	0.4673667	0.2929674	0.4366811	0.7831816	0.3161621	0.0761520	0.5311693	0.2079477	0.6123365
0.6838433	0.6401344	0.0091711	0.0001374	0.4068048	0.1440016	0.1319773	0.1477483	0.5045966	0.2996418	0.5247173	0.1687265	0.4409476	0.1900169	0.2072057	0.0008729	0.4227942	0.6400045	0.5516952	0.7336048	0.0417268	0.5597085	0.0332516	0.0981994	0.2102937	0.1407873	0.7210137	0.0822696	0.5784821	0.0051208	0.5233252	0.6314967	0.4177365	0.3307335	0.3495296	0.7447363	0.4311440	0.1667467	0.2993694	0.5228356	0.2071033	0.6992418	0.3924679	0.0050449	0.6189614	0.2600755	0.2335775	0.3614181	0.2143793	0.5028231	0.4739672	0.5827529	0.2006514	0.5661044	0.0000370	0.2201954	0.0922687	0.0167935	0.6155669	0.6295006	0.3923536	0.0482265	0.1021927	0.0539955	0.0240064	0.2344280	0.2581975	0.8211091	0.0912674	0.1291775	0.1413851	0.3793434	0.4129387	0.1146985	0.5885394	0.0839865	0.1708448	0.4192009	0.1813751	0.2434944	0.6432502	0.6042000	0.6121729	0.7028053	0.5200309	0.6322157	0.0802809	0.0215153	0.4963222	0.3535111	0.3748501	0.4213167	0.5786177	0.3634449	0.1044164	0.6267848	0.1259756	0.6346648	0.5970800	0.5779668	0.0046729	0.4704668	0.2526413	0.0030848	0.7500929	0.4488665	0.3732114	0.6966323	0.1696339	0.0094293	0.3295271	0.6804447	0.6574806	0.6486656	0.6983342	0.6188883	0.6013681	0.0610474	0.6120390	0.0010498	0.5641861	0.4608748	0.2391804	0.0015084	0.5070140	0.4717737	0.5403988	0.3687746	0.6594643	0.6528868	0.6391947	0.6455227	0.7749171	0.7659690	0.3948443	0.6946079	0.6229519	0.5343747	0.5358984	0.6245889	0.4986862	0.5517739	0.1750543	0.5605122	0.6283594	0.5915045	0.2047185	0.7525107	0.2568338	0.1386434	0.4183330	0.6300736	0.4335748	0.5838851	0.7013615	0.1662929	0.3249375	0.2154217	0.1885854	0.5314461
0.6759635	0.6249672	0.0378301	0.0167804	0.2880273	0.0304298	0.0733909	0.0150025	0.6319930	0.2245529	0.5860645	0.4933202	0.2972778	0.0145373	0.2122642	0.0001623	0.4712223	0.7759094	0.3936794	0.2666522	0.0552559	0.6533124	0.0013202	0.0386233	0.0860399	0.3334185	0.7165372	0.1493329	0.4952063	0.1273436	0.2509976	0.6794958	0.3534020	0.2602540	0.2489154	0.7409760	0.4138925	0.0062754	0.4074494	0.8089141	0.2255604	0.6283468	0.4616485	0.2051029	0.7696215	0.2313359	0.1320660	0.3135964	0.1144009	0.2715135	0.0790567	0.6381801	0.2853387	0.5562699	0.0020039	0.6108838	0.1447557	0.3175024	0.2995271	0.6734577	0.2112776	0.1520170	0.1864640	0.0552387	0.0002067	0.0004508	0.2457534	0.5268339	0.2115436	0.3322582	0.3334853	0.5093483	0.4481262	0.0584406	0.5715341	0.2898490	0.1540397	0.2176309	0.1790684	0.0737758	0.4774860	0.6844625	0.6343478	0.6964678	0.6211686	0.6528244	0.0023442	0.0089054	0.5689935	0.0906590	0.3709704	0.3369197	0.6082218	0.3682884	0.0417739	0.4592107	0.0840566	0.6121840	0.7616077	0.6436090	0.0087300	0.5242774	0.2958247	0.0000605	0.7085371	0.3114239	0.5103174	0.6663626	0.2020247	0.0104237	0.4914297	0.6298251	0.7075349	0.4210936	0.7424592	0.6960385	0.5907132	0.1383543	0.7044555	0.0001843	0.6996420	0.5454556	0.3175052	0.0667357	0.5739869	0.3571774	0.3691161	0.4905686	0.4977953	0.5633802	0.7276230	0.7457726	0.6301290	0.7351845	0.3873569	0.6266423	0.6643377	0.6076304	0.7427683	0.5305742	0.4459216	0.7188490	0.4147223	0.6151020	0.7222833	0.5908445	0.0760810	0.6370070	0.2866629	0.0616940	0.5238560	0.8854862	0.5253847	0.6391479	0.6654599	0.2562742	0.3624211	0.4247969	0.2527133	0.5860824
0.6422805	0.7455983	0.0227923	0.0159823	0.2916252	0.0193874	0.1132130	0.0142333	0.5188444	0.3192658	0.6089160	0.1072499	0.5119248	0.1291394	0.6315189	0.0056224	0.3057703	0.3548412	0.3025006	0.5780624	0.0463829	0.7462400	0.0001502	0.2723119	0.3105861	0.2071334	0.6525387	0.0688289	0.6051776	0.0063230	0.4813866	0.6968241	0.3027167	0.6299667	0.4681918	0.5093081	0.2819597	0.0535445	0.1146525	0.6716694	0.3874845	0.7656281	0.3784040	0.5060644	0.6900432	0.2229092	0.3068287	0.4716144	0.3410049	0.4350023	0.1132970	0.4833649	0.2454161	0.7085623	0.0001573	0.4112002	0.0122565	0.2576147	0.4022317	0.4258559	0.4011458	0.0923121	0.0415696	0.0788794	0.0474867	0.1307822	0.1281425	0.6063096	0.0325475	0.6776761	0.3852135	0.3486441	0.4702192	0.1241959	0.5518477	0.2274619	0.1212928	0.1115915	0.2256076	0.2191383	0.4410165	0.6784677	0.7641343	0.5379860	0.4647335	0.6648789	0.1049604	0.0599385	0.5064716	0.1629487	0.3269626	0.5611789	0.6913965	0.4659737	0.0839642	0.6764387	0.1461425	0.7571093	0.7270497	0.7253283	0.0112984	0.5107909	0.3515708	0.0008349	0.8235675	0.4059895	0.5706833	0.8434896	0.1866796	0.1161837	0.4240533	0.7583589	0.6481373	0.5309971	0.7741033	0.6712138	0.5769508	0.0571696	0.6523464	0.0297473	0.6891973	0.6231128	0.4369433	0.1191746	0.7513345	0.4063369	0.4580757	0.4476866	0.7127802	0.6116384	0.6910891	0.4973178	0.6441981	0.6432156	0.3551441	0.7515577	0.7807440	0.5774522	0.7782703	0.6836212	0.6151049	0.6183741	0.1356059	0.4169083	0.6416127	0.5309136	0.1056063	0.5443870	0.2906711	0.3038682	0.6605425	0.4738436	0.5264823	0.7040792	0.6546096	0.4155455	0.4916991	0.5284694	0.0309757	0.5640688
