"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
300	0.6347557	0.1914595	0.4405294	0.1613900	0.0467390	0.1064758	0.0157025	0.2667647	0.2550247	0.7620863
350	0.6374287	0.2818408	0.5375250	0.1545387	0.0583011	0.1000622	0.0113339	0.3518017	0.2509091	0.6206994
400	0.5257810	0.2184723	0.4545860	0.1596972	0.1022070	0.0848503	0.0310591	0.3310383	0.2479811	0.7348264
450	0.5819459	0.2341256	0.4525407	0.1873344	0.0426996	0.1238823	0.0335792	0.3091469	0.2790361	0.6949006
500	0.6099913	0.2646647	0.4416460	0.1401365	0.0446562	0.0652900	0.0308229	0.4439673	0.3096680	0.7259024
550	0.6719100	0.6978816	0.3881441	0.1526344	0.0591966	0.0481597	0.0220202	0.5619828	0.2973031	0.6794165
600	0.6148158	0.5762699	0.5189586	0.1101118	0.0624944	0.0404945	0.0176915	0.4800620	0.3751613	0.6569620
650	0.4811606	0.7104156	0.4717977	0.1800690	0.0617866	0.0765207	0.0152551	0.6231310	0.2345186	0.7668587
700	0.5876013	0.6718306	0.6117525	0.1416322	0.0473543	0.0690985	0.0176363	0.4759503	0.2466633	0.6273585
750	0.6097175	0.6332902	0.4560547	0.1840723	0.0624260	0.0710233	0.0226388	0.4885210	0.2324779	0.8587836
800	0.5133610	0.6822021	0.6278801	0.1159055	0.0346684	0.0333872	0.0248003	0.5333749	0.2174017	0.7791614
850	0.7061045	0.6958216	0.5743444	0.1171168	0.0697826	0.0472508	0.0133738	0.4709884	0.1611998	0.6706589
900	0.7261616	0.6172379	0.3417096	0.1422219	0.0474806	0.0268992	0.0322692	0.5773981	0.2439702	0.5724856
950	0.6461052	0.6753100	0.5108518	0.1352975	0.0889393	0.0791825	0.0083284	0.6226166	0.1464774	0.5950534
1000	0.7646185	0.6921595	0.4510250	0.1161765	0.0542315	0.1343386	0.0272364	0.5392504	0.1931818	0.6802035

0	0.7994102	0.7327944	0.4769183	0.1763853	0.0800277	0.0701882	0.0157334	0.4923251	0.2161376	0.7314895
50	0.3206966	0.6476858	0.3956889	0.2247181	0.1287011	0.3887094	0.0185200	0.2886130	0.2344518	0.3410182
100	0.3155014	0.5590760	0.2469785	0.2149586	0.1620333	0.4615730	0.0198031	0.1939636	0.2952694	0.4119996
150	0.3211286	0.7250165	0.2250007	0.2576331	0.1719751	0.7110119	0.0348158	0.1862399	0.3124090	0.3007728
200	0.2041311	0.6691445	0.1768669	0.3576005	0.1349636	0.6267206	0.1031874	0.1143439	0.4980792	0.3484810
250	0.1340010	0.5786301	0.1819946	0.3730904	0.2269810	0.6653454	0.1427186	0.1347592	0.5957055	0.4890501
300	0.1633050	0.3857838	0.1443649	0.5106944	0.1872646	0.5657496	0.2133757	0.0978240	0.6856879	0.3493506
350	0.1100308	0.3423459	0.1733809	0.7465435	0.1839200	0.6631679	0.2076127	0.1636559	0.5429624	0.3822481
400	0.1447563	0.3636563	0.1720040	0.5822881	0.1538199	0.6244298	0.2110939	0.1209698	0.7368740	0.3301094
450	0.0822711	0.3724335	0.0912357	0.6235007	0.1695557	0.5786916	0.1575700	0.1026662	0.8036705	0.4034586
500	0.1066195	0.3738138	0.1683316	0.6019705	0.1338744	0.6689516	0.1629321	0.1764442	0.6555547	0.4838923
550	0.2360644	0.5017610	0.1607983	0.5492509	0.1168190	0.5940434	0.2523369	0.1449703	0.6091070	0.5672391
600	0.2743285	0.4447283	0.2781759	0.4476785	0.0770903	0.3148681	0.2170791	0.1334831	0.6043678	0.6167378
650	0.2376418	0.4203231	0.2762499	0.2928178	0.0981295	0.2588008	0.1149459	0.2249936	0.6171307	0.6757574
700	0.3090148	0.4254480	0.3538544	0.2786839	0.0564754	0.1824199	0.0693559	0.2927572	0.4774673	0.6568392
750	0.3847774	0.5943775	0.3809503	0.2296906	0.0738051	0.1028119	0.0375260	0.3571943	0.4276009	0.8207572
800	0.4964289	0.6100496	0.3767883	0.1760533	0.0803824	0.0811934	0.0353489	0.4281235	0.4318781	0.7213701
850	0.5226916	0.6523433	0.3996971	0.2119169	0.0524064	0.0564272	0.0375266	0.4818802	0.2742350	0.6836594
900	0.6693282	0.6723719	0.4353867	0.1634143	0.0567456	0.0730662	0.0156586	0.4941268	0.1616075	0.6806410
950	0.6349207	0.7257857	0.4210006	0.1862415	0.0701142	0.0819253	0.0215402	0.5454144	0.1335576	0.6298726
1000	0.6873309	0.6091028	0.4685182	0.1658986	0.0530449	0.0951954	0.0181777	0.4166777	0.1090536	0.7558153

0	0.6919431	0.7505558	0.4862280	0.2288778	0.0452056	0.0550586	0.0169816	0.6455975	0.1805298	0.5800822
50	0.5815616	0.3099628	0.3040099	0.0377066	0.0485535	0.0554795	0.0039666	0.4852811	0.2562954	0.2503962
100	0.7067929	0.3462050	0.2063359	0.0735263	0.0369540	0.0845192	0.0033778	0.4493473	0.1731668	0.2012365
150	0.6954833	0.3742119	0.0682210	0.2905015	0.0407191	0.0746909	0.0011551	0.5035027	0.0845104	0.2260826
200	0.5846974	0.3379141	0.0804564	0.4085516	0.0260348	0.0315066	0.0026103	0.5722356	0.1158129	0.1234103
250	0.6412846	0.3143670	0.0440684	0.4871028	0.0288134	0.0415139	0.0022584	0.5130461	0.1673026	0.1718935
300	0.8268524	0.3178326	0.0503215	0.4412861	0.0237183	0.0905541	0.0053436	0.5217971	0.1832885	0.2011464
350	0.8135246	0.2625605	0.0782301	0.5743183	0.0318306	0.0460060	0.0055863	0.5602769	0.1838031	0.2382039
400	0.7179779	0.3236246	0.0616196	0.4234609	0.0325049	0.0747502	0.0106468	0.5380662	0.1732778	0.1786633
450	0.7063813	0.3002997	0.0390143	0.5583457	0.0290817	0.0638885	0.0005780	0.5468817	0.1349763	0.1916010
500	0.5369575	0.3465392	0.0380870	0.5058510	0.0748464	0.0618707	0.0088649	0.5046315	0.2772662	0.1730445
550	0.6359734	0.5825855	0.0546279	0.6548408	0.0296027	0.0633213	0.0263406	0.5603430	0.2099903	0.5285751
600	0.6830464	0.5050010	0.1657991	0.8433962	0.0557162	0.0803600	0.0269169	0.4684509	0.1623528	0.7128270
650	0.7359171	0.5285383	0.3481966	0.4418078	0.0300107	0.0651892	0.0292667	0.5801932	0.1591686	0.7026802
700	0.5946463	0.6159662	0.5293230	0.2323779	0.0495715	0.0526666	0.0253714	0.4497586	0.1441488	0.6828843
750	0.7727493	0.7506176	0.3856853	0.1586324	0.0348347	0.0552932	0.0078473	0.4259468	0.1557246	0.7215411
800	0.6325482	0.6700002	0.4717438	0.1462951	0.0431923	0.0424008	0.0201333	0.4970920	0.2127660	0.7014689
850	0.5840520	0.6921613	0.4748447	0.1436165	0.0420472	0.0587677	0.0389126	0.5514075	0.2401640	0.6703811
900	0.7736623	0.7714495	0.5371146	0.1066953	0.0576926	0.0352338	0.0523013	0.5740934	0.4369016	0.5788788
950	0.4682005	0.7066119	0.4244879	0.1906418	0.0434819	0.0468067	0.0062824	0.5616990	0.3564490	0.7651098
1000	0.3904626	0.4701181	0.5507443	0.1614559	0.0510487	0.0373942	0.0308517	0.4357776	0.3879484	0.7593037

0	0.6237055	0.6548824	0.4908766	0.2230773	0.0573786	0.0426607	0.0464676	0.6264269	0.2929915	0.6729200
50	0.5424141	0.0690048	0.3936000	0.1777349	0.0306545	0.0676205	0.0393550	0.4588055	0.1782455	0.6647462
100	0.6539739	0.0540270	0.3770451	0.1439573	0.0165120	0.0466369	0.0120479	0.4294913	0.1920836	0.4871938
150	0.5271412	0.0571316	0.2735881	0.1372242	0.0824210	0.0679316	0.0165234	0.5555451	0.2417967	0.4635821
200	0.8348436	0.0611960	0.3040958	0.2300502	0.0736409	0.0600463	0.0097516	0.5806899	0.2450213	0.4904023
250	0.6051452	0.0395932	0.4331844	0.2646855	0.0704731	0.0634150	0.0112758	0.6263337	0.2794241	0.4879478
300	0.5443122	0.0819993	0.2851846	0.2099215	0.0451874	0.0397967	0.0243822	0.5956830	0.2104544	0.6058472
350	0.5964242	0.0604385	0.2379122	0.2104206	0.0420961	0.0687506	0.0069565	0.5524843	0.1642646	0.5151159
400	0.7361037	0.0408798	0.3089243	0.2623726	0.0656978	0.0716806	0.0095245	0.6503563	0.1708619	0.5062877
450	0.6893373	0.0236611	0.3760874	0.2126757	0.0435196	0.0754522	0.0687446	0.6394521	0.2038347	0.5002990
500	0.6057136	0.0707697	0.3124822	0.3348524	0.0651267	0.0707570	0.0456130	0.4799038	0.2179631	0.5057122
550	0.6587085	0.6142816	0.2531384	0.3042989	0.0610227	0.0261663	0.0069351	0.4913542	0.1195605	0.7330878
600	0.5566794	0.5139289	0.3006973	0.3882583	0.0487522	0.0223092	0.0122277	0.5711909	0.1891784	0.6654240
650	0.6788824	0.6778577	0.5683382	0.2524222	0.0450092	0.0556775	0.0201549	0.6564564	0.2863835	0.6920524
700	0.7430428	0.5886607	0.4928550	0.1993272	0.0439936	0.0896603	0.0317019	0.6929419	0.1780250	0.9576516
750	0.6630830	0.7067694	0.4439127	0.1882679	0.0359048	0.0354731	0.0284664	0.5990139	0.1800942	0.6656689
800	0.5610689	0.7311076	0.4138630	0.1600336	0.0515652	0.0755420	0.0121091	0.5485583	0.1834498	0.7498363
850	0.7687683	0.7398615	0.4329295	0.1547342	0.0353339	0.0389483	0.0241755	0.6302151	0.2465163	0.7292720
900	0.5434407	0.7019493	0.4797128	0.1280771	0.0357715	0.0543752	0.0197379	0.5819641	0.2865372	0.7811587
950	0.4878372	0.5646369	0.4384184	0.1777476	0.0430413	0.0303965	0.0460048	0.6072343	0.2795928	0.6263738
1000	0.5893502	0.6094590	0.4475496	0.1417309	0.0330690	0.0473686	0.0268923	0.4376405	0.2485838	0.6943484

0	0.7013892	0.7367710	0.5089086	0.1817681	0.0597257	0.0455180	0.0205622	0.5582292	0.2807699	0.5339832
50	0.6015379	0.6233501	0.4017133	0.1702486	0.0321651	0.0762139	0.0308565	0.3637754	0.2114702	0.6955298
100	0.7327360	0.7830769	0.6076584	0.1954718	0.0684581	0.0621285	0.0123521	0.5279354	0.2677809	0.6620744
150	0.6444009	0.6777621	0.4341166	0.1375655	0.0532356	0.0598669	0.0170736	0.5366300	0.1788146	0.7458783
200	0.6098969	0.6883420	0.4286346	0.1549565	0.0520805	0.0292261	0.0265385	0.6067957	0.2364550	0.7451373
250	0.6437231	0.6327861	0.4162119	0.2147118	0.0655223	0.0236477	0.0289336	0.5905830	0.3357277	0.6191898
300	0.7020997	0.5651894	0.4186810	0.1489388	0.0450870	0.0321192	0.0179475	0.6397013	0.3298732	0.6428310
350	0.6593175	0.7360336	0.4674321	0.1032062	0.0338139	0.0443425	0.0186400	0.6225020	0.3395210	0.7267434
400	0.5113198	0.6268041	0.3916849	0.1615579	0.0434898	0.0429033	0.0093257	0.4969575	0.3079992	0.7832049
450	0.5330610	0.6573352	0.3555723	0.1465735	0.0267681	0.0625894	0.0282550	0.5815372	0.3805876	0.7333304
500	0.6276730	0.5505681	0.4662374	0.1855214	0.0502505	0.0508236	0.0241631	0.5821449	0.2336316	0.8611723
550	0.5352463	0.5968834	0.4487336	0.1288330	0.0327463	0.0211618	0.0208517	0.5489355	0.3446627	0.8157885
600	0.4917563	0.6064592	0.4213825	0.0991493	0.0637816	0.0445600	0.0157696	0.6265560	0.4959647	0.6282774
650	0.3597978	0.6547315	0.3573338	0.1380365	0.0410096	0.0593406	0.0140061	0.6864779	0.4599276	0.7542049
700	0.4796790	0.7556571	0.3990848	0.1551259	0.0322557	0.0311239	0.0029547	0.6120503	0.3213606	0.7168566
750	0.4900939	0.7867873	0.4083171	0.1918855	0.0529210	0.0321623	0.0152389	0.5566364	0.3396552	0.5461435
800	0.5972327	0.7032754	0.3142850	0.1375557	0.0313868	0.0496411	0.0146402	0.5439997	0.2604255	0.6830836
850	0.5353804	0.7953153	0.4404990	0.1397645	0.0333267	0.0515913	0.0231037	0.4916508	0.2422280	0.6401423
900	0.5877186	0.6889949	0.5208008	0.1844508	0.0573321	0.0473772	0.0165791	0.5569026	0.3080629	0.7361801
950	0.5389872	0.7801548	0.4627780	0.1846410	0.0615495	0.0738674	0.0180824	0.4402234	0.1580519	0.7469979
1000	0.6855876	0.5383673	0.4764325	0.1352786	0.0676076	0.0842520	0.0285063	0.5002581	0.1755671	0.7008586

0	0.7422340	0.6852162	0.5221537	0.2140002	0.0352550	0.0340137	0.0583472	0.5278843	0.2050179	0.7350348
50	0.6617025	0.6636988	0.4460948	0.0228626	0.0335535	0.1302451	0.0213187	0.5681719	0.1126117	0.2129759
100	0.8305818	0.8613280	0.3258342	0.0523055	0.0574787	0.1781050	0.0287814	0.3996985	0.1020389	0.1513007
150	0.5322647	0.6776711	0.2882771	0.0691871	0.0517379	0.2168432	0.0344112	0.3451652	0.2245155	0.0808760
200	0.7309735	0.7625242	0.2726259	0.1263846	0.0532744	0.1977858	0.0430906	0.3980078	0.1320201	0.1301249
250	0.6204762	0.7467950	0.2281305	0.1528796	0.0319958	0.2075412	0.0257224	0.4062476	0.2093708	0.1008072
300	0.7062127	0.7250148	0.3099163	0.1566416	0.0576697	0.1878505	0.0447934	0.3101008	0.2180572	0.1144665
350	0.5602195	0.6411218	0.2504728	0.0558112	0.0257248	0.2070407	0.0764794	0.3028597	0.3741086	0.1410520
400	0.5396400	0.6586440	0.2941757	0.0969004	0.0544484	0.1826220	0.0763602	0.3406942	0.3349338	0.1446527
450	0.7365141	0.6476839	0.2077441	0.1897371	0.0257577	0.1994102	0.0435639	0.3757991	0.3786928	0.1076711
500	0.6121948	0.7049660	0.3168442	0.1319350	0.0268686	0.2325805	0.0658602	0.3004278	0.2278228	0.1378566
550	0.7262233	0.6051366	0.1335317	0.3171563	0.0711037	0.0844171	0.0286540	0.3994276	0.2658434	0.5713800
600	0.6576806	0.6896365	0.2858578	0.5933434	0.0298164	0.1010271	0.0174473	0.4714032	0.2323935	0.8061382
650	0.6137661	0.6749028	0.3903811	0.2848400	0.0756040	0.0513909	0.0396593	0.5630922	0.1910217	0.6887139
700	0.6588824	0.6681945	0.4637289	0.2683278	0.0446624	0.0712757	0.0185958	0.4928992	0.1791295	0.8074463
750	0.6786865	0.6171162	0.4312153	0.2409206	0.0661078	0.0599282	0.0142984	0.5421164	0.1222941	0.6950389
800	0.6668652	0.5881141	0.4689241	0.1459991	0.0616806	0.0662134	0.0179894	0.5405180	0.1658893	0.6528911
850	0.6240016	0.7176331	0.4025840	0.1420346	0.0593264	0.0327931	0.0308813	0.5224505	0.1648526	0.8343034
900	0.7256996	0.7352804	0.5756833	0.1475175	0.0690344	0.0464060	0.0194900	0.5533373	0.1743798	0.7494787
950	0.7886926	0.6239685	0.5714015	0.1088835	0.0463836	0.0767179	0.0311815	0.5838357	0.1225722	0.8379243
1000	0.7203575	0.6951060	0.4930023	0.1051022	0.0331895	0.0895532	0.0181346	0.6449019	0.2292130	0.8307721

0	0.5677586	0.7009160	0.5605978	0.2292797	0.0478765	0.0531164	0.0206004	0.6653331	0.2032303	0.6721934
50	0.7446775	0.2364622	0.4234369	0.1780496	0.2595367	0.1394665	0.0243164	0.4836377	0.2150253	0.2510484
100	0.8074209	0.2951113	0.3190872	0.1821752	0.3065035	0.4439134	0.0175836	0.3164949	0.2281571	0.1290682
150	0.6800090	0.2555726	0.2481500	0.2967423	0.3508364	0.5713928	0.0341481	0.2097050	0.2427029	0.1444073
200	0.5828625	0.2005525	0.1297152	0.4153619	0.3633397	0.6918058	0.0522201	0.1758695	0.3510306	0.0842914
250	0.5217290	0.2146691	0.2955462	0.4852514	0.3598940	0.7582928	0.1348234	0.1324566	0.6035719	0.0748229
300	0.3240298	0.1788235	0.1598946	0.6419283	0.3371371	0.5904338	0.2462203	0.1021121	0.6968062	0.1501606
350	0.2979669	0.1224258	0.1815361	0.5078853	0.3514011	0.6803782	0.2117902	0.1236331	0.6524407	0.1076088
400	0.2346269	0.1233636	0.1912711	0.4443056	0.4098624	0.7714109	0.1674267	0.1057073	0.7193020	0.1035740
450	0.2292147	0.1121571	0.1537307	0.4816622	0.4688063	0.6853021	0.2141415	0.1430158	0.7099886	0.0749655
500	0.1435427	0.0929225	0.1737270	0.5317744	0.3489714	0.7975104	0.1626425	0.0726654	0.6835265	0.1434018
550	0.1523532	0.3512045	0.0765730	0.6239854	0.1953030	0.6864242	0.2403482	0.1360334	0.6591097	0.5404803
600	0.2305074	0.3773566	0.1537188	0.6917052	0.1047833	0.5864304	0.1095127	0.0903382	0.5564655	0.9126910
650	0.2495279	0.3464978	0.3735705	0.4094248	0.0939593	0.3451782	0.1758304	0.1386336	0.5891005	0.7941727
700	0.3428189	0.4510054	0.4288999	0.1548581	0.0523353	0.1687144	0.1508922	0.2268565	0.6013630	0.8906966
750	0.2721451	0.5507214	0.5310774	0.2129633	0.0986493	0.1109370	0.1056710	0.3072254	0.5368550	0.6932655
800	0.2619275	0.5750921	0.4942490	0.1327912	0.0535940	0.0907486	0.0525642	0.3911185	0.5391406	0.7155272
850	0.3581460	0.5530280	0.3122971	0.1369562	0.0796957	0.0787714	0.0043018	0.4680280	0.2754871	0.6601499
900	0.4103203	0.8038898	0.5468168	0.1228801	0.0449873	0.0645514	0.0115628	0.5293375	0.2248427	0.7736254
950	0.6635616	0.7319151	0.5066321	0.1651942	0.0476020	0.0521604	0.0247446	0.6129874	0.2801530	0.7606554
1000	0.5654310	0.5867366	0.5170384	0.1435541	0.0329403	0.0498596	0.0112742	0.6409215	0.2882362	0.8098962
