"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
400	0.1740041	0.2663236	0.4212303	0.6912449	0.4515736	0.1938903	0.4671935	0.6756289	0.7993441	0.7290298
450	0.1815258	0.2771212	0.4335407	0.6234173	0.4860875	0.2123759	0.4159580	0.7596881	0.7735923	0.6362068
500	0.1774107	0.3453786	0.4059758	0.6087023	0.4728286	0.2383729	0.4144981	0.6480099	0.8870409	0.7481475
550	0.1423340	0.3549749	0.4477275	0.6240889	0.5688604	0.2326278	0.2216156	0.7076663	0.8539052	0.6841172
600	0.2524557	0.4193170	0.4326540	0.6371579	0.6295774	0.3272599	0.1725187	0.6710232	0.8045489	0.6869148
650	0.3337360	0.3566637	0.4960886	0.4846651	0.6990969	0.2583004	0.1928808	0.5309792	0.8752785	0.8983080
700	0.4180873	0.3611695	0.5180413	0.5387457	0.4887620	0.2166859	0.2599408	0.6218418	0.7947549	0.6964989
750	0.3233624	0.2519321	0.4705025	0.4762297	0.6922751	0.2243955	0.3151062	0.7475857	0.7597929	0.7593524
800	0.5068401	0.1922413	0.5646792	0.4944975	0.5452945	0.2410135	0.2293166	0.7603936	0.8146214	0.6651874
850	0.3236246	0.2155828	0.5605153	0.5157750	0.6432245	0.2464795	0.2269607	0.5892406	0.7723719	0.5819447
900	0.3801471	0.2460222	0.4908393	0.5634794	0.5468675	0.2905190	0.1520062	0.7303729	0.7396766	0.8950602
950	0.4142439	0.3845362	0.5233326	0.5158884	0.6781601	0.2067681	0.2426135	0.6193425	0.8136506	0.8003961
1000	0.4210007	0.3791456	0.5429068	0.4731609	0.5162093	0.1749947	0.2226313	0.6366990	0.7908678	0.8098703

0	0.5323048	0.2971025	0.5631227	0.5034652	0.5230442	0.2613347	0.2199440	0.5707054	0.6310900	0.7638137
50	0.4467719	0.4204314	0.5926844	0.4529005	0.3700043	0.2713412	0.1487703	0.6265897	0.8169328	0.6956403
100	0.3970618	0.4073698	0.5548986	0.4914213	0.2939617	0.3753535	0.2082253	0.6425217	0.7293170	0.6856838
150	0.4718074	0.2666324	0.6111311	0.4187961	0.2425154	0.2390692	0.2548754	0.6365101	0.7829379	0.7295800
200	0.4451816	0.4004393	0.7373259	0.4998089	0.2640888	0.2652989	0.2487848	0.7344811	0.7968333	0.6394545
250	0.2128345	0.3059796	0.6662758	0.5809563	0.3275448	0.2250882	0.2168478	0.6013147	0.7425445	0.8104746
300	0.2824343	0.3284663	0.6177302	0.5439994	0.2588931	0.2001137	0.2623808	0.7616294	0.7856792	0.7203466
350	0.3879696	0.3705765	0.6590573	0.6234977	0.2307761	0.2100853	0.1925533	0.6498863	0.7070918	0.7880194
400	0.4480798	0.3314754	0.7221998	0.4660677	0.2639599	0.2871982	0.2158412	0.6649589	0.6788868	0.7667556
450	0.3827666	0.3858679	0.6591447	0.5134947	0.2789045	0.2930430	0.2777081	0.7038105	0.7880786	0.6282990
500	0.3753962	0.4214759	0.7132188	0.5357238	0.2606364	0.1910914	0.3092720	0.8895034	0.7676198	0.8560738
550	0.3049341	0.2870871	0.4484694	0.4672326	0.3990238	0.1843574	0.2469573	0.8512577	0.7671795	0.8256066
600	0.3387134	0.2798331	0.5749979	0.5030203	0.6362561	0.2981630	0.2508805	0.7385000	0.6954763	0.6673370
650	0.3041116	0.2784949	0.5608440	0.5285455	0.5270753	0.2587762	0.2157996	0.8319116	0.8373342	0.7359164
700	0.3855796	0.3591679	0.5460379	0.5209371	0.5909888	0.2442375	0.2024386	0.6478773	0.6996484	0.7188213
750	0.3282345	0.3688469	0.5528879	0.5857248	0.5931951	0.3562068	0.2076024	0.6046633	0.7798998	0.7913895
800	0.3972484	0.4818173	0.6167852	0.5441566	0.6316193	0.4020278	0.2120689	0.7032491	0.7038611	0.7196257
850	0.3613828	0.3316418	0.5648325	0.4930541	0.5704750	0.1948304	0.2411674	0.7227953	0.7376324	0.6983814
900	0.4392423	0.4165417	0.5406226	0.4333097	0.5622277	0.2217627	0.1700233	0.6823318	0.7134319	0.6872925
950	0.4508781	0.3284185	0.6112807	0.5471021	0.6516977	0.2502364	0.2550721	0.6037206	0.6817655	0.7002471
1000	0.3315860	0.3404083	0.5161894	0.4595138	0.5551844	0.3532423	0.1935633	0.7094489	0.6934913	0.7704839

0	0.4746734	0.3090132	0.4963035	0.4706781	0.6195861	0.2527226	0.1919088	0.6217913	0.8228948	0.8076400
50	0.4285936	0.3348639	0.6136391	0.5674749	0.6322974	0.1779066	0.0978455	0.5019435	0.3568270	0.7747798
100	0.5046701	0.2709795	0.3896753	0.5001490	0.5274794	0.1849450	0.0183950	0.2714282	0.3394904	0.7558004
150	0.5355757	0.3551221	0.5366419	0.4574578	0.6315551	0.1746511	0.0147412	0.1490423	0.2307502	0.8266158
200	0.6336679	0.3615246	0.5315106	0.3364527	0.5543697	0.1900581	0.0079061	0.0527202	0.2791560	0.7130443
250	0.5706899	0.2751563	0.4514955	0.2197048	0.6800144	0.1024464	0.0067820	0.0541666	0.2428186	0.8306829
300	0.6900613	0.3583318	0.3294860	0.2280818	0.5122755	0.2661555	0.0433559	0.0552072	0.2754734	0.7831701
350	0.5817926	0.4815664	0.3624957	0.2447512	0.7013808	0.0821054	0.0279006	0.0275934	0.1884371	0.7885641
400	0.5250622	0.4830066	0.4145832	0.2247474	0.5616171	0.1266672	0.0265015	0.0504801	0.2700262	0.7231985
450	0.5956089	0.3604601	0.3212505	0.2434809	0.6094979	0.1390643	0.0492213	0.0427274	0.2790255	0.6864316
500	0.6945073	0.4480096	0.3859152	0.3287976	0.6968116	0.1356087	0.0508789	0.0520242	0.1994769	0.7655327
550	0.4957433	0.4418259	0.2967951	0.3500711	0.8289651	0.2063438	0.1978731	0.1665857	0.6285533	0.8700646
600	0.5051088	0.4834267	0.3864501	0.3837495	0.8255466	0.1985860	0.1815885	0.4172969	0.7449652	0.7174104
650	0.4356364	0.5052778	0.3823251	0.4106921	0.7696817	0.1729975	0.2377434	0.5591934	0.7444163	0.7837173
700	0.4080429	0.5066047	0.4107817	0.5937839	0.9071720	0.2077863	0.2235389	0.7172556	0.7527554	0.5989839
750	0.3195795	0.4561355	0.4900377	0.6319783	0.6939976	0.1949976	0.2741149	0.8547014	0.7186429	0.6994401
800	0.3328712	0.2613728	0.4889238	0.5196102	0.6975594	0.1865602	0.2251180	0.6657894	0.7729940	0.7926263
850	0.3269606	0.3559829	0.6051705	0.4244884	0.6044837	0.1589198	0.2520365	0.8106572	0.7070155	0.8546368
900	0.2651001	0.3578867	0.5193832	0.5162973	0.6393151	0.2043893	0.3546273	0.7109268	0.7491560	0.8054349
950	0.2938543	0.2663385	0.5172335	0.5802606	0.5922586	0.1343607	0.2322644	0.7554193	0.7713571	0.6843968
1000	0.3650677	0.2932142	0.6285680	0.5793931	0.6186789	0.2917377	0.2015421	0.7233161	0.7684481	0.7904042

0	0.4805214	0.2401255	0.5897197	0.4382130	0.5681300	0.2565767	0.2632239	0.5669708	0.8745658	0.7608540
50	0.5006516	0.6372477	0.6134481	0.6500889	0.4894277	0.2448917	0.3021564	0.6926189	0.4888205	0.7184234
100	0.4714542	0.7239041	0.5635461	0.5445245	0.5634683	0.1694240	0.2748334	0.7689645	0.4041927	0.8218808
150	0.4162816	0.7082524	0.5027258	0.4930774	0.6761244	0.2088017	0.3185862	0.7073717	0.4369845	0.7545836
200	0.3824142	0.8198812	0.5349914	0.6679352	0.6914285	0.0881382	0.2378902	0.7719269	0.3813018	0.7171991
250	0.3170447	0.6343805	0.4454818	0.5631744	0.6002183	0.2195670	0.3108034	0.6968818	0.3228284	0.7465211
300	0.2552554	0.7692013	0.4228053	0.7602367	0.6615062	0.1505012	0.2903801	0.7716533	0.3469929	0.7514433
350	0.1591083	0.5152059	0.4920625	0.6264204	0.7489868	0.1356882	0.3606076	0.6428562	0.3612220	0.7802560
400	0.2700288	0.7993403	0.4589837	0.5784568	0.6829776	0.2307241	0.2728540	0.8113954	0.3546940	0.6664597
450	0.3036004	0.7444627	0.4454097	0.7463996	0.5311918	0.1733682	0.2781523	0.5906295	0.3529061	0.6999571
500	0.2710056	0.7050940	0.4603736	0.5882543	0.6635891	0.1701006	0.2831649	0.7366471	0.3733832	0.6933155
550	0.2871350	0.4288647	0.3656326	0.5112717	0.6186516	0.1523833	0.1587353	0.7665096	0.7622829	0.8791001
600	0.4157808	0.3660081	0.4102468	0.5356382	0.7234845	0.1660127	0.2609697	0.7490220	0.6636197	0.6291910
650	0.4004586	0.3591663	0.4294320	0.5580778	0.6921886	0.2123707	0.2838291	0.6767416	0.8355798	0.7092266
700	0.3242150	0.3360105	0.4496586	0.6062484	0.6307558	0.2280272	0.3146818	0.9237794	0.7515031	0.7236044
750	0.3105427	0.3055373	0.4438827	0.5856698	0.6258683	0.2535703	0.2006401	0.6752337	0.7359225	0.6605346
800	0.3035432	0.3236960	0.5264781	0.5535427	0.6701893	0.2602195	0.2253179	0.7276958	0.7648183	0.7547289
850	0.3077651	0.3376429	0.5860151	0.6358113	0.6725923	0.2207107	0.2769621	0.8158277	0.6790474	0.7700779
900	0.4081929	0.2975017	0.5478482	0.5441335	0.6933242	0.1681082	0.1755320	0.7182141	0.8861168	0.6994943
950	0.3102452	0.2354717	0.5714003	0.5069864	0.5599198	0.3033841	0.2128945	0.6792095	0.8040151	0.7572008
1000	0.4007346	0.2853829	0.5274253	0.5241115	0.4966957	0.2207427	0.2067318	0.6072940	0.7243374	0.7561831

0	0.4252142	0.2812646	0.7180433	0.5103305	0.5854310	0.2820704	0.1817039	0.6408521	0.7370063	0.7123306
50	0.3538860	0.3183737	0.4489745	0.4243226	0.6035932	0.2829134	0.3641950	0.6496818	0.7723844	0.7474132
100	0.2473989	0.2862036	0.4654160	0.6451309	0.5414680	0.2325575	0.3642318	0.6330682	0.6941778	0.6354032
150	0.2056066	0.2692648	0.5202011	0.5343328	0.6618989	0.2411747	0.4143846	0.6991653	0.7796324	0.8489442
200	0.1823090	0.3493496	0.4421561	0.6594758	0.6161214	0.2075165	0.4187124	0.8232834	0.7874099	0.8777866
250	0.1567189	0.3178562	0.5167342	0.5291440	0.6102615	0.2722397	0.4916660	0.6985928	0.6845522	0.7526351
300	0.1854020	0.3538616	0.5243878	0.7153906	0.5563768	0.2906156	0.3857692	0.7838217	0.6882852	0.6802859
350	0.1066164	0.3573954	0.5720085	0.5248929	0.6929146	0.2879873	0.3639597	0.7571373	0.7244140	0.7881127
400	0.2064425	0.2588294	0.6127385	0.6087314	0.6636709	0.2328471	0.3275879	0.7635327	0.7138211	0.8318450
450	0.1242110	0.2538339	0.5110605	0.5440924	0.4962624	0.2758403	0.4443660	0.6797499	0.7998044	0.6789230
500	0.1282071	0.3781062	0.5597946	0.5158832	0.5637400	0.3236956	0.3702333	0.7848518	0.8869914	0.6977931
550	0.2711862	0.2430602	0.5825381	0.4483813	0.5766979	0.2581254	0.1586040	0.7730868	0.8306381	0.6844699
600	0.3124753	0.2244939	0.5514677	0.5354494	0.4511298	0.2414731	0.2162355	0.9056206	0.6596345	0.8608471
650	0.4964838	0.2521320	0.6430333	0.6085006	0.5104259	0.2357171	0.2613784	0.7829394	0.7718217	0.7718963
700	0.4900299	0.2820960	0.4296903	0.5276642	0.6045556	0.2671863	0.1610611	0.6212129	0.7417467	0.7668121
750	0.3844146	0.2744329	0.4937790	0.4847859	0.6431322	0.2424367	0.1846027	0.7587114	0.6891353	0.7684643
800	0.4214872	0.3379318	0.4634368	0.4921779	0.6678818	0.2489325	0.2304941	0.7059519	0.8280860	0.7461143
850	0.3388651	0.2453114	0.5071351	0.5056976	0.5603294	0.3592203	0.2587011	0.6070144	0.8299519	0.7564978
900	0.3696596	0.3109371	0.5274774	0.4977929	0.6457592	0.2996333	0.2126073	0.6752669	0.8059495	0.6186303
950	0.4164763	0.2891793	0.5499263	0.5630994	0.7570165	0.2675089	0.2357472	0.6119687	0.7516095	0.7996613
1000	0.2970611	0.3300784	0.5829182	0.6018338	0.6285235	0.3939210	0.2788871	0.6586335	0.7974097	0.8609894

0	0.4430651	0.3001552	0.5387095	0.5330684	0.6460014	0.2745274	0.2497701	0.5950436	0.6493293	0.8237915
50	0.5350531	0.3062990	0.5646600	0.5854503	0.5980460	0.1738185	0.1008909	0.5478858	0.7186434	0.7038961
100	0.5634508	0.2382003	0.5698354	0.4598093	0.5941762	0.2375358	0.0896277	0.5478513	0.7546581	0.7501381
150	0.6037233	0.2141353	0.5030274	0.4790934	0.5221924	0.2732748	0.1245632	0.5827199	0.7396452	0.6647474
200	0.6297644	0.3004323	0.5733787	0.4501112	0.6113041	0.2791874	0.1030337	0.4587193	0.6371605	0.7025836
250	0.5755688	0.2615620	0.7131761	0.4997249	0.4726044	0.2769979	0.0847313	0.3698942	0.8607751	0.6695732
300	0.6017276	0.1970342	0.6367659	0.3806090	0.4240097	0.3714098	0.0941825	0.3186900	0.8229858	0.7644464
350	0.5568831	0.2369564	0.5617870	0.3279262	0.5615998	0.2438346	0.1705896	0.2195092	0.8909962	0.7112187
400	0.5794453	0.3340662	0.6006722	0.2724880	0.5904225	0.2709440	0.1088127	0.2807530	0.6672666	0.7017552
450	0.5557364	0.2312040	0.5881091	0.3559012	0.4692126	0.2789762	0.0802172	0.3161008	0.7863300	0.8020300
500	0.6335495	0.1805324	0.5741737	0.2677400	0.3990369	0.2230695	0.0943786	0.3369633	0.7136945	0.9101126
550	0.5884826	0.2881784	0.4723847	0.4143809	0.7088744	0.3057898	0.1885786	0.4505521	0.6070918	0.8370354
600	0.5679082	0.3387934	0.5436257	0.4988048	0.5738999	0.2858534	0.2457260	0.5050430	0.7345812	0.6330777
650	0.4475236	0.3227129	0.5592365	0.5617046	0.5646101	0.2670754	0.1661040	0.5723582	0.7931653	0.8750395
700	0.5589300	0.2096983	0.4326937	0.6106877	0.4896295	0.2492189	0.1536685	0.7180325	0.7479273	0.7334945
750	0.5153279	0.2372276	0.5557218	0.4859037	0.7014606	0.2849505	0.1569035	0.7217922	0.7452087	0.7309626
800	0.3846554	0.2124376	0.6223468	0.4828252	0.5750989	0.2537920	0.1761685	0.6372206	0.7553644	0.8077798
850	0.4436552	0.2545316	0.6229857	0.4701509	0.6109663	0.3233027	0.1965190	0.6515017	0.7602472	0.8939587
900	0.5969373	0.1837223	0.6044803	0.4999993	0.5366311	0.2830292	0.2347288	0.6089034	0.7532505	0.6774260
950	0.4080948	0.3171982	0.4576392	0.4122629	0.5964380	0.2486966	0.2125591	0.5394445	0.5571169	0.9233303
1000	0.4259696	0.3405702	0.5663473	0.5606482	0.5694158	0.2966932	0.1806412	0.7165569	0.7659989	0.6593377

0	0.4352157	0.2765340	0.5470370	0.4439926	0.5529460	0.3823187	0.1613301	0.5965073	0.7107935	0.8077193
50	0.4947418	0.3337548	0.4805942	0.6197722	0.3278927	0.2593803	0.1838805	0.7738168	0.7288800	0.7516904
100	0.4005060	0.2749367	0.5482671	0.5477697	0.2138771	0.3340415	0.1390768	0.7355207	0.6606360	0.8025982
150	0.5630936	0.2371729	0.6025673	0.6147486	0.1927416	0.2221561	0.1907308	0.6130716	0.8025241	0.7386030
200	0.5301208	0.2642343	0.6218601	0.7285611	0.1289936	0.3053948	0.2209615	0.6647922	0.7941262	0.6615170
250	0.3102213	0.2977488	0.4867503	0.5362734	0.2358146	0.4760002	0.3189042	0.8329490	0.8066017	0.7455740
300	0.3288319	0.2682520	0.6355209	0.6548581	0.2088656	0.3576509	0.3312569	0.7624886	0.8012974	0.8282066
350	0.2821045	0.2295591	0.5288100	0.6582446	0.1676320	0.4099434	0.3380259	0.6815125	0.8434287	0.7934131
400	0.2250785	0.2564572	0.5105176	0.5317515	0.1811908	0.4210057	0.3034823	0.5754348	0.6665600	0.7450721
450	0.2025799	0.2140792	0.6487317	0.5264872	0.0988230	0.4245415	0.4748777	0.8805323	0.7169926	0.7295009
500	0.2641120	0.2318837	0.6922993	0.4730859	0.1126605	0.4192984	0.5514249	0.6240194	0.7472511	0.6881149
550	0.2064382	0.1981789	0.6959263	0.6138491	0.4611490	0.4542679	0.2816195	0.8211160	0.7853324	0.6398517
600	0.1655262	0.1596400	0.6106208	0.5882849	0.4976421	0.3561600	0.1701787	0.6472559	0.6894012	0.7911422
650	0.3404859	0.2188589	0.5760342	0.6700378	0.5781383	0.4218046	0.2162246	0.6940522	0.7795287	0.8256899
700	0.3475865	0.2015524	0.5104223	0.5604716	0.4908184	0.3703847	0.2561689	0.6464080	0.8323048	0.7690720
750	0.5150558	0.2433308	0.4946761	0.5227360	0.5046393	0.3486906	0.1862096	0.6747579	0.8573512	0.7364789
800	0.4237695	0.3029848	0.4849769	0.4910583	0.5046162	0.3264649	0.1688073	0.7640162	0.7879386	0.8362356
850	0.4440864	0.3166821	0.4313064	0.4382028	0.6215270	0.3122663	0.2319098	0.6200915	0.8874449	0.7132712
900	0.4604058	0.3031575	0.5519263	0.4898812	0.7382537	0.2481750	0.2008189	0.7285247	0.6920168	0.7789926
950	0.5500014	0.1938642	0.5602330	0.5386835	0.6670897	0.3228548	0.1965484	0.7370773	0.7236466	0.6253070
1000	0.4894981	0.3291505	0.4568836	0.5705158	0.6322491	0.3434198	0.2059187	0.5527817	0.6323625	0.7507582

0	0.4615611	0.2041231	0.6558545	0.4687794	0.5891092	0.2462985	0.1576776	0.6368994	0.6192540	0.9202642
50	0.0594522	0.2976444	0.5829305	0.4869919	0.5458048	0.2797043	0.0896815	0.6658157	0.6878790	0.7282821
100	0.0245748	0.3349695	0.4504746	0.3922869	0.4653175	0.3095752	0.0687818	0.4505092	0.7509486	0.8775984
150	0.0054872	0.2051078	0.5214274	0.4639253	0.5661563	0.3238163	0.1676980	0.3084613	0.7934197	0.8105577
200	0.0185929	0.0914662	0.5055711	0.3831724	0.5419040	0.2533854	0.0826954	0.3002557	0.7183462	0.7864455
250	0.0087805	0.0823498	0.8237433	0.3832266	0.5071683	0.4089990	0.0648616	0.2169901	0.6962322	0.6970693
300	0.0114028	0.1170566	0.5737367	0.2498107	0.5500118	0.4730700	0.0514102	0.1680862	0.8635997	0.6174576
350	0.0058654	0.1158330	0.5110942	0.2897589	0.4487117	0.5815871	0.0924435	0.1572857	0.6320037	0.6214265
400	0.0201467	0.0504244	0.5246654	0.2308190	0.4581935	0.5002381	0.0869431	0.1306127	0.6797383	0.7151750
450	0.0129289	0.1239279	0.7760019	0.2252699	0.5438956	0.4997646	0.0309291	0.0819417	0.6325393	0.8383648
500	0.0178088	0.0942996	0.4987550	0.1717924	0.5401402	0.4969403	0.0520895	0.0797732	0.6891996	0.6655155
550	0.5773115	0.2583046	0.6584785	0.2092456	0.5598027	0.5790103	0.1031630	0.0751205	0.7642955	0.8415407
600	0.5843420	0.2428780	0.6620475	0.2652900	0.6126569	0.4198949	0.1721779	0.3365153	0.6734119	0.6533368
650	0.6301303	0.2462311	0.7191051	0.3031546	0.4629765	0.3854271	0.1905556	0.5194888	0.7156415	0.7093630
700	0.6031187	0.2277862	0.6225166	0.3547193	0.4911205	0.3372461	0.1832361	0.5156539	0.7765757	0.7782469
750	0.4722638	0.2328559	0.5259804	0.3982881	0.4876171	0.3247982	0.1950647	0.6726322	0.6849249	0.7334176
800	0.5595482	0.2025227	0.5671352	0.4664086	0.4916708	0.3222312	0.1575898	0.5515412	0.6716125	0.7735970
850	0.4534658	0.2662932	0.5086570	0.4699487	0.4863290	0.2261149	0.1907691	0.6970679	0.6861744	0.7639641
900	0.5381208	0.2209858	0.5433463	0.3892307	0.6172893	0.3121340	0.1516584	0.6683143	0.8189032	0.7185556
950	0.4104752	0.3162414	0.5649220	0.5650694	0.4477158	0.3034452	0.1572560	0.6277192	0.6487206	0.6624774
1000	0.5004332	0.2967210	0.6121429	0.4890706	0.5779317	0.2437420	0.1409558	0.6896845	0.7318592	0.9080714
