"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
650	0.5819688	0.0968185	0.4267989	0.5668792	0.2404088	0.2070557	0.5084151	0.7062779	0.6620310	0.5991236
700	0.6017040	0.1476049	0.3721978	0.5786300	0.1219401	0.3202906	0.5556964	0.6041989	0.6789591	0.6359127
750	0.6967020	0.1017737	0.2368309	0.6714363	0.1486186	0.2732227	0.5416603	0.7112777	0.7889528	0.6900171
800	0.6300650	0.0757863	0.3447766	0.6791052	0.1770700	0.3050338	0.4820167	0.6710284	0.6976388	0.7814000
850	0.7429977	0.0675560	0.3633687	0.7097651	0.1336806	0.3195789	0.6347058	0.7340525	0.7035003	0.6470043
900	0.6209197	0.0698813	0.3636945	0.6393676	0.0951488	0.2478195	0.4287528	0.6884299	0.5037421	0.7055119
950	0.6843127	0.0566562	0.3706216	0.5215471	0.1865939	0.3089781	0.4334435	0.6923442	0.6416664	0.6770008
1000	0.8306511	0.1349677	0.3639164	0.5873620	0.1179871	0.3300136	0.4730854	0.6624559	0.7066466	0.5990885

0	0.7820191	0.1042242	0.4107885	0.6947968	0.1034640	0.2798588	0.5271373	0.8224103	0.6855550	0.7246208
50	0.6738129	0.0563253	0.3952095	0.6031053	0.0721296	0.4320366	0.4232461	0.6396443	0.6583314	0.6716610
100	0.6890141	0.0718117	0.3474948	0.6712331	0.0500320	0.3558620	0.4413434	0.7250284	0.7385567	0.7994661
150	0.7278833	0.0426504	0.3155187	0.6953805	0.0681872	0.3728168	0.4085508	0.4531410	0.7257160	0.6915849
200	0.6287871	0.1371894	0.4095984	0.7050759	0.0746716	0.3347660	0.5168821	0.6517615	0.7559190	0.6500556
250	0.7776944	0.0733712	0.3259639	0.6706080	0.1061846	0.3833309	0.4114522	0.5618457	0.6838300	0.6577466
300	0.8518109	0.0318480	0.3886594	0.6905104	0.0864656	0.3144903	0.3775285	0.6536774	0.6793931	0.8376325
350	0.7756053	0.0883565	0.3101135	0.4694846	0.1013397	0.3464684	0.4146830	0.7287799	0.6182040	0.5054677
400	0.7426233	0.0371079	0.3318485	0.6078305	0.0727726	0.3458032	0.5671210	0.7219577	0.7620843	0.7654059
450	0.6528582	0.0380589	0.3251808	0.7227855	0.0673829	0.3112098	0.5067867	0.6360905	0.6932471	0.7501096
500	0.6526741	0.0567429	0.3336880	0.7917014	0.0784293	0.3724625	0.4642445	0.6496715	0.6693395	0.6079496
550	0.7100333	0.0605114	0.4078130	0.6151844	0.1361899	0.2860653	0.5166050	0.6798083	0.6174946	0.6617370
600	0.6895716	0.1083573	0.3189347	0.6103676	0.1819405	0.2965259	0.3998121	0.6636108	0.6691700	0.6453975
650	0.6102040	0.1038448	0.3039711	0.6001068	0.1130482	0.3873667	0.4524673	0.6617047	0.6810934	0.7067198
700	0.7438258	0.1067253	0.3149040	0.5241904	0.0832749	0.3409880	0.5408600	0.7436412	0.7433497	0.7236189
750	0.7699902	0.1203590	0.3258459	0.5791627	0.0927647	0.2811518	0.5827658	0.7045473	0.6680405	0.5689773
800	0.6799596	0.0590627	0.3486242	0.5925294	0.1337915	0.2595705	0.5753611	0.8140271	0.6309428	0.6375050
850	0.7995699	0.1023207	0.2854709	0.7696461	0.0909569	0.3056920	0.5640741	0.5181783	0.6369908	0.7124624
900	0.7243206	0.0433088	0.3954999	0.7093638	0.0569971	0.2747592	0.6542806	0.7418680	0.7139288	0.6539982
950	0.6689637	0.0807520	0.4116124	0.6546345	0.1208149	0.2428598	0.4483462	0.5371766	0.5530623	0.6552030
1000	0.6765535	0.0647712	0.4135869	0.5669894	0.1403138	0.3738153	0.4640953	0.6695975	0.6176055	0.6422843

0	0.7119843	0.0856661	0.4215591	0.7608817	0.1525385	0.2536386	0.4379757	0.7446440	0.7673773	0.7229426
50	0.6849235	0.1015434	0.2653072	0.6747682	0.1273572	0.3205858	0.3896452	0.2839636	0.7577648	0.8063584
100	0.7378206	0.1863540	0.3087625	0.6829043	0.0694253	0.4916557	0.4255650	0.0898680	0.6350306	0.6115219
150	0.5865986	0.1887868	0.4380655	0.6669958	0.0794018	0.4971441	0.4564704	0.0794870	0.6507511	0.6252553
200	0.5453346	0.2175206	0.4035874	0.6040104	0.0772943	0.5907273	0.3635898	0.0914006	0.6214346	0.7522315
250	0.7309279	0.2046952	0.3346848	0.7372984	0.1326289	0.6446537	0.3965159	0.0363268	0.6818133	0.6471195
300	0.7735162	0.1815846	0.2764484	0.6718335	0.1077188	0.5374723	0.4271550	0.0609471	0.6578361	0.5974581
350	0.7205719	0.2392615	0.2739616	0.7341697	0.2270169	0.6861963	0.4068199	0.0503053	0.7041624	0.6996149
400	0.5546728	0.1938519	0.3400111	0.7555351	0.1101048	0.7494909	0.5722602	0.0660756	0.7606750	0.6029624
450	0.8520036	0.2612985	0.3887928	0.8191472	0.0794853	0.6302765	0.5231951	0.0803365	0.7011720	0.7810330
500	0.7290848	0.2573718	0.4180890	0.6688307	0.1278391	0.6818741	0.5814574	0.0606985	0.7102775	0.6776870
550	0.7098663	0.2831431	0.4168113	0.5896991	0.1162566	0.6134172	0.4478575	0.4098291	0.6509000	0.6919165
600	0.6743934	0.1296321	0.4816984	0.5394868	0.0801472	0.3687830	0.5257449	0.6841343	0.6561460	0.5899513
650	0.6607363	0.1182741	0.3513712	0.6521175	0.0990271	0.3515503	0.4451156	0.6924950	0.7327575	0.7185742
700	0.6423656	0.0572127	0.2421366	0.6259954	0.1219958	0.4171142	0.3976297	0.6371903	0.5639362	0.6617671
750	0.7414812	0.0973369	0.3206150	0.5389435	0.1501257	0.4024318	0.5098263	0.6235851	0.6526284	0.6308598
800	0.6569655	0.0846514	0.3146343	0.7624576	0.1295249	0.2243189	0.4632332	0.6132556	0.5422671	0.6802883
850	0.6243464	0.0873264	0.4322698	0.5995587	0.1491273	0.3238110	0.5166231	0.6384236	0.8108307	0.6371860
900	0.7162830	0.1458979	0.3585429	0.5138158	0.1167949	0.2696436	0.3944338	0.7376865	0.6163494	0.6743916
950	0.6137665	0.1061509	0.3061501	0.4855227	0.1102948	0.3099279	0.4860529	0.7266574	0.7390289	0.6665148
1000	0.6182597	0.1071023	0.4019176	0.7438371	0.1648453	0.2542500	0.4244614	0.6511445	0.6164077	0.6190086

0	0.7063972	0.1425495	0.4857283	0.6570653	0.1268526	0.3602255	0.4720103	0.6531995	0.6925335	0.7625290
50	0.6399937	0.0800520	0.3971875	0.5977774	0.1189507	0.2318511	0.4793131	0.5951939	0.4717728	0.7654479
100	0.6016412	0.0956215	0.4055891	0.7343816	0.1055395	0.3137926	0.4646663	0.6104660	0.2930351	0.5262688
150	0.8466862	0.1081693	0.4286266	0.6713303	0.1053191	0.2338253	0.3984344	0.6484964	0.1565857	0.6103899
200	0.7825241	0.1325738	0.3869705	0.5821679	0.0755420	0.2144895	0.3833351	0.7093084	0.2126997	0.6028941
250	0.7177618	0.0775473	0.3101930	0.4954276	0.1252234	0.2035711	0.4143790	0.6536618	0.1565577	0.6948571
300	0.6806424	0.1010354	0.2799781	0.5742745	0.1272760	0.2107283	0.4611976	0.6183612	0.1661481	0.5881407
350	0.8223396	0.0817684	0.3745490	0.6194186	0.1097685	0.1549346	0.4627288	0.7231406	0.1912585	0.5453981
400	0.6144000	0.0988868	0.2926255	0.6376331	0.1249519	0.2023764	0.4167829	0.6038719	0.1653584	0.4393621
450	0.6151158	0.1141753	0.3015711	0.5978811	0.1175960	0.2479656	0.5021447	0.5759466	0.2586176	0.5084907
500	0.6649056	0.1458803	0.3160805	0.5873016	0.0950119	0.2242510	0.5773486	0.7283052	0.1625029	0.5292433
550	0.7186077	0.1172309	0.2845721	0.6239932	0.0954789	0.2858472	0.5656895	0.6355836	0.4429786	0.4328580
600	0.6847210	0.1179697	0.2893984	0.5918329	0.0808109	0.3191583	0.5815757	0.6371868	0.6647935	0.5463744
650	0.6701994	0.1295912	0.3686196	0.6755302	0.1530885	0.3390205	0.4074365	0.5795592	0.6198322	0.7008839
700	0.6618169	0.1143548	0.3139214	0.6139390	0.1094938	0.3409656	0.5453061	0.8101188	0.7106401	0.6463488
750	0.7518730	0.1530498	0.3224224	0.4881226	0.1332947	0.3297808	0.5781053	0.6009231	0.5862372	0.6498660
800	0.7027211	0.1053243	0.3883681	0.6874739	0.0985871	0.3525418	0.4902501	1.0000000	0.6519581	0.6429447
850	0.6346485	0.0774439	0.4286408	0.6080826	0.1688898	0.3577852	0.5085732	0.7598973	0.7517639	0.5870447
900	0.6210327	0.0573085	0.3506330	0.6833707	0.1628449	0.2578980	0.4921187	0.6836650	0.6128836	0.6336579
950	0.6898566	0.0900990	0.3521846	0.5446514	0.1074417	0.3776297	0.3766630	0.7957908	0.5954818	0.7064967
1000	0.7249253	0.0597110	0.3875420	0.6668108	0.1209799	0.3185605	0.4709644	0.6387338	0.6299031	0.6508636

0	0.5637946	0.1107079	0.3685234	0.7158922	0.0941481	0.3235352	0.5183731	0.7428267	0.6724458	0.6063640
50	0.6528515	0.0147403	0.5395881	0.6790284	0.1421181	0.3623165	0.2615705	0.5590546	0.6235298	0.7718540
100	0.6912421	0.0000176	0.4667946	0.7202153	0.1169630	0.2868768	0.1796350	0.6896454	0.6734820	0.7083296
150	0.6709756	0.0000029	0.4380722	0.6158737	0.1233804	0.3146332	0.2162996	0.6906844	0.6577623	0.6102004
200	0.5926229	0.0000164	0.3648803	0.6463057	0.1249920	0.3324365	0.1394260	0.7629205	0.6632289	0.6776010
250	0.6588362	0.0000008	0.4331810	0.6388007	0.0917595	0.3090327	0.2477305	0.6409571	0.6971755	0.7132181
300	0.6692225	0.0000931	0.5170842	0.5399683	0.1191354	0.3196537	0.2370056	0.6879917	0.7270982	0.6348953
350	0.6252758	0.0004603	0.3599513	0.6772295	0.1081017	0.2641890	0.1846418	0.6640453	0.6573960	0.6683655
400	0.7782402	0.0000134	0.3618074	0.6193149	0.1290229	0.2773969	0.2183626	0.6637720	0.6005446	0.6696099
450	0.6594477	0.0001928	0.3885873	0.6149253	0.1038255	0.3382663	0.2178843	0.5997929	0.7439198	0.6234862
500	0.6446059	0.0000034	0.4030524	0.6795054	0.1156528	0.3805539	0.1803767	0.6373727	0.7891848	0.6006091
550	0.7271863	0.1201118	0.2674409	0.6345763	0.1239672	0.3191346	0.4433160	0.6683376	0.7004438	0.7569835
600	0.7290145	0.0918657	0.2828337	0.6139375	0.0862889	0.3585591	0.5410259	0.6990982	0.6200014	0.5676947
650	0.6655505	0.0871533	0.3961546	0.5504972	0.1410611	0.3825078	0.6034579	0.6447351	0.6204244	0.6512261
700	0.7639588	0.1171702	0.3875118	0.5846402	0.1123658	0.2622888	0.5368456	0.6985878	0.6165891	0.7067816
750	0.7192371	0.1583774	0.3411251	0.5387874	0.1452272	0.3370278	0.3669916	0.6788745	0.7129482	0.7021092
800	0.6826572	0.0897920	0.2870985	0.6396626	0.1159046	0.2689608	0.4525344	0.6009167	0.6949480	0.7535770
850	0.7237223	0.0773411	0.3938637	0.6642805	0.1208832	0.2703344	0.4837951	0.5956867	0.7045561	0.7589586
900	0.6341946	0.1198044	0.2893216	0.7547880	0.1569095	0.2625166	0.5998446	0.5778647	0.6344848	0.6384093
950	0.6605306	0.1213789	0.4454564	0.7434297	0.1280937	0.2874021	0.4684382	0.6673261	0.6617774	0.5151728
1000	0.7707592	0.1186475	0.4966536	0.6786092	0.1615413	0.2202001	0.4573181	0.6143415	0.7151332	0.6969227

0	0.6766214	0.0873336	0.3508144	0.7179155	0.1378090	0.2310704	0.5077824	0.6070859	0.6806904	0.7258614
50	0.6698326	0.0124362	0.4039697	0.7442501	0.0429582	0.4251057	0.4484042	0.2489258	0.6499080	0.7180330
100	0.6866702	0.0023000	0.4909426	0.5729905	0.0748349	0.4737981	0.4843810	0.1359705	0.6481662	0.5934026
150	0.6456220	0.0001825	0.4288026	0.6696195	0.0384366	0.6858334	0.4973563	0.1925593	0.8154263	0.7173146
200	0.7243627	0.0008505	0.3889133	0.5859188	0.0721485	0.5733142	0.5668734	0.0843992	0.6597210	0.7038880
250	0.6476997	0.0001260	0.3565327	0.5758291	0.0416470	0.5782880	0.4906167	0.0860144	0.7238503	0.6727624
300	0.6168422	0.0002284	0.3301309	0.6941268	0.0412637	0.6154764	0.4400508	0.0342963	0.5958220	0.6483717
350	0.5976706	0.0005032	0.3438304	0.5886172	0.0275603	0.6361815	0.6190736	0.0966222	0.6440244	0.6382001
400	0.6674393	0.0000019	0.3215460	0.5369366	0.0251971	0.6246012	0.4973400	0.0582621	0.6557470	0.7255125
450	0.6526764	0.0002076	0.3089090	0.5873663	0.0334368	0.6279689	0.4590676	0.0522420	0.6552610	0.7619545
500	0.8271257	0.0001136	0.4375274	0.5670982	0.0226681	0.5534623	0.5691161	0.0842952	0.7472515	0.6456217
550	0.5847698	0.1815897	0.4889234	0.8039454	0.0736583	0.6035744	0.4643897	0.4467613	0.6906010	0.7308525
600	0.6192874	0.1918632	0.3808855	0.7422881	0.0794576	0.5307170	0.4096356	0.6199844	0.5906804	0.6573690
650	0.6094758	0.1852914	0.3261633	0.7614427	0.2104184	0.4705404	0.5352907	0.6937462	0.6752898	0.8762143
700	0.7155996	0.1046924	0.3814164	0.6741611	0.0852034	0.4820504	0.4898840	0.6321214	0.6206872	0.7404477
750	0.5226957	0.1228603	0.4293121	0.5798610	0.1187694	0.3608439	0.4168119	0.7432990	0.5888782	0.7036928
800	0.6427157	0.1123484	0.3161886	0.5765394	0.1442064	0.2587436	0.5042510	0.6736274	0.7049249	0.7336480
850	0.7424622	0.0758553	0.3253560	0.6380366	0.1247566	0.3284284	0.4828704	0.6442215	0.5556471	0.8571624
900	0.7368385	0.0686099	0.3361703	0.6566915	0.1191678	0.3431887	0.4651569	0.5858857	0.7048500	0.7548659
950	0.7038707	0.1380870	0.3215246	0.5170604	0.1156073	0.3513299	0.5444834	0.6919961	0.7617137	0.7036353
1000	0.7338908	0.1020748	0.2718222	0.6760026	0.1314633	0.3204278	0.5580912	0.6565354	0.7310169	0.7821700

0	0.7311257	0.1133091	0.4258210	0.6773553	0.1320671	0.2461526	0.4846091	0.7234076	0.7246116	0.7847923
50	0.5972797	0.1347462	0.3149763	0.6114686	0.1185758	0.2975468	0.4606405	0.3450447	0.2859751	0.6099969
100	0.6709679	0.1357375	0.3444898	0.6087525	0.1354295	0.3086695	0.5341970	0.1731136	0.1384298	0.6359375
150	0.7497290	0.2443062	0.3928760	0.5468206	0.0977774	0.4719887	0.6021224	0.1900223	0.0803891	0.6079919
200	0.6521869	0.2527528	0.4233589	0.7399135	0.1660116	0.4122452	0.4625930	0.1790750	0.0390885	0.4569491
250	0.6761798	0.2376365	0.3833182	0.6385628	0.1301039	0.4228344	0.4968440	0.2299898	0.0370094	0.4969122
300	0.7157579	0.2492879	0.3305931	0.6319266	0.1268933	0.4272980	0.4277286	0.2365240	0.0324549	0.4901172
350	0.7188115	0.2103946	0.3555309	0.5762838	0.1274791	0.4171697	0.5357565	0.1203021	0.0249181	0.4844836
400	0.6117043	0.2086216	0.2190980	0.6523530	0.1589646	0.4127751	0.5689965	0.1338429	0.0217181	0.5920434
450	0.7691368	0.3384236	0.3058639	0.5881184	0.0940346	0.4354504	0.5477185	0.2094737	0.0180027	0.5215340
500	0.6259645	0.2512687	0.3716250	0.6740650	0.0852173	0.4553860	0.4625610	0.1619707	0.0321509	0.5768113
550	0.7374635	0.1778907	0.3895585	0.5835698	0.1053377	0.4833989	0.5141076	0.4466021	0.4132494	0.3477596
600	0.7047735	0.1337842	0.3357979	0.6222194	0.0991682	0.4974269	0.4981761	0.5399398	0.5876663	0.7229287
650	0.6425575	0.0972458	0.3015371	0.5143656	0.1530825	0.4249210	0.4307569	0.6229837	0.5886445	0.6159245
700	0.6245560	0.0649057	0.3513299	0.6036161	0.1131596	0.4081732	0.5424133	0.6624442	0.7013022	0.6323851
750	0.6714263	0.1184606	0.3527020	0.5448982	0.1229190	0.3899820	0.4652538	0.5615250	0.6998339	0.7305060
800	0.6259665	0.1247449	0.3067884	0.6795819	0.1111913	0.2773673	0.5153796	0.5674617	0.7823546	0.5448362
850	0.6530815	0.1204934	0.3724407	0.6531977	0.1227745	0.3197424	0.4580979	0.7528694	0.7154672	0.6410512
900	0.6637466	0.0592382	0.3248958	0.6741991	0.1023486	0.3074287	0.5854465	0.6993354	0.6267554	0.6831987
950	0.6773469	0.1119259	0.4887090	0.6160665	0.1269532	0.3149829	0.4565474	0.6672969	0.6669780	0.6398317
1000	0.5451208	0.0830869	0.2888593	0.6215584	0.1299584	0.3630839	0.5182497	0.8636255	0.7949074	0.6831170

0	0.7533955	0.1433822	0.4320816	0.7409039	0.1430930	0.2562053	0.4087855	0.6598877	0.6734286	0.7301896
50	0.6194796	0.0541310	0.4445520	0.6113996	0.1230446	0.3161337	0.4668222	0.6641088	0.7192099	0.6581033
100	0.7302247	0.0789554	0.3462141	0.7073237	0.0882010	0.4063316	0.5028448	0.6325276	0.6345249	0.7402025
150	0.6445326	0.0752453	0.3221270	0.7144599	0.0866964	0.3486893	0.4875127	0.6326082	0.5302453	0.5778079
200	0.6230665	0.0443966	0.3702746	0.6230631	0.1184567	0.3224259	0.3958537	0.6516513	0.6312509	0.7295424
250	0.6487894	0.0562768	0.2895136	0.6414003	0.1016331	0.2863807	0.4620854	0.7670045	0.6468243	0.7838795
300	0.6865619	0.0668716	0.3423049	0.6311791	0.0764920	0.3872269	0.5536108	0.6290503	0.7502012	0.9035860
350	0.7056379	0.0431837	0.4581560	0.5395212	0.0934031	0.3199409	0.5450839	0.6145843	0.7282379	0.6198344
400	0.6387289	0.0617016	0.3859569	0.6666468	0.1110736	0.3199824	0.4302687	0.7430097	0.7156797	0.7274838
450	0.6751623	0.0149389	0.3435433	0.6056640	0.1330980	0.2908663	0.4769937	0.5550046	0.6816943	0.7332831
500	0.7084280	0.0429153	0.3704222	0.6528380	0.1346718	0.3072434	0.5659940	0.6009826	0.6985987	0.6122074
550	0.6727039	0.1230794	0.2994959	0.6164805	0.1324220	0.3375532	0.5112607	0.6172564	0.6544187	0.6471901
600	0.7766638	0.1220223	0.3023085	0.7685689	0.1183937	0.3395269	0.5983460	0.6725130	0.7708901	0.6495415
650	0.6684344	0.0805187	0.3587882	0.6908079	0.1395777	0.2937195	0.5204602	0.6450136	0.7704118	0.6841707
700	0.7783920	0.0732789	0.3494063	0.5721301	0.1170565	0.3705221	0.5736975	0.7832972	0.6179681	0.7349084
750	0.7420653	0.0658023	0.3940276	0.6726625	0.1092281	0.3482997	0.4811651	0.6603162	0.6981196	0.6172698
800	0.6972321	0.1115267	0.2935288	0.5089839	0.1253484	0.3346138	0.4914206	0.6483944	0.8879485	0.6749417
850	0.6700510	0.0942383	0.4013910	0.5763021	0.0709505	0.3431664	0.5478545	0.5683313	0.7281753	0.6034111
900	0.5876308	0.1012128	0.2775382	0.5209544	0.1272739	0.3677290	0.3938727	0.7447610	0.8256227	0.6431763
950	0.6245079	0.1100231	0.3160870	0.6509531	0.1180096	0.2497855	0.5050844	0.5773923	0.6050832	0.6790340
1000	0.7124649	0.0924676	0.3754886	0.6825602	0.1695386	0.2813602	0.4601491	0.7156854	0.7051388	0.7473485
