G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200
0.6021403	0.6880334	0.2332392	0.4920902	0.5929863	0.4330239	0.3076337	0.0449575	0.6279430	0.0400348	0.0730194	0.6497595	0.8183681	0.5773801	0.0075977	0.7328719	0.5484278	0.6887240	0.5257645	0.6806475	0.6314511	0.0057876	0.5867460	0.0041724	0.6454284	0.4138594	0.2041761	0.3866053	0.6488959	0.7088265	0.5552424	0.1065325	0.0485993	0.2383962	0.5877950	0.1407902	0.6742045	0.0721806	0.7202439	0.6980015	0.7788448	0.6671324	0.4736862	0.6465222	0.0888801	0.1659205	0.4604427	0.6462249	0.0000000	0.2929685	0.5392012	0.6200073	0.7170057	0.0435541	0.3373366	0.3939765	0.6386706	0.6135163	0.6935851	0.6251475	0.0856553	0.1427423	0.6665237	0.6649921	0.7544894	0.0569242	0.4603864	0.0585611	0.2656090	0.4783685	0.0566343	0.6230145	0.6375553	0.6601570	0.1743290	0.1326424	0.6392822	0.7045131	0.0738137	0.3586605	0.0596405	0.5746537	0.5650887	0.6898670	0.0285137	0.5943424	0.6441122	0.0527027	0.6857200	0.7833723	0.6419962	0.4479378	0.4751086	0.6567443	0.0888186	0.3039023	0.4946497	0.1228136	0.4248210	0.3384511	0.2748087	0.0674184	0.7115170	0.3687285	0.0383475	0.0634737	0.3690868	0.0028493	0.2175962	0.7315152	0.3445169	0.7343394	0.3450957	0.7513261	0.7751346	0.0177664	0.5513437	0.8398415	0.0935651	0.0357718	0.3752835	0.0207460	0.7102307	0.6885270	0.0922143	0.3802965	0.0312112	0.6621813	0.6322129	0.4150370	0.1101816	0.4330272	0.1120625	0.3053545	0.2490846	0.6040485	0.1256985	0.7230974	0.7606603	0.7310291	0.1621933	0.6177132	0.2684193	0.0349919	0.2053732	0.0015048	0.4089497	0.1073361	0.6698767	0.8044732	0.4644948	0.8309673	0.7884756	0.2374979	0.3596786	0.4227268	0.6543777	0.5026039	0.7197101	0.1951393	0.1874889	0.3539839	0.2756676	0.6841636	0.4124966	0.2901959	0.0181555	0.7105583	0.3570501	0.2522005	0.3450877	0.7838954	0.5768113	0.6492248	0.1010286	0.7214288	0.5888457	0.0081346	0.2055383	0.1345616	0.4889833	0.2703928	0.3397468	0.7038959	0.1863556	0.6659398	0.0295043	0.3507115	0.0642052	0.2252133	0.6244139	0.0059611	0.2487109	0.0666624	0.6425249	0.4793633	0.2612331	0.3183223	0.0438235	0.3734999
0.7304158	0.7824332	0.3099719	0.4157827	0.6708914	0.4036088	0.4005437	0.0281161	0.5732335	0.0565624	0.0557853	0.5199414	0.7839483	0.5721223	0.0017931	0.5677762	0.7571525	0.6828898	0.6170959	0.6884357	0.3950485	0.0101584	0.5515042	0.0003332	0.6808339	0.4468298	0.2653029	0.3798882	0.6562227	0.6637613	0.6370020	0.1065791	0.0762641	0.2395893	0.4977067	0.0832741	0.8124805	0.0808310	0.6773611	0.6920507	0.6052932	0.6178528	0.5913545	0.4868836	0.0682843	0.2919908	0.4362459	0.6842319	0.6685490	0.0000000	0.5454697	0.5908753	0.6466253	0.0187074	0.3567787	0.4057972	0.6213171	0.8094699	0.7444343	0.7554669	0.0406175	0.0575627	0.6496653	0.7061114	0.6352025	0.0659936	0.4004927	0.0434193	0.3221928	0.4289575	0.0603022	0.6543207	0.6490742	0.6906231	0.1342981	0.1528665	0.6129030	0.6146581	0.0589303	0.2741861	0.0820003	0.6089762	0.6125437	0.7414832	0.0166924	0.8081474	0.6936911	0.0734404	0.7243636	0.7729677	0.6527637	0.3854957	0.4375717	0.6554244	0.1061059	0.2316735	0.4467633	0.1816773	0.3680684	0.3521243	0.3177998	0.0502031	0.5892594	0.4308303	0.0139852	0.0452123	0.3205492	0.0239607	0.1796811	0.5336308	0.2849375	0.6503910	0.4588834	0.6829416	0.6028824	0.0194470	0.5861792	0.5124440	0.0912533	0.0408078	0.4590545	0.0115805	0.6118683	0.7468497	0.1124895	0.4219588	0.0274688	0.7042047	0.6941066	0.4242814	0.0862107	0.4813068	0.1532691	0.3100775	0.2302246	0.5692549	0.1286837	0.5513810	0.6630114	0.7426716	0.1389880	0.7684880	0.3775506	0.0338058	0.1889566	0.0070552	0.3143639	0.1183883	0.6960175	0.7938885	0.4504578	0.6115036	0.6102989	0.2454843	0.3346776	0.4045552	0.6314385	0.5044771	0.6609500	0.1395084	0.1751990	0.3768282	0.3205549	0.6493734	0.2996421	0.3283410	0.0298779	0.5972135	0.3227877	0.2231878	0.3275258	0.5752528	0.5520041	0.6354954	0.1211072	0.8278127	0.6214272	0.0161335	0.2032211	0.1053475	0.4615572	0.1753365	0.3630591	0.5482060	0.2693799	0.6036346	0.0439229	0.4030472	0.0890397	0.2416792	0.6435855	0.0100883	0.2457266	0.0413215	0.8835964	0.6356018	0.2273227	0.3516522	0.0490561	0.4050612
0.5244455	0.5659776	0.2833616	0.5903657	0.7482344	0.3852442	0.4853425	0.0657495	0.6333367	0.0765208	0.0595974	0.6878180	0.6072141	0.6251170	0.0007728	0.5901034	0.7452485	0.6039405	0.5654284	0.5162026	0.4144411	0.0101624	0.6683096	0.0001993	0.5054879	0.4339179	0.2339718	0.4578710	0.5408297	0.6428817	0.7302044	0.0721777	0.0790533	0.2919285	0.4690013	0.1316211	0.7511521	0.0868002	0.5583439	0.6440734	0.5594933	0.7350982	0.4725112	0.5034282	0.1298739	0.1788427	0.4473733	0.7016937	0.7864573	0.2996999	0.0000000	0.5275214	0.7840773	0.0439732	0.2730419	0.3350241	0.6166586	0.6738902	0.8226526	0.6465628	0.1582399	0.1447921	0.6141938	0.7100751	0.7413719	0.0583911	0.3746052	0.0784681	0.3170531	0.4457745	0.0650875	0.6774062	0.7179595	0.6946435	0.2382253	0.3268282	0.4866564	0.7154961	0.0983942	0.3233336	0.0599647	0.5641245	0.6433890	0.6680440	0.0090693	0.8022214	0.7397283	0.0433693	0.6172411	0.7785484	0.5461068	0.3318406	0.5279092	0.6582651	0.1082529	0.2392053	0.5681509	0.1309869	0.3698095	0.3948887	0.2037939	0.0524595	0.7393459	0.3244218	0.0332259	0.0351392	0.3751387	0.0087806	0.1168458	0.7624850	0.2983622	0.7609611	0.5027816	0.5752060	0.6386231	0.0190789	0.5926293	0.6467542	0.0786175	0.0783583	0.3780462	0.0237780	0.7990581	0.6903509	0.0769746	0.5588084	0.0293805	0.8013233	0.6776110	0.4235248	0.1123594	0.4780135	0.0659190	0.3559847	0.2695385	0.5193506	0.1615973	0.7239030	0.6588883	0.6424177	0.1272409	0.8429251	0.4057153	0.0249636	0.2597699	0.0122888	0.3258512	0.1181257	0.6270387	0.8194981	0.5049104	0.8062545	0.7069370	0.3066295	0.2782170	0.4505870	0.7007286	0.5519083	0.6985880	0.1633807	0.2240565	0.2407355	0.3514825	0.5656985	0.3068631	0.3542296	0.0323770	0.7349711	0.2854182	0.2743227	0.2994408	0.6670312	0.4721783	0.6457298	0.1209730	0.6369854	0.6890453	0.0039181	0.3318579	0.1856323	0.4668657	0.1726078	0.3196614	0.5297644	0.2203867	0.7793249	0.0307061	0.3283333	0.1235442	0.2518184	0.6546032	0.0086695	0.2195693	0.0613185	0.6004985	0.6696969	0.2687937	0.2880065	0.0536794	0.4158507
0.7613068	0.6696047	0.2589042	0.5106267	0.6302743	0.3541686	0.4366732	0.0464206	0.6787234	0.0704943	0.0617099	0.7375785	0.6923193	0.6550158	0.0071105	0.6704959	0.7469349	0.6756096	0.5395780	0.6635063	0.3952132	0.0117733	0.6004450	0.0016867	0.8418746	0.5526327	0.2349501	0.4091740	0.7062243	0.6468707	0.7114865	0.0788190	0.0654810	0.2531991	0.4859349	0.1219272	0.5935533	0.0885366	0.5757927	0.7448143	0.5703265	0.6056321	0.4044011	0.3640474	0.0434813	0.1841419	0.5637993	0.6698248	0.8397573	0.2457083	0.4472124	0.0000000	0.7738823	0.0266779	0.3389864	0.4638579	0.7668058	0.6551192	0.6840732	0.6227548	0.0611423	0.0949223	0.6295629	0.5838360	0.6444867	0.0354709	0.3413219	0.0617324	0.2381408	0.6064788	0.0663039	0.8255507	0.8391530	0.6653535	0.1364090	0.2889135	0.6136564	0.6721651	0.0595601	0.2938173	0.0781273	0.6079051	0.6316962	0.7517430	0.0178697	0.7702934	0.6425831	0.0340243	0.8241154	0.7550251	0.8126169	0.4363192	0.5050739	0.7978207	0.0934132	0.2432265	0.4913664	0.1885122	0.3573499	0.3499793	0.1704925	0.0496584	0.6337248	0.2992537	0.0251727	0.0257464	0.3245044	0.0045716	0.1626922	0.6700188	0.3771565	0.9046990	0.3640019	0.6215107	0.6766011	0.0155468	0.4769448	0.7839724	0.0891709	0.0508995	0.3748765	0.0670733	0.6319543	0.6133348	0.0878746	0.3082789	0.0210298	0.6218495	0.6547080	0.5403480	0.0797992	0.4799723	0.1201049	0.3342916	0.2688049	0.5014367	0.1368077	0.6696213	0.7395150	0.6746350	0.1836289	0.6091712	0.2911538	0.0611933	0.2434217	0.0063888	0.3674822	0.0535095	0.7061730	0.6791569	0.4498789	0.7363615	0.5515287	0.2937636	0.2919347	0.5463859	0.6174467	0.6517738	0.7058911	0.1172921	0.1504817	0.3111700	0.2784284	0.6698690	0.3694243	0.3783428	0.0170191	0.7000939	0.3520785	0.2591792	0.2973391	0.7876732	0.5472985	0.6082609	0.0943490	0.6968722	0.6652472	0.0377061	0.1728698	0.1302849	0.4074626	0.2771091	0.3161316	0.6144636	0.2276928	0.7463567	0.0508111	0.4231711	0.0509666	0.1625938	0.7361072	0.0234353	0.2190397	0.0444643	0.6649037	0.6950586	0.1936189	0.3310153	0.0271225	0.4016683
0.5635872	0.6648378	0.2701324	0.3901675	0.7066731	0.3265886	0.5480280	0.0538958	0.6067600	0.0529335	0.0797813	0.5905056	0.7058738	0.6281270	0.0067569	0.7195797	0.7069224	0.6177943	0.5345069	0.5397881	0.4337160	0.0082979	0.6737901	0.0009499	0.7118328	0.4660875	0.2052860	0.4466457	0.7752109	0.6761780	0.7348493	0.0979919	0.1118810	0.3259968	0.4972319	0.1284899	0.8311032	0.0648753	0.5191437	0.5601435	0.6603806	0.7781705	0.5046266	0.4973756	0.1024235	0.1632600	0.5441772	0.6479931	0.6218522	0.2814042	0.6650846	0.6216010	0.0000000	0.0190011	0.4464679	0.3633916	0.6427040	0.6305711	0.6798921	0.7163191	0.1097492	0.0647279	0.7755064	0.7418488	0.5913757	0.0661038	0.4154081	0.0843546	0.2609885	0.5110577	0.0575525	0.6964914	0.6210634	0.7579795	0.1245436	0.1464842	0.6833672	0.7128933	0.0685850	0.3538925	0.0912278	0.6261770	0.5203954	0.6814454	0.0423690	0.6753802	0.6965979	0.0477007	0.7189007	0.6737924	0.6881260	0.3694618	0.4703914	0.6669224	0.1045911	0.2673229	0.4846950	0.2017143	0.3320090	0.4182456	0.2719418	0.0332445	0.7118298	0.4419977	0.0681487	0.0369958	0.3227129	0.0062954	0.1556207	0.7531020	0.3486225	0.7664173	0.4051232	0.8296749	0.7223586	0.0239205	0.6642229	0.5721092	0.0765203	0.0598173	0.4043462	0.0402601	0.7270493	0.5183085	0.0674673	0.4806372	0.0312869	0.6552717	0.6709153	0.5048053	0.0768581	0.4125710	0.0815120	0.3498727	0.3010635	0.5786552	0.1554681	0.5845521	0.7204429	0.7041291	0.1500948	0.7297128	0.4139840	0.0458829	0.2266512	0.0059646	0.3538743	0.0736600	0.6331516	0.7836682	0.4866056	0.7611727	0.5208501	0.2224939	0.2771677	0.4352772	0.7174618	0.5027129	0.5907958	0.2051091	0.1964363	0.3781152	0.2376996	0.5119565	0.3609979	0.3685614	0.0140986	0.6918469	0.3641407	0.2479784	0.2228284	0.6445618	0.4585928	0.7088867	0.1237330	0.7211831	0.5455622	0.0207938	0.2700799	0.2010360	0.5122459	0.1466854	0.4302756	0.6583325	0.2482233	0.6203525	0.0340167	0.5310722	0.0904753	0.2189527	0.6921769	0.0137186	0.2334716	0.0506915	0.7287012	0.5859135	0.2092342	0.2756939	0.0336929	0.3707064
0.6195005	0.6396271	0.2991834	0.4691736	0.6377749	0.5743577	0.4101569	0.0263683	0.5595596	0.0642179	0.0547870	0.7056303	0.6709261	0.6807086	0.0053127	0.6912245	0.7028479	0.6334520	0.5381061	0.6207875	0.3584134	0.0151865	0.5873690	0.0023833	0.6281667	0.5000937	0.1930720	0.4009544	0.6704197	0.7780619	0.6434419	0.0667616	0.1184595	0.3084127	0.4664331	0.0715659	0.6421998	0.0690078	0.6639999	0.5680911	0.7027086	0.7834366	0.4865641	0.5619089	0.0910233	0.2275075	0.4788193	0.6996585	0.6076698	0.1836749	0.5181414	0.5572884	0.7386620	0.0000000	0.3901613	0.4780860	0.6281063	0.6530528	0.8053772	0.6183436	0.0626675	0.0643659	0.8038657	0.6545881	0.5475010	0.0762260	0.3891496	0.0449168	0.2486933	0.5341826	0.0463750	0.8181937	0.7244696	0.7472355	0.1134722	0.1276187	0.6190093	0.6706750	0.0868562	0.3972664	0.0820067	0.5271771	0.6428282	0.6269998	0.0224678	0.7437802	0.7769286	0.0506455	0.7203984	0.8407506	0.6728031	0.3812975	0.4705513	0.5896759	0.0925308	0.1687792	0.5112506	0.1317551	0.4483463	0.3304728	0.2120525	0.0536328	0.6479484	0.4166438	0.0492437	0.0398894	0.3115864	0.0102181	0.2801660	0.6415908	0.2424827	0.6272048	0.3086531	0.7981825	0.7622124	0.0298261	0.6853024	0.8082643	0.0804579	0.0727121	0.3439095	0.0239457	0.6142935	0.8781714	0.0858703	0.3798310	0.0604040	0.5929684	0.7234015	0.4076408	0.0515361	0.4996400	0.1039925	0.3805568	0.2250436	0.6122717	0.1056060	0.6890310	0.8865010	0.7061491	0.0980820	0.6216409	0.2956467	0.0286205	0.2800155	0.0074517	0.3401617	0.0638593	0.7169479	0.7100006	0.4790434	0.6843235	0.6388026	0.2662040	0.3035047	0.5031112	0.5764793	0.5886131	0.6648157	0.1788061	0.1898370	0.3010896	0.3357927	0.5761225	0.2283654	0.3137822	0.0319554	0.6694694	0.4058628	0.3082595	0.2595629	0.6492816	0.4221381	0.7196356	0.0846042	0.5469531	0.8298630	0.0148789	0.1880494	0.1691986	0.4269940	0.2250711	0.3229325	0.6620530	0.1966697	0.6378271	0.0318773	0.3660687	0.0946218	0.1437199	0.6378604	0.0181844	0.1560028	0.0571805	0.6007075	0.5414186	0.3161713	0.3270503	0.0329363	0.3236779
0.6071750	0.6289357	0.2773314	0.4866169	0.6358197	0.3682149	0.3624399	0.0267580	0.5218636	0.0549542	0.0947514	0.5957774	0.8048770	0.7638251	0.0021136	0.6822763	0.6521074	0.6007705	0.4979246	0.7896579	0.3318642	0.0045378	0.5750000	0.0017532	0.5834635	0.4318290	0.1954641	0.4228294	0.6730703	0.7499003	0.5899721	0.0742257	0.0827724	0.3282052	0.4743935	0.0843096	0.6811592	0.1129946	0.7021459	0.6737301	0.6286902	0.7146317	0.4275449	0.4175444	0.1117667	0.1856844	0.5048300	0.7861830	0.8271416	0.2172390	0.5701166	0.5509423	0.6838937	0.0144774	0.0000000	0.4255849	0.6866517	0.5666245	0.7415450	0.6019705	0.0755138	0.1441282	0.6732501	0.6395138	0.6986017	0.0915099	0.3251159	0.0583545	0.3186960	0.5801768	0.0388585	0.7896043	0.7775892	0.7396651	0.2214370	0.1805534	0.8290241	0.6877325	0.0400291	0.3318057	0.0823012	0.6572182	0.5285769	0.6968464	0.0427382	0.6084930	0.8191371	0.0364805	0.7981153	0.6232160	0.6061957	0.3037077	0.4660026	0.7718572	0.1153459	0.3009275	0.5037576	0.1448147	0.4178727	0.3514565	0.2205880	0.0505158	0.6997675	0.4234198	0.0438687	0.0277966	0.3295775	0.0054837	0.1268207	0.6618303	0.2753346	0.5758715	0.3994114	0.6831617	0.6523860	0.0139731	0.5390995	0.7883379	0.0508529	0.0843094	0.3292058	0.0276794	0.7581318	0.7365535	0.1280453	0.3723606	0.0228149	0.5596992	0.6553389	0.3935550	0.0881969	0.4395185	0.0956949	0.3602911	0.2025333	0.5705434	0.1477497	0.6578212	0.6381775	0.6839455	0.1332102	0.6499697	0.3154133	0.0383927	0.2586941	0.0181507	0.3578926	0.0635575	0.6141991	0.7323204	0.5475634	0.6871902	0.8602395	0.3562088	0.4066657	0.5278998	0.7041561	0.4668056	0.6484917	0.1585313	0.1944260	0.2673446	0.3867421	0.5983488	0.4390897	0.3061395	0.0387695	0.7608876	0.3454404	0.2215140	0.3245917	0.6690225	0.5912306	0.8191342	0.0564371	0.7034025	0.6365373	0.0145923	0.1911434	0.1492773	0.4980580	0.1848351	0.3311252	0.6430791	0.2855643	0.6087042	0.0203684	0.2968897	0.1231859	0.2745339	0.5413658	0.0058191	0.1928554	0.0516567	0.7232812	0.5870745	0.2593345	0.2395997	0.0410975	0.3908817
0.7005767	0.6861140	0.2138756	0.5426844	0.5408208	0.4042334	0.5147649	0.0355787	0.5069248	0.0539922	0.0692210	0.6757323	0.7275046	0.6172996	0.0045606	0.6529226	0.6667230	0.6556351	0.5365734	0.6803169	0.4502834	0.0092889	0.5707316	0.0020086	0.6526229	0.5146783	0.1997549	0.4190305	0.5909189	0.6129883	0.6877660	0.1331886	0.0466348	0.3068617	0.4796905	0.0746665	0.5921039	0.0688541	0.7002001	0.7195507	0.7076604	0.6327737	0.4494770	0.4488546	0.0529995	0.2793141	0.4314563	0.7916170	0.5741094	0.2698634	0.5509326	0.7359623	0.6378983	0.0167083	0.3788722	0.0000000	0.5594531	0.6670819	0.6681418	0.6220923	0.0999309	0.0896725	0.6671597	0.6399687	0.6225619	0.0635761	0.3744110	0.0496253	0.2470946	0.4945022	0.1293311	0.6277564	0.6198796	0.6517819	0.1663074	0.2427889	0.5370452	0.5788069	0.0680781	0.4257759	0.0940423	0.6174079	0.6128438	0.7451820	0.0456944	0.7703053	0.6836509	0.0480860	0.7703173	0.6776402	0.6948817	0.4121309	0.5482721	0.6974969	0.0437737	0.2452354	0.4062196	0.1786032	0.3794301	0.4092136	0.1977195	0.0708731	0.7020167	0.3780271	0.0652152	0.0324300	0.3640498	0.0105690	0.1776244	0.6171380	0.2690001	0.7799488	0.3385284	0.6342992	0.8065022	0.0106328	0.6991695	0.6065516	0.0863076	0.0765001	0.3891809	0.0316073	0.6656525	0.5990334	0.1001848	0.3593146	0.0131423	0.7453045	0.6522984	0.4370230	0.0927584	0.3686697	0.1108181	0.2604376	0.2639611	0.6439544	0.1201291	0.5699006	0.6912347	0.7064722	0.1412134	0.7366633	0.3240567	0.0375697	0.3158921	0.0040709	0.2561953	0.1053047	0.7614897	0.6155652	0.4606876	0.7300077	0.8161148	0.3074825	0.2839073	0.4232271	0.5640712	0.4683309	0.6670785	0.1146970	0.1842585	0.2807019	0.3047918	0.6118094	0.3361873	0.2371664	0.0126741	0.7960479	0.4044178	0.2530081	0.3133465	0.6518374	0.5169602	0.6628135	0.0902809	0.7446753	0.7456006	0.0162946	0.2496567	0.1397001	0.4284446	0.2047902	0.3265266	0.5343528	0.2237232	0.7050097	0.0801858	0.3045691	0.0637962	0.2454313	0.7155555	0.0275084	0.2670767	0.0389828	0.7862224	0.7331702	0.1790684	0.2981970	0.0600092	0.3949431
0.6520194	0.6504651	0.2930712	0.4868931	0.6108667	0.3848087	0.3896737	0.0499891	0.5902663	0.1028075	0.0802630	0.7209198	0.6101915	0.6064241	0.0034992	0.7917954	0.6975983	0.5658450	0.4875176	0.7451636	0.3125116	0.0193908	0.7118364	0.0032982	0.7023561	0.5106230	0.2295194	0.3604651	0.5701613	0.7907140	0.7167913	0.1081378	0.1221649	0.3094695	0.4696052	0.1449562	0.7233414	0.0640605	0.6939029	0.7632483	0.7795094	0.6755279	0.4815872	0.3724243	0.1301290	0.2219027	0.5820848	0.7569604	0.7389311	0.2156304	0.5072835	0.7457556	0.6862234	0.0192608	0.3484970	0.4317277	0.0000000	0.6628735	0.7413119	0.6554777	0.1516979	0.1057546	0.5962184	0.7084412	0.8565253	0.0655678	0.2529309	0.0561582	0.3464532	0.4308035	0.0579926	0.6772341	0.6470916	0.6162880	0.1340748	0.4457015	0.6147597	0.7025113	0.0807043	0.3464530	0.0922634	0.6968910	0.5123721	0.6750869	0.0429384	0.8511973	0.6844759	0.0378658	0.6527379	0.6763547	0.6296101	0.4749055	0.5384125	0.6616571	0.1127513	0.2955157	0.6096058	0.1794810	0.3239378	0.3343700	0.1422577	0.0505749	0.7066523	0.3110423	0.0289393	0.0633255	0.3311146	0.0129464	0.1288771	0.5592443	0.5202573	0.6711527	0.5026015	0.7228942	0.6765785	0.0260288	0.5695919	0.6653013	0.1187820	0.0784840	0.4596347	0.0278012	0.8739815	0.6702147	0.0811462	0.3775248	0.0154469	0.8239706	0.6406510	0.3503566	0.0946850	0.4871502	0.1583646	0.3114189	0.2383044	0.6466733	0.1084009	0.6558864	0.7056441	0.7096737	0.1649960	0.7123805	0.3631319	0.0552237	0.3521539	0.0019909	0.3208633	0.0595969	0.6585145	0.5970441	0.4659770	0.7132146	0.8033587	0.3377100	0.4171057	0.4662436	0.7080027	0.5281396	0.7431166	0.1959167	0.1886373	0.2925384	0.2919196	0.6534068	0.3917212	0.3698917	0.0233600	0.6700690	0.4315585	0.1503101	0.3244168	0.6194276	0.6390699	0.6831485	0.1114625	0.6565256	0.7291733	0.0140226	0.1944249	0.1506177	0.4794336	0.1931692	0.3943369	0.6563013	0.3191961	0.8284458	0.0642799	0.3986395	0.0772823	0.2377442	0.7107395	0.0092378	0.2063856	0.0535051	0.7361994	0.5700289	0.2551023	0.3428848	0.0284868	0.3210892
0.5647732	0.7542888	0.3338113	0.5078652	0.6808150	0.4304576	0.4196835	0.0300106	0.5929518	0.0412613	0.0533048	0.6264081	0.6146578	0.5593288	0.0081886	0.8661883	0.6730217	0.8520548	0.5592270	0.6470180	0.1846479	0.0155705	0.7192213	0.0008616	0.7449031	0.5790339	0.2042125	0.4124900	0.6196485	0.7117339	0.7530805	0.1413948	0.0789077	0.2591572	0.4494585	0.1563977	0.8069558	0.0461829	0.6479070	0.6667489	0.6121401	0.6915951	0.4436319	0.3759015	0.1219604	0.2526449	0.4055552	0.6328962	0.7617242	0.2254875	0.4825152	0.5469797	0.6430671	0.0094032	0.3333897	0.5986991	0.5742965	0.0000000	0.7736374	0.7124363	0.0889296	0.0998752	0.6284503	0.6000419	0.8035125	0.0538323	0.3599002	0.1043294	0.3014072	0.5484994	0.0965052	0.6720060	0.7462037	0.6388795	0.1154242	0.3759389	0.5492900	0.8012900	0.0577586	0.3718310	0.0370757	0.6801128	0.4593431	0.7496045	0.0399401	0.6234990	0.6731449	0.0567621	0.7735668	0.6499319	0.6703308	0.4385749	0.4954249	0.6913905	0.2112417	0.2816012	0.4994313	0.1440611	0.3085177	0.3697048	0.1071216	0.1057402	0.6721653	0.4080629	0.0232917	0.0764612	0.3733329	0.0029589	0.1492733	0.6253202	0.3697877	0.7281417	0.3637668	0.7718905	0.6618777	0.0169174	0.6065898	0.6862294	0.0845788	0.0578749	0.3056579	0.0126606	0.6414693	0.6280909	0.1082746	0.4026055	0.0209220	0.6915333	0.6872580	0.4279457	0.0752765	0.4197907	0.0844579	0.2641275	0.2674690	0.6459146	0.1143166	0.7345251	0.6162504	0.6943329	0.2503731	0.7960001	0.3312265	0.0532058	0.1998370	0.0044907	0.3567769	0.1245014	0.6486671	0.6536755	0.4770203	0.7052252	0.7593158	0.3651984	0.3564695	0.4810816	0.5600386	0.5796396	0.8220379	0.1489136	0.1435825	0.2994221	0.2503231	0.4974601	0.3872144	0.3922303	0.0352652	0.6127629	0.3326383	0.2336730	0.2348476	0.7418634	0.4398890	0.5729481	0.1401382	0.7648299	0.7408301	0.0175844	0.2299128	0.1478752	0.4419283	0.2183327	0.4269988	0.6256091	0.3106342	0.6887386	0.0420666	0.4262873	0.0924292	0.1818358	0.6172852	0.0047726	0.2036685	0.0498704	0.7142800	0.5846954	0.2116954	0.3883622	0.0379852	0.3451197
0.7752672	0.6886834	0.3733183	0.4842046	0.7840248	0.4122280	0.3821698	0.0510262	0.5016715	0.0639992	0.1231561	0.6538817	0.7067781	0.6316911	0.0008884	0.6753963	0.7551431	0.6900544	0.5270867	0.5964358	0.4603256	0.0031598	0.5895685	0.0015130	0.6658920	0.5090645	0.2084291	0.4264843	0.7666096	0.7851259	0.7130037	0.1204789	0.0870328	0.2620578	0.5080272	0.1016471	0.5796935	0.1139518	0.8032282	0.6290012	0.6517695	0.6796411	0.4965326	0.4927461	0.1079087	0.2009984	0.4397697	0.7460877	0.6715655	0.2544540	0.6097308	0.5189018	0.6488662	0.0259901	0.4466836	0.4451558	0.7309390	0.5851956	0.0000000	0.7858829	0.1136374	0.1141476	0.6853977	0.6659898	0.5695542	0.0859152	0.3844715	0.0785586	0.2559616	0.5598638	0.0474019	0.8371818	0.6535486	0.7813979	0.0808763	0.1394434	0.5656095	0.6913166	0.0696021	0.3724845	0.0610295	0.5481537	0.5589015	0.7357390	0.0272810	0.6451547	0.6672019	0.0705500	0.6903752	0.6545642	0.7849828	0.4101134	0.5143201	0.7366863	0.0531074	0.3389829	0.4919595	0.1695943	0.3273976	0.3652339	0.1354149	0.0489974	0.7016031	0.4322898	0.0305317	0.0775223	0.2622509	0.0135803	0.1437055	0.6182170	0.2188723	0.6503140	0.3741733	0.6692140	0.7689027	0.0228496	0.6358833	0.8031681	0.0759929	0.0611733	0.4990915	0.0624001	0.7484373	0.8553669	0.1037990	0.4467809	0.0166538	0.5269315	0.7063189	0.4507275	0.0900297	0.4289462	0.0946477	0.2932288	0.2245931	0.5587879	0.0993392	0.6276917	0.9158641	0.7187504	0.1091492	0.5876500	0.3305628	0.0392098	0.2822578	0.0052339	0.3421119	0.0843607	0.8046240	0.6043956	0.3880466	0.7361749	0.7002137	0.1900924	0.2756940	0.5084689	0.7022767	0.4915964	0.6141597	0.1828740	0.1459712	0.2405839	0.2320721	0.5217330	0.3368018	0.3840232	0.0213356	0.8016104	0.4039301	0.2139787	0.2657964	0.7913753	0.4161707	0.7230258	0.0892511	0.7564103	0.6194672	0.0342494	0.3568295	0.1490440	0.5029076	0.2237847	0.3534400	0.5993930	0.2399470	0.7306810	0.0289490	0.5380238	0.1337297	0.2221759	0.5517256	0.0118851	0.1809975	0.0611659	0.6076712	0.5522967	0.1664502	0.2914297	0.0448928	0.3504450
