G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
0.6156349	0.5240887	0.6212648	0.6656138	0.7345243	0.4737186	0.1750773	0.0946283	0.4670222	0.1178712	0.0000000	0.3536154	0.6841348	0.5012647	0.4853031	0.8534194	0.7868163	0.6488806	0.5703942	0.3339637	0.7534550	0.6802727	0.7839225	0.0240264	0.2016734	0.1372186	0.8694921	0.2347219	0.6299865	0.0224613	0.0476876	0.4410673	0.1288184	0.3973823	0.7774024	0.5122996	0.7872964	0.6854750	0.7947377	0.2631036	0.5142846	0.8509435	0.6372280	0.4750668	0.4622878	0.0043476	0.6838609	0.3724045	0.3948384	0.1924696
0.6868172	0.6008268	0.7216471	0.6347480	0.7089129	0.4342603	0.1542834	0.1057406	0.5041669	0.2174958	0.2767133	0.0000000	0.6146711	0.4011587	0.4784265	0.7888953	0.6905259	0.8063060	0.6090882	0.3320290	0.6022619	0.7690457	0.7708263	0.0371093	0.1779822	0.1013467	0.7724101	0.1704619	0.7406085	0.0232255	0.0465411	0.4322970	0.0954606	0.3619168	0.6613900	0.5424699	0.6056734	0.8620144	0.7320054	0.1490578	0.5679351	0.7262465	0.6201776	0.5221577	0.4559714	0.0066872	0.6750355	0.4532859	0.2926583	0.2087844
0.7271998	0.4142019	0.6187278	0.6878442	0.6551750	0.4237432	0.2070520	0.0517667	0.5529833	0.1284648	0.0226722	0.2966621	0.0000000	0.4645900	0.4427155	0.0323764	0.8915385	0.7586260	0.0528061	0.5012999	0.7798273	0.4011307	0.6882757	0.0600765	0.0347060	0.2540615	0.5253662	0.6393764	0.6414669	0.0211719	0.0194066	0.3962793	0.0470308	0.3222059	0.7786437	0.5441968	0.7204157	0.6905581	0.7078810	0.2195226	0.6099895	0.7187933	0.6139711	0.5429297	0.5107642	0.0045181	0.8090754	0.2580854	0.3980552	0.1654281
0.8189314	0.4182696	0.6353233	0.7619246	0.7881285	0.4108030	0.1124297	0.0679567	0.4262623	0.1002428	0.3231288	0.3371553	0.7423308	0.0000000	0.4734081	0.7697166	0.7789117	0.7088222	0.7554627	0.3350929	0.8482803	0.6341243	0.7886585	0.0660871	0.1481417	0.2071906	0.4862318	0.1739992	0.6881059	0.0231782	0.0464083	0.4493682	0.0936867	0.3282902	0.7336458	0.6068781	0.7547058	0.6744004	0.6775598	0.2261418	0.5393930	0.6212402	0.5820355	0.5952728	0.4261585	0.0071982	0.6752874	0.3206397	0.4063462	0.1581454
0.7078164	0.6681524	0.6040915	0.6366141	0.6966349	0.3538691	0.1694463	0.1204874	0.5036508	0.0899360	0.3084235	0.3101255	0.8131909	0.3776546	0.0000000	0.5781244	0.7630453	0.6647157	0.6097389	0.3600937	0.7504508	0.9862789	0.7901475	0.0236661	0.1350689	0.1548022	0.5788979	0.2691746	0.7071877	0.0212014	0.0435226	0.3904058	0.1078366	0.4264544	0.6789986	0.4966136	0.6263777	0.7292622	0.6357490	0.1942901	0.5271844	0.6790665	0.7116346	0.4429880	0.4942005	0.0143278	0.6703201	0.3313792	0.5071097	0.1827412
0.7362621	0.4038158	0.6950900	0.7599451	0.5872022	0.4441574	0.1999189	0.0609336	0.5711685	0.1494830	0.3962574	0.2949705	0.9469448	0.3960018	0.4922264	0.0000000	0.7161704	0.6208771	0.6295975	0.3030905	0.7569766	0.6239643	0.8071266	0.0269264	0.1775657	0.0852517	0.7046951	0.2306072	0.6840429	0.0195674	0.0128323	0.3846099	0.0562925	0.3259261	0.6561944	0.6273992	0.6702964	0.8367131	0.8309370	0.2482099	0.5347245	0.6039342	0.5178956	0.5148218	0.3806569	0.0021379	0.7000899	0.3724501	0.3380525	0.1926322
0.6711405	0.4972805	0.6369157	0.8189968	0.8132076	0.3903977	0.1464785	0.0686013	0.3755816	0.0708055	0.3481999	0.3269576	0.7732217	0.5299737	0.4758586	0.7158159	0.0000000	0.6640416	0.7060293	0.3468546	0.6926759	0.7169439	0.6389543	0.0271784	0.2188200	0.1148509	0.6012303	0.1491108	0.7325540	0.0115443	0.0391771	0.4687809	0.0557951	0.3903399	0.8556654	0.4852136	0.8243376	0.6885565	0.6343926	0.1958312	0.5476403	0.7066035	0.5554439	0.6201137	0.4350533	0.0046930	0.7548071	0.3817112	0.3641161	0.2206844
0.9019732	0.4432268	0.6462153	0.7448031	0.7719339	0.4299418	0.1399909	0.0524455	0.5732137	0.0600115	0.3450649	0.3052760	0.7652958	0.4190069	0.5088366	0.6199135	0.8104121	0.0000000	0.5637506	0.2661353	0.8281452	0.6594784	0.7893761	0.0301924	0.1823987	0.0786455	0.6718979	0.1332384	0.5820487	0.0223771	0.0326705	0.4157831	0.1084897	0.3401368	0.8101538	0.5614003	0.6619721	0.8490447	0.8068813	0.2445006	0.6608197	0.6426538	0.5460855	0.5595918	0.3986785	0.0060894	0.7235494	0.3112517	0.4264861	0.1800878
0.6515115	0.5293379	0.7682002	0.7358806	0.6513626	0.3749981	0.1259354	0.0861040	0.5507586	0.0681402	0.3584437	0.3896191	0.7009996	0.4738964	0.4965174	0.7441039	0.6639358	0.6454064	0.0000000	0.2683545	0.7189683	0.6314750	0.7672212	0.0324614	0.2093400	0.1373892	0.5912455	0.2005438	0.6322069	0.0338002	0.0428537	0.4880080	0.0766485	0.4208403	0.7999380	0.5237086	0.8047297	0.7335231	0.6706978	0.1260289	0.5340074	0.7707503	0.6935337	0.5845462	0.4606292	0.0048495	0.6766911	0.3044825	0.3323440	0.1838666
0.6817434	0.5094666	0.6392227	0.7055909	0.7825321	0.4958052	0.1189146	0.0493370	0.5264102	0.1030761	0.3031372	0.2934146	0.7698047	0.4740161	0.5654001	0.7100344	0.7019450	0.7767647	0.6544531	0.0000000	0.7246771	0.6300535	0.6216133	0.0497326	0.1914437	0.1002413	0.5006552	0.2236202	0.5817892	0.0198336	0.0442794	0.4167867	0.0605759	0.3584118	0.7229630	0.5305035	0.7544115	0.9013633	0.7104000	0.1449814	0.4849070	0.8058921	0.6448765	0.5299793	0.4347660	0.0095474	0.7340820	0.2504500	0.4048159	0.1622317
0.7658279	0.4235831	0.6804553	0.6574977	0.6982330	0.4296606	0.1251421	0.0546188	0.6324808	0.1499252	0.0127747	0.3193088	0.7438597	0.3398484	0.4581923	0.7951917	0.6743000	0.6208113	0.0744365	0.4540172	0.0000000	0.4083668	0.5208092	0.0264432	0.4183745	0.0976168	0.7002312	0.1994878	0.6277388	0.0062618	0.0299205	0.4686514	0.6030640	0.4455984	0.6387866	0.4854263	0.6681808	0.5835459	0.5681128	0.0103812	0.2571032	0.6490167	0.6597455	0.4557481	0.4726091	0.0066946	0.6130988	0.4069296	0.3957007	0.1677044
0.7654953	0.5009570	0.6628929	0.7029596	0.8037220	0.3045277	0.1811554	0.0885201	0.4867896	0.0911026	0.4837502	0.3102137	0.5749177	0.4711686	0.5805442	0.6838564	0.6588624	0.7456260	0.7361148	0.3471725	0.7750022	0.0000000	0.7223638	0.0604191	0.1526239	0.1191017	0.7201681	0.2477911	0.7868594	0.0194912	0.0183467	0.3225495	0.0623692	0.5005834	0.6661460	0.5358407	0.8685198	0.7021404	0.5574039	0.1526958	0.5081890	0.6547830	0.6753441	0.4894043	0.4655611	0.0007235	0.7329668	0.2714773	0.3698001	0.2001850
0.7806995	0.4414396	0.7763441	0.7214576	0.7531220	0.3787597	0.1647945	0.0600707	0.7094505	0.0926962	0.3772630	0.3072317	0.7354522	0.4433071	0.5289495	0.7188330	0.8249963	0.6599955	0.6452342	0.3285684	0.7282567	0.5331009	0.0000000	0.0692138	0.1678460	0.1636521	0.6943375	0.2241139	0.6483312	0.0137339	0.0581649	0.4532130	0.0613602	0.4697896	0.7165003	0.4385907	0.6882771	0.7284749	0.8327629	0.2727461	0.2522614	0.8583631	0.7471473	0.5119378	0.4366671	0.0221259	0.8071985	0.2592830	0.3188330	0.2055718
0.6213848	0.4319567	0.6742870	0.7661506	0.7466188	0.4396215	0.1241976	0.0451728	0.4261333	0.0655068	0.4161464	0.3060431	0.7588796	0.4845199	0.3937252	0.8135238	0.5938975	0.6718412	0.7222681	0.2024194	0.7479611	0.6310009	0.7337955	0.0000000	0.1352754	0.1352496	0.8518137	0.1708008	0.5810244	0.0138784	0.0346706	0.4666235	0.0709878	0.2983920	0.7411945	0.5170147	0.7312170	0.7858466	0.7093978	0.2453644	0.5762328	0.7476893	0.6884742	0.4909530	0.4859304	0.0050169	0.8078559	0.3897759	0.4338237	0.1785203
0.6943062	0.4716883	0.7199557	0.7442261	0.8077203	0.4226532	0.1049156	0.0381038	0.4917149	0.1233268	0.2831464	0.3903597	0.8020911	0.4525996	0.4119409	0.7235980	0.7917430	0.5912697	0.8596112	0.3094306	0.7906133	0.6033359	0.7116238	0.0320917	0.0000000	0.1125954	0.6629786	0.1902627	0.5744829	0.0063767	0.0082370	0.4368647	0.0595670	0.4255215	0.6774515	0.5123947	0.6614013	0.8025173	0.7218728	0.2080649	0.5086544	0.6875854	0.6794940	0.5654955	0.3825288	0.0012969	0.6082232	0.4522843	0.3133924	0.2095671
0.6241295	0.5230698	0.8588302	0.6789765	0.7267265	0.2968036	0.1596581	0.0466333	0.6250391	0.0938909	0.4012804	0.4394933	0.8345155	0.4592474	0.5093436	0.6236014	0.8390997	0.5981219	0.7037098	0.2187256	0.6695346	0.7131899	0.6797712	0.0567610	0.1827779	0.0000000	0.6565952	0.1787412	0.6239020	0.0150354	0.0399252	0.3516973	0.1229617	0.4253839	0.7121055	0.4755625	0.6707149	0.6367989	0.8624411	0.2248567	0.6337803	0.6706112	0.6287098	0.4849803	0.4677876	0.0076650	0.6955259	0.3133919	0.4260825	0.2407911
0.7409148	0.5199735	0.6657290	0.9015069	0.6433056	0.4810037	0.1290548	0.1123782	0.6146570	0.1084909	0.3849540	0.3568174	0.7108011	0.4355521	0.4232934	0.7019679	0.6815207	0.6792216	0.6388225	0.2047519	0.5469018	0.5817452	0.8011466	0.0359255	0.1691134	0.0864100	0.0000000	0.1585705	0.6470028	0.0343365	0.0300236	0.4558627	0.1367669	0.3428150	0.6934819	0.4632963	0.6028516	0.7611271	0.6760460	0.1573091	0.5677266	0.7693531	0.6418750	0.6252725	0.4021886	0.0138859	0.7664109	0.3758753	0.3666413	0.1711031
0.7399059	0.4173016	0.5936944	0.6137653	0.7141774	0.3985632	0.1446841	0.0527680	0.5040716	0.0805430	0.3916124	0.2733915	0.7337135	0.3653985	0.5300817	0.7840413	0.8006441	0.6478756	0.6774201	0.3556866	0.7678426	0.7459517	0.7709646	0.0325329	0.2093041	0.1367227	0.6146761	0.0000000	0.6022301	0.0078549	0.0282292	0.3965983	0.0515413	0.4781194	0.6697682	0.4921298	0.7143466	0.6981441	0.6603135	0.2273344	0.4790278	0.5526416	0.7162611	0.5795864	0.4135657	0.0151016	0.6033413	0.4308041	0.4145195	0.1674972
0.7426939	0.5047972	0.7004113	0.6891572	0.6913292	0.4140448	0.1563274	0.0371240	0.4787519	0.0902611	0.4454142	0.3264906	0.7126458	0.4614889	0.5580082	0.7062281	0.8116152	0.7888565	0.6545795	0.3544864	0.6706287	0.5435913	0.7311329	0.0829744	0.1805636	0.1715870	0.7095342	0.2183337	0.0000000	0.0096380	0.0627098	0.4850932	0.1064593	0.3598871	0.7064187	0.5450756	0.6497844	0.7301289	0.6381226	0.2213070	0.5211388	0.6236629	0.5881236	0.4774558	0.4585283	0.0018225	0.7337763	0.3329801	0.2666395	0.1814960
0.7472019	0.4951064	0.7593972	0.6779927	0.6839720	0.3991455	0.1558835	0.0588906	0.5426655	0.0872497	0.3782491	0.3857590	0.7759818	0.3507225	0.3851778	0.7059428	0.6767184	0.6545135	0.6612307	0.2617544	0.7778792	0.6975294	0.6793291	0.0531548	0.1889540	0.1572881	0.6030804	0.2160922	0.6886884	0.0000000	0.0954032	0.4825255	0.0750977	0.4136058	0.7351073	0.5774490	0.6139059	0.6355783	0.7647178	0.1693779	0.4602658	0.5239774	0.5567722	0.4365799	0.4108273	0.0142913	0.8682003	0.3353371	0.3471621	0.3106880
0.6760168	0.3965524	0.6017600	0.6957320	0.6940364	0.3898787	0.1696989	0.0900558	0.5052707	0.0854310	0.3141903	0.3030232	0.7558585	0.5347287	0.5552065	0.6857803	0.7625045	0.7447879	0.8257731	0.3258891	0.8829052	0.7362915	0.7408285	0.0579766	0.1288570	0.0702462	0.5889695	0.1516424	0.7391673	0.0353625	0.0000000	0.3996362	0.0791213	0.3799367	0.6597236	0.5918933	0.7194262	0.6090472	0.6531930	0.2177553	0.5720074	0.6978504	0.6757409	0.5623299	0.4233445	0.0274252	0.7813002	0.3487022	0.3747271	0.1951182
0.7050220	0.4722328	0.7194049	0.7055403	0.7173065	0.4384236	0.0835276	0.0988830	0.5516418	0.1291959	0.3225217	0.3650204	0.8242715	0.4655020	0.5402158	0.7375055	0.6209700	0.7052958	0.6273855	0.3747990	0.6638186	0.6180162	0.6922991	0.0299693	0.1508232	0.1138376	0.7180537	0.2769066	0.7512875	0.0348256	0.0310230	0.0000000	0.1250967	0.3128372	0.6545172	0.6641711	0.5815882	0.6652317	0.7021288	0.1943183	0.5188116	0.7441724	0.7013427	0.4655547	0.5014687	0.0018744	0.8415195	0.3585733	0.4137401	0.1542601
0.6148786	0.4781937	0.5893617	0.8065972	0.6061789	0.3414359	0.1451600	0.0749807	0.5458764	0.0733779	0.3638554	0.2720762	0.8059091	0.4642620	0.5021651	0.6133670	0.7123645	0.8822968	0.7775250	0.4314363	0.7667859	0.6772586	0.5803206	0.0195982	0.1505848	0.1131752	0.6723483	0.2441730	0.5565072	0.0142180	0.0480670	0.5410952	0.0000000	0.2997024	0.6852832	0.4902462	0.8022482	0.6811320	0.6778285	0.1343969	0.5919392	0.6819187	0.7416880	0.4765884	0.4583718	0.0029040	0.7446261	0.3287488	0.3048974	0.2058593
0.7220504	0.5410058	0.8690145	0.8427513	0.8433073	0.4154160	0.1292117	0.0655764	0.6257018	0.0524568	0.4472989	0.3603858	0.6510599	0.3823578	0.4312639	0.8189073	0.5840081	0.6560017	0.6583849	0.3992373	0.7141905	0.7184963	0.6907857	0.0304156	0.1904363	0.1720935	0.6972932	0.1979870	0.5795859	0.0074602	0.0419460	0.4425895	0.0833073	0.0000000	0.7318373	0.4855637	0.7518061	0.8490806	0.9139730	0.2552636	0.5580739	0.6560675	0.6112767	0.5190035	0.4511463	0.0036623	0.6912966	0.4515091	0.4307104	0.2390674
0.7064402	0.5650636	0.4339167	0.5314450	0.6098582	0.3852441	0.1583743	0.0777399	0.7010148	0.0566666	0.8296153	0.5477949	0.6462400	0.3474197	0.4864741	0.0567424	0.7440254	0.7284067	0.7040253	0.5047069	0.6548988	0.7004396	0.8330278	0.0531886	0.0301573	0.3335936	0.5928107	0.1718127	0.6572632	0.0137700	0.0785572	0.3463332	0.0896350	0.6306139	0.0000000	0.6416857	0.0212960	0.0171906	0.8093815	0.7134299	0.2481777	0.7430483	0.0131637	0.0216209	0.0051213	0.6991640	0.0010668	0.3152829	0.8000345	0.6527552
0.7954088	0.5133619	0.5793794	0.5802943	0.7178218	0.4067934	0.1470687	0.0923402	0.5469198	0.1051164	0.3501244	0.2635983	0.9017782	0.3784268	0.5077661	0.7040653	0.6866078	0.7030056	0.7812291	0.3774446	0.7187977	0.5429428	0.7592523	0.0317695	0.1229230	0.1402130	0.8001976	0.2549587	0.7164769	0.0226876	0.0376891	0.3874573	0.0543566	0.3638700	0.7696813	0.0000000	0.6503938	0.7323507	0.7175012	0.2986613	0.5082145	0.6455271	0.5345474	0.4807477	0.3241580	0.0102014	0.7186071	0.4025858	0.3991386	0.1803463
0.6595572	0.4947000	0.5589282	0.7042874	0.6959794	0.3696894	0.1247816	0.0583439	0.6205238	0.1069551	0.3502769	0.3121272	0.7729738	0.3969428	0.5449169	0.6100059	0.7820597	0.7078293	0.8490833	0.2421470	0.6623917	0.5523550	0.6696629	0.0675242	0.1316594	0.1112896	0.6485424	0.1369767	0.7317515	0.0088965	0.0400985	0.6401207	0.1044769	0.3927760	0.7448099	0.4832913	0.0000000	0.6783545	0.7296444	0.2494456	0.5653863	0.6813142	0.6941080	0.6246761	0.4456055	0.0103361	0.6371225	0.3800483	0.3309789	0.1834946
0.7564203	0.4788798	0.5386383	0.7828014	0.6357511	0.3584462	0.1332014	0.0628655	0.4855939	0.0546283	0.4102141	0.3650799	0.8144736	0.4927087	0.5196693	0.7285315	0.6664196	0.5907959	0.7621612	0.2773493	0.6422747	0.5497531	0.6688031	0.0356915	0.2305520	0.0827859	0.7997168	0.2141168	0.7557147	0.0273569	0.0179292	0.5489432	0.0540908	0.3347113	0.6386930	0.5647831	0.8042668	0.0000000	0.6200730	0.1763987	0.5283662	0.6292860	0.5609915	0.4867847	0.4324258	0.0014679	0.7507122	0.2876399	0.4721141	0.1658510
0.6831931	0.4560248	0.7034392	0.7423564	0.6085306	0.3727814	0.2041211	0.1481726	0.4655411	0.1144952	0.3359412	0.2938376	0.7036449	0.3793806	0.3472736	0.6283997	0.7473344	0.8217766	0.7721894	0.3448801	0.7674850	0.5264082	0.7548348	0.0598195	0.1368253	0.1519184	0.7276961	0.1862295	0.7290860	0.0184670	0.0497186	0.1123307	0.0956890	0.3729782	0.7133436	0.5598210	0.7708344	0.7282132	0.0000000	0.1519260	0.5093023	0.8278504	0.6174604	0.4256826	0.3758006	0.0064972	0.7243296	0.3297239	0.3214593	0.1461363
0.7370816	0.4493524	0.8048818	0.7280420	0.6537007	0.3985959	0.1195013	0.0540293	0.5277948	0.1156877	0.3443600	0.4033172	0.5809186	0.4157795	0.4286195	0.6965743	0.6864769	0.7424378	0.7304438	0.3255997	0.7337538	0.6336648	0.6131815	0.0606385	0.2184675	0.1499263	0.7165488	0.2278249	0.6838612	0.0159486	0.0244440	0.4761129	0.1096826	0.3326421	0.6719929	0.5173063	0.8895569	0.7238759	0.6614515	0.0000000	0.5439073	0.6515247	0.6229435	0.3986360	0.4280686	0.0110163	0.6767519	0.4151401	0.3737780	0.2881083
0.7147667	0.5567027	0.6890113	0.7541277	0.7215923	0.4769594	0.1713178	0.0833157	0.6135628	0.1501942	0.4172399	0.2786136	0.6598465	0.4067526	0.4964559	0.6743537	0.8561154	0.7337977	0.8239526	0.4071242	0.7349561	0.6021627	0.7634473	0.0434834	0.1923937	0.1157342	0.5901349	0.1842403	0.6754723	0.0166438	0.0420282	0.5410082	0.1368599	0.4191313	0.7369991	0.5568200	0.6406693	0.7334377	0.7511373	0.2127076	0.0000000	0.6985252	0.6193592	0.4810527	0.4071346	0.0074486	0.6384045	0.3610919	0.3957847	0.2005083
0.5571689	0.5568949	0.7919517	0.7273116	0.5522358	0.3789778	0.1762537	0.0613955	0.4686137	0.0826218	0.3196668	0.3496890	0.7331434	0.3541885	0.5760366	0.6635028	0.7558839	0.6953235	0.6918624	0.3213018	0.7087959	0.6792301	0.7463121	0.0315296	0.1785023	0.1401569	0.8208882	0.2537368	0.6227669	0.0107829	0.0364827	0.3658762	0.0533071	0.2840065	0.7015558	0.1464647	0.7182267	0.7353370	0.7578183	0.2052014	0.6440092	0.0000000	0.6521826	0.5268258	0.4843378	0.0122879	0.6670229	0.4152706	0.3722170	0.7258024
0.8104594	0.4984378	0.6861818	0.6823373	0.6192253	0.3717412	0.2010779	0.0612980	0.4594955	0.0543862	0.3480449	0.3112636	0.9086324	0.4115245	0.4379848	0.6146409	0.7866958	0.7754516	0.6935824	0.3218546	0.7192601	0.5875149	0.7476120	0.0298344	0.1841539	0.0904403	0.7776959	0.1887535	0.6711703	0.0228578	0.0384811	0.4072992	0.0873776	0.3936926	0.7633645	0.5565741	0.6275487	0.8609806	0.6653066	0.2060336	0.4973610	0.6946678	0.0000000	0.4408414	0.4457461	0.0030556	0.7241259	0.3273794	0.3714608	0.1899354
0.6579787	0.4225092	0.5759216	0.6430374	0.7072328	0.3822130	0.1564506	0.0633886	0.3885246	0.0774586	0.4357457	0.3277519	0.7646940	0.3675828	0.5083621	0.7471996	0.6884963	0.6595572	0.8560011	0.2645499	0.7848313	0.7157739	0.6230717	0.0641524	0.2240546	0.1317418	0.8048370	0.1542467	0.6044727	0.0071058	0.0220508	0.4569158	0.0969148	0.3101114	0.6968131	0.4638915	0.7143603	0.6289608	0.6923536	0.2487647	0.4321583	0.7751948	0.6120613	0.0000000	0.4918828	0.0123236	0.7173086	0.3930733	0.4008600	0.2128595
0.7947858	0.5315413	0.5889740	0.8601389	0.5750538	0.4908287	0.1366844	0.1025079	0.5848449	0.1023426	0.3223319	0.3958618	0.7808327	0.4147227	0.5024385	0.6495843	0.7444252	0.7391761	0.6096520	0.2925830	0.6412097	0.5746901	0.6990323	0.0565172	0.2129154	0.1265202	0.6780741	0.1580138	0.6786355	0.0144408	0.0296023	0.4400618	0.0880232	0.2784141	0.7313081	0.4941248	0.7967111	0.8610917	0.8352891	0.2240722	0.5277157	0.7233498	0.6326804	0.6510023	0.0000000	0.0061778	0.6289925	0.4205441	0.3671486	0.2166282
