G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200
0.5317119	0.6826895	0.1051995	0.6167205	0.7225530	0.3978650	0.5703601	0.5066317	0.5152543	0.3455625	0.0678826	0.6499114	0.6547389	0.2227346	0.1583961	0.0082003	0.6969961	0.4032552	0.5036391	0.1589450	0.0029805	0.6979086	0.6822065	0.5056488	0.7688766	0.5710530	0.1555790	0.2969212	0.0335438	0.2182150	0.1841715	0.4100017	0.5951059	0.0202883	0.6397818	0.6892405	0.7128670	0.3551538	0.2226326	0.1052739	0.5414422	0.5553981	0.4859636	0.0614636	0.1032775	0.2088134	0.2905679	0.5366417	0.0284880	0.3255922	0.1693787	0.5995763	0.4194037	0.0002076	0.5630610	0.2471214	0.7817542	0.1689197	0.7183626	0.2758863	0.1056233	0.3603939	0.4077046	0.6087187	0.6654265	0.4227202	0.4116191	0.0535148	0.2350931	0.5312015	0.0487932	0.5251349	0.3306708	0.8119370	0.0818636	0.5862176	0.0850737	0.6906875	0.0952455	0.2276341	0.6728982	0.5322515	0.7176787	0.6534988	0.6810590	0.2143353	0.6477397	0.3991464	0.0188202	0.0823586	0.7065766	0.4068840	0.3949265	0.1463325	0.5253803	0.3378081	0.7349165	0.2239883	0.3583714	0.0703002	0.0193082	0.0538967	0.6981593	0.4734612	0.5464652	0.1664177	0.3904043	0.0118762	0.3533465	0.5663233	0.3580052	0.6437761	0.6002306	0.0437501	0.7333061	0.0008491	0.5778236	0.0019675	0.1777890	0.6315019	0.2915447	0.0328695	0.0878187	0.3336363	0.0578263	0.5225399	0.0336191	0.4094787	0.7346966	0.6095297	0.1463548	0.4807567	0.2741263	0.3722534	0.3677199	0.3757197	0.1488954	0.6024739	0.6413790	0.5463553	0.1963337	0.4706110	0.2697192	0.0010246	0.0960464	0.2548005	0.2693596	0.1560141	0.7040619	0.3174785	0.4815161	0.6056900	0.1652883	0.1629190	0.3521711	0.4679317	0.6103263	0.4325989	0.2096238	0.1532048	0.1810297	0.1282638	0.2739256	0.7034750	0.3838321	0.2035315	0.0007432	0.7083320	0.4045271	0.2625293	0.2675152	0.6118604	0.4844264	0.6155273	0.0760016	0.3963852	0.6957087	0.0150419	0.2225243	0.0402726	0.2933740	0.1748353	0.2398982	0.5415902	0.2286078	0.4124737	0.0429705	0.2987439	0.2135739	0.2462326	0.3267531	0.0000502	0.2173093	0.0946142	0.4774585	0.5367758	0.5528947	0.0329404	0.7579625	0.3316605
0.5870899	0.7089930	0.1267879	0.6841584	0.6401864	0.1323219	0.5628681	0.4716931	0.5920430	0.4286261	0.1147355	0.4884613	0.3757073	0.3395091	0.1801953	0.0781622	0.6031428	0.3387454	0.4775834	0.6151349	0.0001246	0.6305775	0.6982413	0.6695833	0.6663610	0.3762944	0.3574677	0.2448856	0.0208251	0.2005512	0.2012279	0.3027204	0.6024948	0.0111504	0.5178302	0.0617433	0.3426347	0.3073925	0.1916452	0.1292339	0.6457924	0.5645106	0.4489907	0.3156587	0.0417736	0.1761792	0.6638425	0.7374190	0.0473249	0.2597631	0.1710259	0.6158390	0.3759245	0.0123497	0.5702281	0.6982267	0.7606923	0.4716234	0.7865555	0.3347242	0.0434464	0.4849083	0.3179903	0.4778470	0.7663450	0.5558450	0.6154716	0.0688461	0.5170594	0.5440807	0.0645595	0.7397586	0.3174472	0.6971960	0.0002538	0.6954787	0.0303130	0.6613933	0.0595550	0.5025145	0.6550589	0.5582779	0.5782930	0.6220865	0.6954769	0.1810461	0.6755465	0.3007226	0.0020937	0.0087580	0.6475478	0.3669256	0.4437637	0.3212017	0.6830226	0.2293041	0.6165820	0.1562841	0.3335933	0.6017530	0.0023996	0.0298588	0.7198042	0.1566605	0.5381973	0.2053855	0.2790049	0.0023912	0.1260581	0.6040307	0.6507972	0.7340802	0.6014946	0.0637134	0.6855002	0.0271668	0.4957999	0.0296389	0.1853999	0.5559308	0.5430071	0.0237575	0.0702721	0.7851484	0.1222708	0.4504550	0.0000962	0.3726250	0.6306549	0.4929398	0.0339794	0.4454592	0.1215401	0.7476181	0.1763429	0.4783191	0.1556832	0.6782554	0.7839927	0.5875249	0.0238768	0.5624374	0.2886172	0.0000533	0.1513475	0.3250094	0.2607230	0.0674855	0.4637471	0.1899362	0.6464746	0.3694892	0.2236621	0.3123704	0.2624343	0.3296300	0.4826443	0.3817647	0.4506781	0.1376706	0.2992515	0.1752159	0.3422867	0.5151434	0.1985504	0.2271775	0.0171793	0.6464958	0.4593148	0.3040966	0.1376033	0.5216279	0.5535681	0.6222622	0.1161085	0.7932941	0.5943612	0.0191349	0.2329850	0.0087678	0.6022044	0.3382066	0.3337932	0.6289565	0.4269547	0.4568901	0.0346086	0.4804898	0.0439137	0.2911831	0.4947917	0.0024724	0.3603122	0.0201879	0.6485182	0.5054783	0.4581591	0.0187946	0.7427977	0.3175822
0.7215448	0.7913883	0.0283613	0.5749330	0.6853162	0.4614326	0.6337188	0.0084650	0.5217479	0.0723480	0.0623559	0.6158269	0.6060078	0.6044417	0.2319115	0.6918685	0.6653257	0.5756735	0.5407315	0.6749451	0.5863132	0.0471024	0.2077927	0.2332867	0.7012010	0.6388403	0.3375037	0.2749854	0.3341222	0.5707096	0.5532779	0.3892858	0.0030802	0.2852298	0.4892304	0.4724620	0.6831586	0.1747723	0.5778091	0.6917289	0.3363714	0.6054291	0.1129946	0.0795521	0.0971243	0.1700346	0.6325307	0.7667714	0.8323799	0.2414420	0.6097786	0.5439585	0.6482648	0.0122723	0.3187730	0.3945401	0.7384426	0.4696645	0.6789928	0.4077245	0.0349725	0.1137014	0.6257685	0.7506319	0.6912702	0.0002714	0.3655725	0.0309465	0.3811977	0.4551058	0.0055798	0.6380193	0.3804348	0.6471526	0.1562193	0.5676396	0.2723618	0.5608596	0.1059862	0.2421478	0.2640436	0.5812931	0.5247352	0.6905211	0.1781894	0.6377770	0.8087019	0.2912682	0.7294767	0.3735633	0.7242559	0.3042975	0.5145973	0.7776857	0.0013309	0.1295890	0.5485527	0.0797280	0.5092193	0.2078751	0.0427656	0.0577781	0.5121437	0.3581870	0.0122515	0.0410962	0.1761524	0.0225817	0.2776882	0.6008219	0.2853077	0.5509487	0.5467455	0.4786045	0.6682817	0.0224631	0.6309788	0.5830177	0.4421259	0.1472704	0.3006942	0.0027260	0.3852365	0.6258609	0.0323751	0.3941930	0.0004593	0.5333211	0.3997930	0.3642504	0.2103432	0.4996041	0.1075044	0.6143337	0.2000484	0.6191945	0.1571991	0.6768172	0.6443641	0.7111892	0.0594592	0.5970064	0.1269137	0.0000427	0.0506834	0.0535978	0.2459459	0.0973906	0.6860924	0.6486449	0.4326523	0.6085233	0.5514388	0.2410466	0.3181875	0.5011966	0.5527152	0.4936117	0.7880544	0.1431496	0.0927172	0.3157192	0.1688608	0.4707865	0.2527228	0.1311649	0.0172066	0.7795588	0.3504994	0.2389258	0.2980031	0.6715152	0.4415640	0.5922425	0.0906941	0.7986809	0.6643785	0.0016431	0.1668126	0.1694794	0.2895028	0.1512655	0.4602145	0.5441446	0.3544134	0.5743666	0.3399128	0.3057085	0.0451133	0.1920688	0.3657074	0.2101505	0.2837483	0.1851962	0.7726860	0.6614086	0.1772833	0.1784774	0.0608178	0.3663934
0.5848914	0.6203423	0.2080399	0.6124614	0.6757793	0.4372110	0.4727680	0.0136647	0.4346389	0.2203259	0.0438495	0.6990113	0.6300259	0.6761594	0.2957650	0.7171186	0.7374085	0.4493751	0.5786349	0.6883408	0.4628368	0.0004369	0.7025484	0.0256271	0.6166923	0.5244776	0.2248837	0.4058083	0.7527173	0.6543163	0.7992514	0.1869033	0.1121005	0.3032571	0.4527134	0.0992713	0.5626664	0.0000938	0.6123324	0.7240419	0.6988971	0.7083653	0.3060854	0.7593678	0.0491625	0.4286112	0.4353579	0.6631993	0.5882636	0.3101406	0.2139930	0.7808257	0.6819680	0.0000993	0.6026903	0.2481511	0.7131629	0.5728808	0.6588199	0.5408855	0.0415934	0.2964105	0.7044774	0.6142146	0.5624017	0.0008741	0.5025140	0.0417997	0.2234122	0.6753411	0.0213188	0.6435068	0.4013574	0.5639889	0.1456299	0.0118464	0.7005327	0.6760303	0.0878025	0.2474357	0.3268302	0.6130929	0.4876834	0.7243407	0.2701521	0.7377074	0.6923832	0.0008688	0.6101715	0.5294363	0.7384346	0.1426075	0.3718649	0.7230740	0.1024228	0.2395296	0.5317492	0.1351373	0.3329747	0.5553765	0.6044919	0.0845779	0.7240767	0.2887004	0.0291130	0.0279976	0.3869466	0.0023732	0.0552410	0.6981229	0.3220699	0.6080372	0.3918612	0.6261224	0.3265590	0.0225430	0.3080978	0.6009318	0.0003293	0.0009999	0.3371545	0.0332043	0.8396099	0.6476313	0.2372430	0.3169202	0.0008787	0.5158217	0.8335113	0.3253899	0.0542188	0.5115356	0.1019419	0.5483144	0.1799081	0.4855272	0.1632244	0.6918782	0.6705795	0.5272043	0.1316253	0.7390253	0.3566855	0.0560560	0.2850363	0.0088287	0.4462537	0.1287893	0.6126483	0.8167814	0.3454539	0.6866268	0.7824764	0.3386987	0.2845458	0.4324367	0.5910696	0.3277011	0.7987536	0.0978028	0.2063752	0.3311874	0.3125732	0.5863189	0.5845686	0.3779458	0.0146056	0.5947924	0.3239566	0.1684431	0.2076350	0.5393658	0.5266651	0.5640080	0.1427612	0.6824241	0.7069054	0.0221522	0.3127339	0.1811300	0.5094514	0.3201906	0.3955293	0.5497404	0.3941077	0.7519577	0.2793180	0.1787164	0.0407711	0.1237734	0.4889229	0.1084795	0.1173177	0.0000009	0.6602776	0.5658833	0.1779266	0.2866453	0.0025743	0.3241523
0.4612053	0.3441025	0.2373241	0.4468379	0.6856271	0.3069279	0.6850627	0.0002905	0.4274344	0.1207503	0.0611967	0.5968214	0.3733393	0.8051601	0.0834029	0.8364384	0.5997466	0.5203490	0.3813233	0.7319781	0.5686875	0.0000635	0.2520439	0.0317994	0.2755518	0.0817570	0.1775525	0.5779626	0.5452835	0.7777041	0.7274008	0.3623768	0.0010093	0.3434752	0.3287150	0.3160738	0.3601168	0.0001599	0.6333279	0.6803476	0.6330067	0.6063685	0.2063482	0.3972590	0.3174148	0.3241803	0.4412532	0.4759032	0.8510144	0.3666465	0.4928667	0.5295745	0.6512451	0.0002729	0.3828512	0.2854737	0.5391398	0.7749771	0.7764655	0.6056272	0.2961535	0.4263036	0.5221277	0.5736792	0.4347262	0.0006704	0.1875262	0.2944344	0.3128556	0.2417033	0.1400737	0.6944148	0.6254696	0.7303125	0.0966713	0.0002281	0.6081058	0.7157426	0.0603594	0.4689294	0.0000911	0.5933319	0.0765207	0.1485402	0.3463134	0.4208557	0.6247215	0.0001175	0.6057263	0.7078216	0.8610233	0.2777092	0.6242051	0.7784980	0.0315936	0.1783028	0.4895886	0.0857708	0.4717948	0.4648904	0.5123928	0.1672935	0.6322174	0.3389249	0.1354579	0.1669695	0.4076703	0.0002382	0.1533198	0.5391065	0.2513899	0.7473665	0.4220748	0.7479591	0.3796783	0.0077795	0.3275596	0.5892723	0.1374978	0.0002004	0.4231476	0.0652740	0.5951955	0.6748975	0.2268802	0.2526015	0.0058001	0.3406973	0.8157322	0.6569649	0.1265497	0.2383328	0.0835356	0.1773066	0.1575581	0.5086437	0.1767737	0.6227192	0.8231164	0.6542051	0.7006900	0.6583211	0.5404863	0.0006932	0.3049635	0.3369428	0.4271115	0.0612832	0.5955684	0.5872933	0.5244081	0.4144504	0.9035287	0.3320571	0.4386402	0.1692097	0.0679651	0.4262676	0.7558687	0.1749473	0.6564915	0.2864800	0.2732963	0.6625633	0.7681137	0.2593498	0.0003277	0.7122743	0.4901900	0.4782466	0.3924739	0.5543842	0.3724539	0.3861891	0.1410826	0.6696747	0.7059059	0.0860426	0.2538113	0.4843213	0.3283511	0.5106187	0.3907808	0.6818407	0.3688432	0.7170169	0.3055336	0.4757882	0.0736982	0.3167109	0.4536759	0.2926222	0.2438069	0.0370427	0.4988128	0.1581407	0.3282772	0.5134868	0.0492801	0.3441294
0.6663705	0.6000939	0.2845187	0.6805511	0.7469620	0.5046795	0.5292528	0.4568557	0.4101888	0.3655618	0.1014982	0.6134886	0.5970857	0.1686369	0.1456586	0.0915429	0.6253513	0.5622895	0.5997421	0.1538213	0.0542931	0.7411697	0.5329889	0.5999274	0.5487398	0.6800005	0.2346172	0.3852514	0.0275604	0.0123215	0.3053258	0.2138429	0.5220069	0.0050181	0.4942229	0.1779227	0.3525565	0.3155878	0.2530011	0.1822009	0.6598434	0.6773859	0.3261645	0.1091681	0.0369245	0.3669955	0.2580823	0.6165940	0.0267064	0.1548508	0.0122047	0.7188868	0.3636682	0.0116166	0.5454651	0.4120141	0.6638664	0.3512060	0.6966060	0.3160772	0.1247600	0.4437153	0.5164005	0.7606692	0.6376041	0.7235484	0.3312744	0.0629440	0.2106220	0.4547017	0.0432165	0.6383292	0.3056184	0.6197182	0.1158979	0.5928256	0.0202313	0.5984943	0.1239061	0.3106946	0.8031891	0.5633854	0.5441017	0.7678500	0.6466265	0.3677872	0.7403040	0.4168139	0.0048273	0.0182556	0.5969821	0.4704492	0.4926268	0.3036677	0.5665283	0.3403869	0.6567881	0.1839192	0.5136699	0.5104796	0.0114470	0.0651692	0.5947586	0.2902042	0.4743749	0.2696249	0.3038004	0.0069579	0.2868744	0.5987258	0.3693970	0.4513847	0.6356932	0.1059800	0.4153969	0.0231445	0.4937957	0.0304843	0.1775439	0.5552556	0.2317333	0.0446601	0.0369010	0.6351525	0.1275993	0.1742715	0.0277323	0.2628565	0.8563382	0.2214185	0.0608059	0.5474173	0.0514667	0.5654243	0.3378185	0.6459732	0.2617566	0.5186996	0.6651439	0.6110362	0.1031868	0.4946735	0.2706478	0.0497372	0.0830047	0.1510606	0.4191274	0.1605642	0.6442238	0.1716848	0.2941393	0.7110241	0.2265359	0.3155651	0.3040057	0.3316150	0.5479361	0.1934204	0.5753575	0.1622451	0.1195667	0.2100371	0.4592022	0.5101637	0.3583254	0.4134069	0.0245961	0.4135739	0.3263684	0.2584064	0.4150296	0.5618954	0.4311873	0.3812439	0.0868687	0.4029572	0.6759066	0.0006839	0.1941274	0.1267022	0.1467126	0.2332576	0.3030696	0.4157565	0.4174508	0.8477278	0.0155556	0.0471364	0.4845954	0.2009634	0.6446588	0.0587207	0.1847914	0.3185395	0.6575500	0.5629892	0.5317276	0.0441521	0.5784656	0.2151095
0.6918629	0.6892428	0.2715292	0.4802317	0.6797178	0.5763989	0.6178150	0.0615976	0.5592956	0.0847854	0.0012802	0.5829686	0.6240504	0.5803130	0.0094424	0.7098112	0.6669858	0.7024464	0.5819563	0.7180909	0.1122266	0.0421309	0.7734531	0.1453902	0.6298504	0.6275104	0.4246503	0.3329977	0.6276676	0.6841390	0.7842419	0.1659311	0.1434611	0.0790478	0.4241989	0.1213362	0.7682168	0.2292370	0.5935845	0.4255255	0.6468090	0.7057765	0.5871371	0.5313645	0.0449560	0.1872213	0.4914696	0.7105156	0.6747228	0.2422090	0.6192956	0.6616570	0.6162536	0.0144857	0.4647677	0.4478060	0.5613967	0.3821579	0.7539676	0.6339907	0.0337088	0.3778185	0.4582538	0.5051606	0.4702638	0.1022185	0.3204057	0.0513602	0.5936315	0.3898564	0.0320430	0.6693976	0.6212927	0.6604708	0.0060205	0.4503044	0.6369574	0.7219795	0.0720931	0.3788930	0.1890153	0.5804821	0.5974617	0.7018470	0.2686575	0.5488793	0.6229131	0.3277359	0.5108386	0.5336099	0.6071307	0.3386460	0.4773878	0.7118698	0.2518329	0.2266088	0.7311698	0.1747054	0.2925437	0.2466869	0.2402547	0.0640396	0.4942800	0.0623616	0.0011447	0.0733633	0.2237876	0.0283817	0.0582144	0.6270167	0.3688887	0.4997567	0.6716019	0.6426075	0.7223954	0.0530349	0.5782250	0.7251957	0.0007063	0.0796921	0.2511757	0.0224471	0.7619340	0.6736852	0.0809718	0.3073333	0.0014509	0.7454549	0.5579501	0.2153818	0.0700436	0.4022913	0.1104491	0.5660134	0.2223587	0.5213251	0.1816552	0.5342023	0.6878106	0.7456833	0.1479973	0.4231499	0.1317787	0.0005773	0.2624243	0.0123813	0.3585063	0.0734026	0.6332213	0.6876281	0.3453224	0.7044907	0.5985523	0.1463266	0.3403187	0.3656425	0.7027861	0.3960515	0.7022824	0.1531174	0.0540823	0.0001285	0.3091957	0.6344621	0.3155324	0.1681285	0.0038801	0.6384115	0.2382328	0.2865852	0.3964380	0.5734372	0.4817951	0.6321316	0.0294541	0.5875240	0.6533666	0.0019764	0.2862381	0.1944053	0.2682758	0.1720853	0.2518279	0.6659399	0.3362587	0.4107622	0.1835994	0.1570414	0.0932567	0.2309244	0.5211557	0.1086795	0.3960701	0.0299252	0.7694108	0.5441751	0.1937172	0.1199131	0.1280496	0.3230231
0.7159873	0.6742311	0.4178604	0.6288713	0.7050595	0.4125519	0.4803881	0.0016489	0.4725007	0.2559546	0.0774221	0.6949634	0.6297815	0.5158170	0.0000025	0.5843820	0.5728619	0.5762743	0.6026319	0.6143159	0.6809086	0.0333312	0.0009402	0.0016856	0.7508291	0.0914941	0.2741975	0.2079453	0.6554246	0.6048034	0.6796242	0.0027511	0.1945204	0.2662165	0.4225896	0.1476851	0.5484126	0.0119792	0.6969162	0.7183206	0.7412647	0.7156250	0.5502187	0.2155575	0.0588871	0.2619309	0.5600363	0.6598684	0.7329146	0.2100555	0.5617174	0.6393659	0.3967357	0.0179740	0.4731842	0.4736466	0.5704848	0.7361392	0.7380328	0.6949296	0.0568727	0.0002631	0.6012770	0.7400121	0.5788731	0.0007396	0.4049298	0.0747394	0.4462548	0.4996018	0.0438210	0.5545223	0.6411379	0.6893969	0.1664920	0.2600918	0.6773723	0.6972042	0.0358546	0.4236843	0.0009616	0.6060226	0.4637452	0.3208041	0.2189513	0.5496403	0.6672640	0.0305570	0.6335431	0.4982140	0.6686652	0.4118687	0.5497284	0.5676827	0.0010909	0.2957409	0.5323235	0.1381720	0.4667271	0.5728277	0.2316306	0.0463937	0.6082236	0.3700840	0.0005212	0.0455634	0.3089500	0.0041137	0.2258082	0.7497273	0.3220035	0.5263570	0.4897541	0.7409139	0.6169166	0.0389984	0.5404261	0.5711767	0.0059364	0.1145605	0.2586145	0.0309462	0.6134633	0.7467318	0.1227672	0.4730361	0.0450428	0.5265799	0.7292170	0.1853897	0.0773248	0.5074738	0.0602919	0.3871683	0.3684445	0.5662999	0.2667291	0.6818100	0.6810356	0.7195665	0.4469161	0.6515292	0.3523515	0.0292820	0.1039471	0.0088383	0.2844766	0.1138868	0.5341974	0.6247170	0.3660580	0.3729092	0.5593766	0.2523622	0.4113729	0.3150963	0.6722315	0.3954297	0.5887535	0.1795660	0.2001569	0.3433659	0.3647818	0.5361774	0.2040409	0.1926460	0.0037788	0.6721610	0.4519197	0.2527025	0.0414068	0.6125501	0.5576418	0.6008018	0.1320723	0.6248427	0.5740624	0.0651100	0.3338556	0.0103690	0.6137377	0.2610804	0.2996925	0.5812522	0.5662170	0.6436422	0.2815050	0.1033449	0.0796501	0.1535240	0.4293496	0.2672099	0.2809809	0.1298120	0.5867305	0.6442721	0.1928530	0.3670656	0.0412570	0.3599501
0.6724616	0.7065762	0.0259537	0.4097790	0.6357760	0.6257730	0.4084838	0.0105517	0.3879718	0.1628138	0.0773832	0.6538380	0.7039591	0.6661580	0.0765793	0.6739380	0.7673157	0.6782427	0.5579367	0.7091318	0.5992802	0.0309616	0.0433100	0.0382512	0.6268385	0.4072206	0.2958043	0.2149498	0.6395852	0.8064757	0.6257134	0.2626883	0.2286970	0.2584742	0.4811514	0.0741352	0.7083496	0.4098197	0.6316728	0.2503063	0.5567795	0.5863903	0.4390134	0.3315962	0.0829814	0.2940747	0.5054262	0.6328605	0.7419480	0.2062740	0.4957902	0.5934504	0.6555461	0.0117255	0.4938257	0.2721109	0.6738720	0.4994587	0.6564693	0.4341599	0.1158961	0.0022157	0.3738376	0.7245808	0.6012261	0.2755271	0.3464450	0.0284709	0.1927594	0.4846036	0.0419368	0.6709139	0.6561121	0.7562314	0.1953536	0.4506667	0.3349365	0.7374545	0.0870099	0.3003390	0.0035092	0.6544404	0.5239019	0.5130966	0.0914371	0.5194861	0.6625713	0.2760270	0.6552806	0.5966153	0.7244328	0.4130737	0.5672922	0.3459343	0.0034062	0.2362916	0.6136286	0.1182020	0.1897974	0.1391161	0.0453787	0.0701871	0.6749819	0.3781188	0.0142138	0.0030960	0.3276350	0.0141610	0.0618375	0.6589229	0.2787800	0.7054379	0.6643827	0.7048296	0.5551198	0.0022299	0.6251460	0.7166931	0.2808358	0.2162344	0.3013652	0.0138629	0.4465799	0.6884033	0.0502749	0.6173984	0.0221196	0.7629445	0.7039726	0.3494490	0.0983150	0.4667839	0.1129625	0.2789972	0.3504505	0.5115978	0.2130621	0.6214965	0.7094803	0.6647158	0.1717322	0.6057916	0.3313621	0.0380077	0.2865762	0.0050748	0.3781447	0.0272147	0.7270081	0.3111134	0.4367617	0.7819186	0.4712057	0.2160251	0.4684758	0.4871850	0.7897261	0.3919535	0.5521504	0.0743794	0.0512656	0.1010712	0.2256776	0.6835867	0.3491762	0.3397869	0.0005203	0.6329399	0.2984391	0.2495907	0.0949991	0.4464612	0.5268243	0.5957549	0.0358421	0.6564112	0.6242928	0.0302298	0.1568267	0.1261761	0.5122687	0.1340978	0.2125914	0.6597071	0.3464133	0.6916628	0.3386352	0.4343495	0.0931404	0.1510363	0.2424844	0.2194986	0.2517530	0.0496993	0.7463287	0.5306847	0.1236757	0.2688406	0.0312606	0.4119576
0.6283303	0.6370387	0.4765499	0.7996399	0.6176019	0.4569719	0.2591469	0.0614849	0.5726928	0.0411821	0.0000887	0.7267947	0.3144408	0.6666216	0.0001814	0.7196997	0.6158597	0.5674278	0.6121402	0.7207401	0.0121199	0.0184263	0.7128930	0.0000231	0.5565737	0.1843236	0.1790477	0.2675110	0.4907055	0.7672950	0.6722636	0.0333355	0.2876824	0.2737183	0.5908404	0.1257236	0.6439119	0.0292476	0.5349072	0.6550872	0.4424066	0.7000557	0.5529843	0.3184587	0.0791062	0.1563331	0.6015956	0.7876032	0.5923637	0.2449101	0.3540454	0.5916424	0.6335821	0.0002833	0.4102582	0.4258842	0.6242663	0.3955289	0.6179542	0.6091434	0.1056259	0.1185890	0.6182502	0.6725452	0.4349298	0.0958031	0.5316683	0.0859716	0.2703232	0.3699246	0.0779777	0.7251807	0.2505964	0.6478069	0.1266515	0.5282655	0.3275133	0.6793650	0.0732765	0.3002323	0.1395256	0.7074731	0.5173245	0.7428626	0.0796345	0.6213261	0.6112780	0.0525283	0.6194324	0.6677896	0.5694232	0.2942117	0.5584594	0.7634822	0.2363851	0.2907238	0.4694506	0.1075632	0.1788802	0.5103612	0.0270858	0.0581594	0.7076282	0.4182321	0.2117189	0.0454898	0.3467598	0.0056760	0.1219636	0.6596575	0.2786935	0.7522351	0.3993128	0.6353198	0.7002624	0.0007950	0.6020075	0.6092529	0.0730741	0.0573472	0.3569507	0.0491737	0.5692338	0.6847088	0.1041899	0.4623729	0.0000285	0.6820214	0.5251219	0.3828678	0.1167617	0.4336405	0.0767529	0.3076352	0.3123798	0.5490253	0.1045194	0.6587680	0.6858525	0.2690293	0.1465120	0.3034098	0.1588604	0.0337287	0.1948171	0.0798655	0.3302278	0.0800805	0.7295434	0.6717746	0.3701539	0.6503109	0.5723304	0.2192518	0.2002525	0.5541314	0.3778101	0.5868399	0.6235215	0.1086622	0.1171573	0.2421563	0.1791121	0.6454959	0.4147669	0.4380850	0.0007930	0.4277321	0.3023757	0.4150031	0.4480146	0.5519809	0.5298144	0.7389816	0.0707315	0.7886620	0.6704544	0.0327780	0.2640684	0.0335075	0.4258811	0.3636552	0.4989416	0.5234015	0.4234729	0.7668799	0.2276690	0.3352905	0.0908329	0.2576453	0.6521684	0.2433366	0.1559449	0.0937341	0.7513114	0.5528641	0.1048679	0.2829752	0.0840426	0.3147308
0.7012840	0.7721364	0.5353262	0.7450725	0.6433256	0.1681465	0.4972582	0.5754065	0.5430864	0.6205351	0.0001666	0.6051226	0.3216649	0.2224260	0.2205606	0.0033949	0.6876942	0.4382768	0.5402673	0.4950258	0.0528205	0.7069121	0.7605363	0.6540152	0.6494307	0.5793221	0.3507777	0.3860638	0.0554402	0.1981726	0.3617915	0.4234993	0.6880141	0.0122173	0.5196905	0.4186612	0.6072162	0.4239277	0.3045473	0.8351790	0.4898953	0.6529401	0.3336176	0.2930094	0.1143809	0.1595566	0.4103261	0.5787339	0.0203706	0.1444917	0.0039226	0.6027226	0.2204771	0.0002012	0.5387419	0.3467510	0.5526749	0.3604481	0.6082133	0.3352849	0.0517038	0.6313026	0.4087904	0.5374327	0.3151355	0.5255129	0.5255367	0.0523813	0.4691773	0.5364379	0.0283690	0.6617023	0.3305036	0.6133474	0.1295835	0.6564532	0.0268582	0.5015031	0.0553177	0.2540827	0.6188130	0.5332769	0.6171793	0.6693832	0.7265548	0.1482920	0.6605716	0.4549089	0.0139074	0.0212428	0.5727629	0.4301107	0.5170148	0.3312180	0.5854517	0.1965708	0.6224710	0.1210059	0.3622198	0.5537651	0.0023606	0.0328456	0.6443240	0.2261817	0.5439293	0.1098867	0.2307374	0.0046277	0.2047900	0.8317361	0.4420361	0.8258047	0.7283615	0.0513994	0.5240962	0.0612342	0.5626726	0.0401043	0.2120226	0.6781593	0.5000738	0.0257558	0.0426915	0.7170353	0.1188325	0.3062065	0.0009199	0.3760668	0.4418772	0.3045254	0.1687645	0.4050847	0.0454264	0.4844964	0.1636708	0.7119959	0.0940686	0.6230881	0.8497716	0.6239545	0.0205044	0.3849858	0.3403419	0.0044199	0.2358553	0.3482059	0.2838262	0.0315089	0.6773559	0.1935520	0.4714627	0.6761272	0.2364618	0.2630981	0.4087448	0.4192212	0.6637576	0.5300941	0.1771290	0.0905572	0.1102104	0.2625887	0.3323446	0.6062336	0.4253850	0.3456735	0.0150525	0.4804704	0.3596837	0.2307527	0.5176547	0.7872088	0.5214072	0.6199221	0.0904925	0.6640792	0.7855354	0.0130161	0.4461674	0.0852712	0.3545695	0.1972515	0.3779883	0.5440002	0.3791500	0.6649516	0.2756196	0.4647888	0.0650632	0.1813303	0.4313429	0.0545610	0.4316511	0.0679042	0.6666293	0.7282056	0.2707228	0.0321379	0.5871044	0.2472672
