G55	G155	1
G55	G156	1
G55	G213	1
G55	G232	1
G55	G241	1
G55	G269	1
G55	G275	1
G55	G287	1
G55	G300	1
G55	G301	1
G55	G316	1
G55	G317	1
G55	G320	1
G55	G326	1
G55	G344	1
G60	G24	1
G60	G59	1
G60	G62	1
G60	G64	1
G60	G72	1
G60	G73	1
G60	G80	1
G60	G87	1
G60	G88	1
G60	G97	1
G60	G102	1
G60	G116	1
G60	G118	1
G60	G215	1
G60	G355	1
G68	G15	1
G68	G16	1
G68	G50	1
G68	G75	1
G68	G76	1
G68	G117	1
G68	G144	1
G68	G145	1
G68	G149	1
G68	G232	1
G81	G5	1
G81	G15	1
G81	G50	1
G81	G52	1
G81	G82	1
G81	G98	1
G81	G110	1
G81	G117	1
G81	G139	1
G81	G145	1
G81	G149	1
G81	G192	1
G81	G222	1
G81	G241	1
G81	G287	1
G101	G4	1
G101	G5	1
G101	G12	1
G101	G14	1
G101	G15	1
G101	G25	1
G101	G28	1
G101	G31	1
G101	G40	1
G101	G42	1
G101	G48	1
G101	G50	1
G101	G52	1
G101	G66	1
G101	G74	1
G101	G82	1
G101	G98	1
G101	G105	1
G101	G108	1
G101	G111	1
G101	G116	1
G101	G117	1
G101	G120	1
G101	G128	1
G101	G129	1
G101	G145	1
G101	G146	1
G101	G149	1
G101	G159	1
G101	G199	1
G101	G225	1
G101	G232	1
G101	G241	1
G101	G269	1
G101	G287	1
G101	G294	1
G101	G301	1
G107	G10	1
G107	G12	1
G107	G14	1
G107	G15	1
G107	G16	1
G107	G25	1
G107	G42	1
G107	G50	1
G107	G52	1
G107	G57	1
G107	G64	1
G107	G67	1
G107	G69	1
G107	G72	1
G107	G74	1
G107	G75	1
G107	G76	1
G107	G82	1
G107	G98	1
G107	G106	1
G107	G112	1
G107	G114	1
G107	G115	1
G107	G116	1
G107	G117	1
G107	G124	1
G107	G126	1
G107	G130	1
G107	G131	1
G107	G132	1
G107	G134	1
G107	G135	1
G107	G136	1
G107	G138	1
G107	G139	1
G107	G140	1
G107	G141	1
G107	G142	1
G107	G144	1
G107	G145	1
G107	G148	1
G107	G149	1
G107	G152	1
G107	G153	1
G107	G162	1
G107	G167	1
G107	G170	1
G107	G172	1
G107	G174	1
G107	G175	1
G107	G176	1
G107	G181	1
G107	G184	1
G107	G188	1
G107	G190	1
G107	G195	1
G107	G197	1
G107	G200	1
G107	G208	1
G107	G211	1
G107	G215	1
G107	G216	1
G107	G218	1
G107	G219	1
G107	G225	1
G107	G232	1
G107	G234	1
G107	G239	1
G107	G240	1
G107	G241	1
G107	G244	1
G107	G247	1
G107	G249	1
G107	G253	1
G107	G256	1
G107	G258	1
G107	G276	1
G107	G277	1
G107	G278	1
G107	G282	1
G107	G283	1
G107	G285	1
G107	G294	1
G107	G296	1
G107	G304	1
G107	G334	1
G107	G353	1
G107	G375	1
G107	G384	1
G110	G147	1
G110	G269	1
G110	G283	1
G160	G14	1
G160	G15	1
G160	G16	1
G160	G50	1
G160	G52	1
G160	G69	1
G160	G74	1
G160	G75	1
G160	G76	1
G160	G82	1
G160	G98	1
G160	G99	1
G160	G117	1
G160	G130	1
G160	G134	1
G160	G136	1
G160	G144	1
G160	G145	1
G160	G146	1
G160	G149	1
G160	G155	1
G160	G163	1
G160	G164	1
G160	G167	1
G160	G173	1
G160	G176	1
G160	G177	1
G160	G179	1
G160	G182	1
G160	G186	1
G160	G187	1
G160	G190	1
G160	G194	1
G160	G196	1
G160	G200	1
G160	G201	1
G160	G203	1
G160	G210	1
G160	G212	1
G160	G213	1
G160	G217	1
G160	G218	1
G160	G223	1
G160	G228	1
G160	G229	1
G160	G230	1
G160	G231	1
G160	G232	1
G160	G233	1
G160	G237	1
G160	G241	1
G160	G247	1
G160	G258	1
G160	G259	1
G160	G266	1
G160	G271	1
G160	G277	1
G160	G278	1
G160	G284	1
G160	G289	1
G160	G294	1
G160	G304	1
G160	G311	1
G160	G342	1
G160	G353	1
G160	G354	1
G160	G359	1
G160	G362	1
G160	G375	1
G160	G376	1
G161	G5	1
G161	G15	1
G161	G16	1
G161	G31	1
G161	G75	1
G161	G84	1
G161	G94	1
G161	G95	1
G161	G99	1
G161	G113	1
G161	G136	1
G161	G145	1
G161	G149	1
G161	G165	1
G161	G166	1
G161	G180	1
G161	G185	1
G161	G191	1
G161	G193	1
G161	G194	1
G161	G203	1
G161	G204	1
G161	G224	1
G161	G248	1
G161	G252	1
G161	G287	1
G161	G298	1
G161	G301	1
G161	G359	1
G161	G364	1
G171	G127	1
G183	G158	1
G183	G214	1
G183	G238	1
G183	G322	1
G189	G71	1
G189	G89	1
G189	G152	1
G189	G206	1
G189	G257	1
G189	G302	1
G189	G303	1
G189	G324	1
G189	G358	1
G189	G379	1
G222	G246	1
G222	G309	1
G222	G322	1
G222	G341	1
G242	G5	1
G242	G15	1
G242	G34	1
G242	G50	1
G242	G52	1
G242	G59	1
G242	G69	1
G242	G82	1
G242	G98	1
G242	G115	1
G242	G116	1
G242	G117	1
G242	G139	1
G242	G145	1
G242	G149	1
G242	G158	1
G242	G160	1
G242	G188	1
G242	G209	1
G242	G241	1
G242	G243	1
G242	G245	1
G242	G250	1
G242	G251	1
G242	G255	1
G242	G260	1
G242	G262	1
G242	G263	1
G242	G265	1
G242	G268	1
G242	G270	1
G242	G273	1
G242	G280	1
G242	G284	1
G242	G286	1
G242	G288	1
G242	G290	1
G242	G295	1
G242	G307	1
G242	G310	1
G242	G315	1
G242	G321	1
G242	G327	1
G242	G330	1
G242	G332	1
G242	G337	1
G242	G340	1
G242	G346	1
G242	G347	1
G242	G351	1
G242	G365	1
G242	G386	1
G242	G392	1
G264	G12	1
G264	G15	1
G264	G16	1
G264	G40	1
G264	G42	1
G264	G50	1
G264	G52	1
G264	G75	1
G264	G76	1
G264	G82	1
G264	G98	1
G264	G117	1
G264	G130	1
G264	G139	1
G264	G140	1
G264	G141	1
G264	G143	1
G264	G144	1
G264	G145	1
G264	G149	1
G264	G195	1
G264	G197	1
G264	G232	1
G264	G240	1
G264	G241	1
G264	G267	1
G264	G269	1
G264	G272	1
G264	G274	1
G264	G281	1
G264	G282	1
G264	G299	1
G264	G306	1
G264	G312	1
G264	G326	1
G264	G334	1
G264	G343	1
G264	G344	1
G264	G345	1
G264	G348	1
G264	G390	1
G291	G58	1
G291	G308	1
G291	G313	1
G291	G329	1
G291	G381	1
G293	G14	1
G293	G167	1
G293	G178	1
G293	G258	1
G293	G297	1
G293	G304	1
G293	G305	1
G318	G147	1
G318	G269	1
G318	G333	1
G318	G339	1
G318	G344	1
G318	G381	1
G323	G74	1
G323	G294	1
G323	G352	1
G325	G15	1
G325	G16	1
G325	G40	1
G325	G75	1
G325	G117	1
G325	G143	1
G325	G145	1
G325	G149	1
G325	G190	1
G325	G269	1
G325	G326	1
G325	G328	1
G325	G338	1
G325	G344	1
G325	G349	1
G325	G353	1
G325	G356	1
G325	G360	1
G325	G363	1
G325	G366	1
G325	G371	1
G326	G86	1
G326	G283	1
G326	G336	1
G326	G344	1
G326	G383	1
G326	G388	1
G326	G396	1
G335	G40	1
G335	G162	1
G335	G269	1
G335	G357	1
G335	G370	1
G344	G147	1
G344	G260	1
G344	G333	1
G344	G339	1
G344	G381	1
G344	G383	1
G361	G329	1
G361	G372	1
G361	G389	1
G361	G397	1
G367	G31	1
G367	G48	1
G367	G110	1
G367	G127	1
G367	G129	1
G367	G150	1
G367	G192	1
G367	G287	1
G367	G301	1
G367	G317	1
G367	G368	1
G367	G377	1
G367	G378	1
G367	G380	1
G367	G382	1
G367	G385	1
G367	G395	1
G369	G287	1
G369	G335	1
G369	G398	1
G369	G400	1
G374	G95	1
G374	G203	1
G374	G242	1
G374	G260	1
G374	G266	1
G374	G307	1
G374	G317	1
G374	G362	1
G374	G387	1
G374	G391	1
G374	G393	1
G374	G399	1
G394	G333	1
G394	G362	1
G1	G2	0
G1	G3	0
G1	G4	0
G1	G5	0
G1	G6	0
G1	G7	0
G1	G8	0
G1	G9	0
G1	G10	0
G1	G11	0
G1	G12	0
G1	G13	0
G1	G14	0
G1	G15	0
G1	G16	0
G1	G17	0
G1	G18	0
G1	G19	0
G1	G20	0
G1	G21	0
G1	G22	0
G1	G23	0
G1	G24	0
G1	G25	0
G1	G26	0
G1	G27	0
G1	G28	0
G1	G29	0
G1	G30	0
G1	G31	0
G1	G32	0
G1	G33	0
G1	G34	0
G1	G35	0
G1	G36	0
G1	G37	0
G1	G38	0
G1	G39	0
G1	G40	0
G1	G41	0
G1	G42	0
G1	G43	0
G1	G44	0
G1	G45	0
G1	G46	0
G1	G47	0
G1	G48	0
G1	G49	0
G1	G50	0
G1	G51	0
G1	G52	0
G1	G53	0
G1	G54	0
G1	G55	0
G1	G56	0
G1	G57	0
G1	G58	0
G1	G59	0
G1	G60	0
G1	G61	0
G1	G62	0
G1	G63	0
G1	G64	0
G1	G65	0
G1	G66	0
G1	G67	0
G1	G68	0
G1	G69	0
G1	G70	0
G1	G71	0
G1	G72	0
G1	G73	0
G1	G74	0
G1	G75	0
G1	G76	0
G1	G77	0
G1	G78	0
G1	G79	0
G1	G80	0
G1	G81	0
G1	G82	0
G1	G83	0
G1	G84	0
G1	G85	0
G1	G86	0
G1	G87	0
G1	G88	0
G1	G89	0
G1	G90	0
G1	G91	0
G1	G92	0
G1	G93	0
G1	G94	0
G1	G95	0
G1	G96	0
G1	G97	0
G1	G98	0
G1	G99	0
G1	G100	0
G1	G101	0
G1	G102	0
G1	G103	0
G1	G104	0
G1	G105	0
G1	G106	0
G1	G107	0
G1	G108	0
G1	G109	0
G1	G110	0
G1	G111	0
G1	G112	0
G1	G113	0
G1	G114	0
G1	G115	0
G1	G116	0
G1	G117	0
G1	G118	0
G1	G119	0
G1	G120	0
G1	G121	0
G1	G122	0
G1	G123	0
G1	G124	0
G1	G125	0
G1	G126	0
G1	G127	0
G1	G128	0
G1	G129	0
G1	G130	0
G1	G131	0
G1	G132	0
G1	G133	0
G1	G134	0
G1	G135	0
G1	G136	0
G1	G137	0
G1	G138	0
G1	G139	0
G1	G140	0
G1	G141	0
G1	G142	0
G1	G143	0
G1	G144	0
G1	G145	0
G1	G146	0
G1	G147	0
G1	G148	0
G1	G149	0
G1	G150	0
G1	G151	0
G1	G152	0
G1	G153	0
G1	G154	0
G1	G155	0
G1	G156	0
G1	G157	0
G1	G158	0
G1	G159	0
G1	G160	0
G1	G161	0
G1	G162	0
G1	G163	0
G1	G164	0
G1	G165	0
G1	G166	0
G1	G167	0
G1	G168	0
G1	G169	0
G1	G170	0
G1	G171	0
G1	G172	0
G1	G173	0
G1	G174	0
G1	G175	0
G1	G176	0
G1	G177	0
G1	G178	0
G1	G179	0
G1	G180	0
G1	G181	0
G1	G182	0
G1	G183	0
G1	G184	0
G1	G185	0
G1	G186	0
G1	G187	0
G1	G188	0
G1	G189	0
G1	G190	0
G1	G191	0
G1	G192	0
G1	G193	0
G1	G194	0
G1	G195	0
G1	G196	0
G1	G197	0
G1	G198	0
G1	G199	0
G1	G200	0
G1	G201	0
G1	G202	0
G1	G203	0
G1	G204	0
G1	G205	0
G1	G206	0
G1	G207	0
G1	G208	0
G1	G209	0
G1	G210	0
G1	G211	0
G1	G212	0
G1	G213	0
G1	G214	0
G1	G215	0
G1	G216	0
G1	G217	0
G1	G218	0
G1	G219	0
G1	G220	0
G1	G221	0
G1	G222	0
G1	G223	0
G1	G224	0
G1	G225	0
G1	G226	0
G1	G227	0
G1	G228	0
G1	G229	0
G1	G230	0
G1	G231	0
G1	G232	0
G1	G233	0
G1	G234	0
G1	G235	0
G1	G236	0
G1	G237	0
G1	G238	0
G1	G239	0
G1	G240	0
G1	G241	0
G1	G242	0
G1	G243	0
G1	G244	0
G1	G245	0
G1	G246	0
G1	G247	0
G1	G248	0
G1	G249	0
G1	G250	0
G1	G251	0
G1	G252	0
G1	G253	0
G1	G254	0
G1	G255	0
G1	G256	0
G1	G257	0
G1	G258	0
G1	G259	0
G1	G260	0
G1	G261	0
G1	G262	0
G1	G263	0
G1	G264	0
G1	G265	0
G1	G266	0
G1	G267	0
G1	G268	0
G1	G269	0
G1	G270	0
G1	G271	0
G1	G272	0
G1	G273	0
G1	G274	0
G1	G275	0
G1	G276	0
G1	G277	0
G1	G278	0
G1	G279	0
G1	G280	0
G1	G281	0
G1	G282	0
G1	G283	0
G1	G284	0
G1	G285	0
G1	G286	0
G1	G287	0
G1	G288	0
G1	G289	0
G1	G290	0
G1	G291	0
G1	G292	0
G1	G293	0
G1	G294	0
G1	G295	0
G1	G296	0
G1	G297	0
G1	G298	0
G1	G299	0
G1	G300	0
G1	G301	0
G1	G302	0
G1	G303	0
G1	G304	0
G1	G305	0
G1	G306	0
G1	G307	0
G1	G308	0
G1	G309	0
G1	G310	0
G1	G311	0
G1	G312	0
G1	G313	0
G1	G314	0
G1	G315	0
G1	G316	0
G1	G317	0
G1	G318	0
G1	G319	0
G1	G320	0
G1	G321	0
G1	G322	0
G1	G323	0
G1	G324	0
G1	G325	0
G1	G326	0
G1	G327	0
G1	G328	0
G1	G329	0
G1	G330	0
G1	G331	0
G1	G332	0
G1	G333	0
G1	G334	0
G1	G335	0
G1	G336	0
G1	G337	0
G1	G338	0
G1	G339	0
G1	G340	0
G1	G341	0
G1	G342	0
G1	G343	0
G1	G344	0
G1	G345	0
G1	G346	0
G1	G347	0
G1	G348	0
G1	G349	0
G1	G350	0
G1	G351	0
G1	G352	0
G1	G353	0
G1	G354	0
G1	G355	0
G1	G356	0
G1	G357	0
G1	G358	0
G1	G359	0
G1	G360	0
G1	G361	0
G1	G362	0
G1	G363	0
G1	G364	0
G1	G365	0
G1	G366	0
G1	G367	0
G1	G368	0
G1	G369	0
G1	G370	0
G1	G371	0
G1	G372	0
G1	G373	0
G1	G374	0
G1	G375	0
G1	G376	0
G1	G377	0
G1	G378	0
G1	G379	0
G1	G380	0
G1	G381	0
G1	G382	0
G1	G383	0
G1	G384	0
G1	G385	0
G1	G386	0
G1	G387	0
G1	G388	0
G1	G389	0
G1	G390	0
G1	G391	0
G1	G392	0
G1	G393	0
G1	G394	0
G1	G395	0
G1	G396	0
G1	G397	0
G1	G398	0
G1	G399	0
G1	G400	0
G2	G8	0
G2	G13	0
G2	G14	0
G2	G16	0
G2	G18	0
G2	G19	0
G2	G20	0
G2	G23	0
G2	G25	0
G2	G26	0
G2	G27	0
G2	G30	0
G2	G31	0
G2	G32	0
G2	G33	0
G2	G34	0
G2	G35	0
G2	G36	0
G2	G37	0
G2	G39	0
G2	G41	0
G2	G43	0
G2	G44	0
G2	G45	0
G2	G46	0
G2	G47	0
G2	G48	0
G2	G49	0
G2	G51	0
G2	G53	0
G2	G54	0
G2	G56	0
G2	G57	0
G2	G58	0
G2	G59	0
G2	G60	0
G2	G61	0
G2	G62	0
G2	G63	0
G2	G64	0
G2	G65	0
G2	G66	0
G2	G67	0
G2	G68	0
G2	G70	0
G2	G71	0
G2	G72	0
G2	G73	0
G2	G74	0
G2	G75	0
G2	G76	0
G2	G77	0
G2	G78	0
G2	G79	0
G2	G80	0
G2	G81	0
G2	G82	0
G2	G83	0
G2	G84	0
G2	G85	0
G2	G86	0
G2	G87	0
G2	G88	0
G2	G89	0
G2	G90	0
G2	G91	0
G2	G92	0
G2	G93	0
G2	G94	0
G2	G95	0
G2	G97	0
G2	G98	0
G2	G99	0
G2	G100	0
G2	G101	0
G2	G102	0
G2	G103	0
G2	G104	0
G2	G105	0
G2	G106	0
G2	G107	0
G2	G108	0
G2	G109	0
G2	G110	0
G2	G111	0
G2	G112	0
G2	G113	0
G2	G114	0
G2	G115	0
G2	G118	0
G2	G119	0
G2	G120	0
G2	G121	0
G2	G122	0
G2	G123	0
G2	G124	0
G2	G125	0
G2	G126	0
G2	G127	0
G2	G129	0
G2	G130	0
G2	G131	0
G2	G132	0
G2	G134	0
G2	G135	0
G2	G136	0
G2	G137	0
G2	G138	0
G2	G139	0
G2	G140	0
G2	G141	0
G2	G142	0
G2	G143	0
G2	G144	0
G2	G146	0
G2	G147	0
G2	G148	0
G2	G150	0
G2	G151	0
G2	G152	0
G2	G153	0
G2	G154	0
G2	G155	0
G2	G156	0
G2	G157	0
G2	G158	0
G2	G159	0
G2	G160	0
G2	G161	0
G2	G162	0
G2	G163	0
G2	G164	0
G2	G165	0
G2	G166	0
G2	G167	0
G2	G168	0
G2	G169	0
G2	G170	0
G2	G171	0
G2	G172	0
G2	G173	0
G2	G174	0
G2	G175	0
G2	G176	0
G2	G177	0
G2	G179	0
G2	G180	0
G2	G181	0
G2	G182	0
G2	G183	0
G2	G184	0
G2	G185	0
G2	G186	0
G2	G187	0
G2	G188	0
G2	G189	0
G2	G190	0
G2	G191	0
G2	G192	0
G2	G193	0
G2	G194	0
G2	G195	0
G2	G196	0
G2	G197	0
G2	G198	0
G2	G199	0
G2	G200	0
G2	G201	0
G2	G202	0
G2	G203	0
G2	G204	0
G2	G205	0
G2	G206	0
G2	G208	0
G2	G209	0
G2	G210	0
G2	G211	0
G2	G212	0
G2	G213	0
G2	G214	0
G2	G215	0
G2	G216	0
G2	G217	0
G2	G218	0
G2	G219	0
G2	G220	0
G2	G221	0
G2	G222	0
G2	G223	0
G2	G224	0
G2	G225	0
G2	G227	0
G2	G228	0
G2	G229	0
G2	G230	0
G2	G231	0
G2	G233	0
G2	G234	0
G2	G235	0
G2	G237	0
G2	G238	0
G2	G239	0
G2	G240	0
G2	G241	0
G2	G242	0
G2	G243	0
G2	G244	0
G2	G245	0
G2	G246	0
G2	G247	0
G2	G248	0
G2	G249	0
G2	G250	0
G2	G251	0
G2	G252	0
G2	G253	0
G2	G254	0
G2	G255	0
G2	G256	0
G2	G257	0
G2	G258	0
G2	G259	0
G2	G260	0
G2	G261	0
G2	G262	0
G2	G263	0
G2	G264	0
G2	G265	0
G2	G266	0
G2	G267	0
G2	G268	0
G2	G270	0
G2	G271	0
G2	G272	0
G2	G273	0
G2	G274	0
G2	G275	0
G2	G276	0
G2	G277	0
G2	G278	0
G2	G279	0
G2	G280	0
G2	G281	0
G2	G282	0
G2	G283	0
G2	G284	0
G2	G285	0
G2	G286	0
G2	G287	0
G2	G288	0
G2	G289	0
G2	G290	0
G2	G291	0
G2	G292	0
G2	G293	0
G2	G294	0
G2	G295	0
G2	G296	0
G2	G297	0
G2	G298	0
G2	G299	0
G2	G300	0
G2	G301	0
G2	G302	0
G2	G303	0
G2	G304	0
G2	G305	0
G2	G306	0
G2	G307	0
G2	G308	0
G2	G309	0
G2	G310	0
G2	G311	0
G2	G312	0
G2	G313	0
G2	G314	0
G2	G315	0
G2	G316	0
G2	G317	0
G2	G318	0
G2	G319	0
G2	G320	0
G2	G321	0
G2	G322	0
G2	G323	0
G2	G324	0
G2	G325	0
G2	G326	0
G2	G327	0
G2	G328	0
G2	G329	0
G2	G330	0
G2	G331	0
G2	G332	0
G2	G333	0
G2	G334	0
G2	G335	0
G2	G336	0
G2	G337	0
G2	G338	0
G2	G339	0
G2	G340	0
G2	G341	0
G2	G342	0
G2	G343	0
G2	G344	0
G2	G345	0
G2	G346	0
G2	G347	0
G2	G348	0
G2	G349	0
G2	G351	0
G2	G352	0
G2	G353	0
G2	G354	0
G2	G355	0
G2	G356	0
G2	G357	0
G2	G358	0
G2	G359	0
G2	G360	0
G2	G361	0
G2	G362	0
G2	G363	0
G2	G364	0
G2	G365	0
G2	G366	0
G2	G367	0
G2	G368	0
G2	G369	0
G2	G370	0
G2	G371	0
G2	G372	0
G2	G373	0
G2	G374	0
G2	G375	0
G2	G376	0
G2	G377	0
G2	G378	0
G2	G379	0
G2	G380	0
G2	G381	0
G2	G382	0
G2	G383	0
G2	G384	0
G2	G385	0
G2	G386	0
G2	G387	0
G2	G388	0
G2	G389	0
G2	G390	0
G2	G391	0
G2	G392	0
G2	G393	0
G2	G394	0
G2	G395	0
G2	G396	0
G2	G397	0
G2	G398	0
G2	G399	0
G2	G400	0
G3	G1	0
G3	G2	0
G3	G4	0
G3	G5	0
G3	G6	0
G3	G7	0
G3	G8	0
G3	G9	0
G3	G10	0
G3	G11	0
G3	G12	0
G3	G13	0
G3	G14	0
G3	G15	0
G3	G16	0
G3	G17	0
G3	G18	0
G3	G19	0
G3	G20	0
G3	G21	0
G3	G22	0
G3	G23	0
G3	G24	0
G3	G25	0
G3	G26	0
G3	G27	0
G3	G28	0
G3	G29	0
G3	G30	0
G3	G31	0
G3	G32	0
G3	G33	0
G3	G34	0
G3	G35	0
G3	G36	0
G3	G37	0
G3	G38	0
G3	G39	0
G3	G40	0
G3	G41	0
G3	G42	0
G3	G43	0
G3	G44	0
G3	G45	0
G3	G46	0
G3	G47	0
G3	G48	0
G3	G49	0
G3	G50	0
G3	G51	0
G3	G52	0
G3	G53	0
G3	G54	0
G3	G55	0
G3	G56	0
G3	G57	0
G3	G58	0
G3	G59	0
G3	G60	0
G3	G61	0
G3	G62	0
G3	G63	0
G3	G64	0
G3	G65	0
G3	G66	0
G3	G67	0
G3	G68	0
G3	G69	0
G3	G70	0
G3	G71	0
G3	G72	0
G3	G73	0
G3	G74	0
G3	G75	0
G3	G76	0
G3	G77	0
G3	G78	0
G3	G79	0
G3	G80	0
G3	G81	0
G3	G82	0
G3	G83	0
G3	G84	0
G3	G85	0
G3	G86	0
G3	G87	0
G3	G88	0
G3	G89	0
G3	G90	0
G3	G91	0
G3	G92	0
G3	G93	0
G3	G94	0
G3	G95	0
G3	G96	0
G3	G97	0
G3	G98	0
G3	G99	0
G3	G100	0
G3	G101	0
G3	G102	0
G3	G103	0
G3	G104	0
G3	G105	0
G3	G106	0
G3	G107	0
G3	G108	0
G3	G109	0
G3	G110	0
G3	G111	0
G3	G112	0
G3	G113	0
G3	G114	0
G3	G115	0
G3	G116	0
G3	G117	0
G3	G118	0
G3	G119	0
G3	G120	0
G3	G121	0
G3	G122	0
G3	G123	0
G3	G124	0
G3	G125	0
G3	G126	0
G3	G127	0
G3	G128	0
G3	G129	0
G3	G130	0
G3	G131	0
G3	G132	0
G3	G133	0
G3	G134	0
G3	G135	0
G3	G136	0
G3	G137	0
G3	G138	0
G3	G139	0
G3	G140	0
G3	G141	0
G3	G142	0
G3	G143	0
G3	G144	0
G3	G145	0
G3	G146	0
G3	G147	0
G3	G148	0
G3	G149	0
G3	G150	0
G3	G151	0
G3	G152	0
G3	G153	0
G3	G154	0
G3	G155	0
G3	G156	0
G3	G157	0
G3	G158	0
G3	G159	0
G3	G160	0
G3	G161	0
G3	G162	0
G3	G163	0
G3	G164	0
G3	G165	0
G3	G166	0
G3	G167	0
G3	G168	0
G3	G169	0
G3	G170	0
G3	G171	0
G3	G172	0
G3	G173	0
G3	G174	0
G3	G175	0
G3	G176	0
G3	G177	0
G3	G178	0
G3	G179	0
G3	G180	0
G3	G181	0
G3	G182	0
G3	G183	0
G3	G184	0
G3	G185	0
G3	G186	0
G3	G187	0
G3	G188	0
G3	G189	0
G3	G190	0
G3	G191	0
G3	G192	0
G3	G193	0
G3	G194	0
G3	G195	0
G3	G196	0
G3	G197	0
G3	G198	0
G3	G199	0
G3	G200	0
G3	G201	0
G3	G202	0
G3	G203	0
G3	G204	0
G3	G205	0
G3	G206	0
G3	G207	0
G3	G208	0
G3	G209	0
G3	G210	0
G3	G211	0
G3	G212	0
G3	G213	0
G3	G214	0
G3	G215	0
G3	G216	0
G3	G217	0
G3	G218	0
G3	G219	0
G3	G220	0
G3	G221	0
G3	G222	0
G3	G223	0
G3	G224	0
G3	G225	0
G3	G226	0
G3	G227	0
G3	G228	0
G3	G229	0
G3	G230	0
G3	G231	0
G3	G232	0
G3	G233	0
G3	G234	0
G3	G235	0
G3	G236	0
G3	G237	0
G3	G238	0
G3	G239	0
G3	G240	0
G3	G241	0
G3	G242	0
G3	G243	0
G3	G244	0
G3	G245	0
G3	G246	0
G3	G247	0
G3	G248	0
G3	G249	0
G3	G250	0
G3	G251	0
G3	G252	0
G3	G253	0
G3	G254	0
G3	G255	0
G3	G256	0
G3	G257	0
G3	G258	0
G3	G259	0
G3	G260	0
G3	G261	0
G3	G262	0
G3	G263	0
G3	G264	0
G3	G265	0
G3	G266	0
G3	G267	0
G3	G268	0
G3	G269	0
G3	G270	0
G3	G271	0
G3	G272	0
G3	G273	0
G3	G274	0
G3	G275	0
G3	G276	0
G3	G277	0
G3	G278	0
G3	G279	0
G3	G280	0
G3	G281	0
G3	G282	0
G3	G283	0
G3	G284	0
G3	G285	0
G3	G286	0
G3	G287	0
G3	G288	0
G3	G289	0
G3	G290	0
G3	G291	0
G3	G292	0
G3	G293	0
G3	G294	0
G3	G295	0
G3	G296	0
G3	G297	0
G3	G298	0
G3	G299	0
G3	G300	0
G3	G301	0
