G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200
0.7796311	0.9022417	0.3197443	0.6001628	0.6596893	0.3055646	0.5079172	0.0000000	0.5570335	0.0785737	0.0646470	0.5786860	0.6650516	0.6325003	0.0003790	0.8868909	0.5673369	0.7327999	0.6021243	0.6521985	0.7009276	0.0133094	0.0391838	0.0010338	0.7188207	0.5232782	0.2406829	0.2975982	0.5058645	0.7228284	0.6337532	0.0696608	0.0069743	0.2920996	0.5480117	0.0448501	0.7181960	0.1143093	0.5976876	0.6197224	0.0000000	0.8931283	0.5341923	0.6154219	0.1204742	0.1782704	0.4341857	0.7645134	0.5932175	0.2052242	0.5533945	0.5091568	0.6933856	0.0279646	0.3381134	0.4533433	0.6791451	0.6272831	0.6729152	0.6817645	0.0907418	0.0906301	0.7083106	0.7523697	0.6176599	0.0474797	0.3099913	0.0716036	0.2764027	0.3931136	0.0500706	0.7962315	0.5630527	0.6916235	0.1139442	0.2599500	0.6389034	0.6879057	0.0731859	0.3622482	0.1091906	0.6378998	0.4881770	0.7454610	0.0226675	0.5726380	0.6688453	0.0285365	0.6348954	0.6084943	0.6231935	0.3649856	0.5524180	0.7040479	0.0153951	0.2534961	0.4806882	0.1761638	0.3318731	0.3089492	0.2373472	0.0451193	0.6151144	0.2958497	0.0298556	0.0337799	0.3615510	0.0129453	0.1012007	0.5827913	0.3644901	0.6244656	0.4020977	0.7644666	0.6137038	0.0055313	0.6184802	0.7332744	0.0905751	0.0597380	0.4223754	0.0181800	0.6646313	0.7275722	0.0740812	0.4652081	0.0213055	0.7420535	0.6083380	0.4705706	0.0646195	0.4948730	0.0767338	0.3341536	0.2461290	0.5406684	0.1202336	0.6276082	0.6650577	0.6331752	0.1645970	0.6674130	0.3212457	0.0560832	0.2424362	0.0032704	0.4231139	0.0976284	0.8884956	0.6824386	0.4838484	0.5936276	0.7405278	0.2715069	0.3380700	0.5097467	0.7413433	0.5000543	0.6841146	0.1854823	0.1870806	0.2354780	0.2986225	0.5972720	0.4096909	0.2827930	0.0167733	0.6889011	0.3148386	0.2239813	0.2882167	0.6106349	0.4775927	0.6997022	0.0918795	0.6790725	0.6467839	0.0160946	0.2328209	0.1497010	0.3923813	0.1737445	0.3595955	0.6498332	0.2206905	0.5921873	0.0390588	0.3975611	0.0505587	0.1781073	0.7804440	0.0033632	0.2261165	0.0360307	0.7075688	0.6916232	0.1954301	0.2755431	0.0783818	0.3923839
0.6999794	0.7201121	0.3816519	0.4710827	0.5466211	0.3406287	0.4410069	0.0000000	0.6835809	0.0808959	0.0674832	0.8532836	0.6967114	0.7331319	0.0009706	0.5928478	0.6824873	0.7515252	0.6074200	0.6896926	0.7514310	0.0186665	0.0441805	0.0003325	0.6634664	0.5796117	0.1837570	0.3855290	0.7746274	0.6883119	0.6079824	0.0911279	0.0054274	0.3339013	0.5462420	0.1247228	0.7620654	0.0615139	0.6480934	0.7658406	0.6705345	0.7266503	0.3882044	0.4577021	0.0704797	0.2254070	0.4132529	0.0000000	0.6069340	0.7404351	0.5981006	0.6095045	0.6807293	0.0294418	0.3556317	0.0053390	0.5288314	0.7025460	0.0025668	0.6488138	0.1242151	0.1004815	0.6412301	0.6496312	0.6741310	0.0461695	0.3547067	0.0714767	0.2965480	0.5353658	0.0581948	0.6686792	0.6299037	0.6581522	0.1158191	0.1964709	0.6896804	0.0117791	0.0648887	0.3441714	0.0447911	0.5831161	0.5150603	0.6746161	0.0549510	0.6700399	0.6172314	0.0349258	0.6981973	0.6154174	0.7776421	0.3352787	0.4121995	0.6157188	0.0062943	0.1962677	0.4300614	0.1312821	0.3412574	0.3916234	0.1978993	0.0445114	0.5933573	0.3712368	0.0154445	0.0744589	0.3944155	0.0038695	0.1337273	0.6563371	0.3042334	0.6963065	0.4901211	0.7173328	0.6691469	0.0507314	0.6012054	0.5613375	0.0765074	0.0534894	0.3307382	0.0290266	0.8010811	0.5990515	0.0781823	0.3307576	0.0431266	0.7332199	0.7567589	0.4212162	0.0947810	0.3495333	0.0693828	0.3103865	0.2124959	0.4873227	0.1621172	0.6388088	0.6306143	0.7396315	0.2251141	0.7165385	0.3450289	0.0291692	0.2418479	0.0272913	0.2749191	0.0653828	0.6945410	0.6918322	0.4425943	0.7003924	0.6731800	0.2727657	0.3014774	0.5698451	0.6499919	0.4446365	0.8033840	0.1961572	0.1809610	0.2796375	0.3889305	0.5980998	0.3537629	0.2729889	0.0192914	0.7616207	0.2920491	0.1816099	0.2743808	0.7750488	0.3767047	0.6706591	0.0648687	0.6819936	0.6086087	0.0216811	0.2046557	0.1720482	0.4460357	0.2448344	0.3363091	0.5537132	0.2745643	0.7344611	0.0440642	0.2505782	0.1113095	0.1668552	0.7200222	0.0084007	0.1662690	0.0423812	0.7528366	0.5716547	0.1961466	0.3214489	0.0316238	0.3334376
0.6282922	0.7249979	0.3052284	0.5116050	0.6962599	0.4516962	0.4580565	0.0405435	0.6180584	0.0776861	0.0697287	0.6115195	0.5993212	0.5794149	0.0037861	0.5750968	0.5686597	0.7385405	0.5495498	0.7537091	0.5779327	0.0000000	0.5987173	0.0054998	0.6384034	0.1512565	0.2146078	0.3722687	0.6095949	0.7900551	0.6505533	0.0654576	0.0475844	0.2950895	0.4074240	0.1626578	0.6261074	0.0702398	0.6518125	0.7899683	0.0000000	0.7166976	0.3889673	0.6102134	0.0897158	0.0115846	0.5730561	0.7543451	0.7652451	0.2481418	0.5985640	0.6252620	0.6504334	0.0194312	0.3056539	0.3510492	0.6156186	0.6305534	0.6329425	0.6240404	0.1494024	0.1287144	0.7533250	0.6925383	0.8126588	0.0708845	0.3772283	0.0482461	0.3195650	0.4478840	0.0509508	0.6987828	0.7320842	0.6374908	0.1033885	0.0188078	0.6561665	0.6278947	0.0712570	0.2771133	0.0786825	0.6223445	0.5549781	0.7244160	0.0408171	0.5708194	0.7175514	0.0698861	0.5849175	0.6633001	0.7420048	0.3876996	0.4467647	0.6946950	0.0988130	0.2945660	0.5403310	0.1303257	0.3158023	0.3164148	0.7030925	0.0634894	0.5789346	0.4291110	0.0305386	0.0646501	0.3960822	0.0041358	0.2159146	0.5050917	0.3488629	0.6209458	0.3873909	0.8168756	0.7157444	0.0424429	0.6085832	0.6963440	0.0802827	0.0524780	0.3993858	0.0508067	0.6404148	0.7150950	0.1027272	0.3187899	0.0197793	0.7509730	0.6072856	0.5324266	0.0717417	0.4497924	0.0946418	0.2931568	0.2189993	0.5779830	0.1034411	0.6451033	0.7254715	0.8046121	0.1167867	0.6671239	0.3221476	0.0469881	0.2572571	0.0049784	0.2886795	0.0645059	0.7405122	0.8104952	0.4776517	0.7824084	0.6489118	0.3027126	0.3155575	0.5135525	0.6364754	0.5092273	0.6628344	0.1467432	0.1717766	0.2995594	0.3318129	0.6236851	0.2961000	0.3387561	0.0322829	0.7284863	0.3446354	0.2054922	0.4016348	0.7618369	0.4973171	0.6649741	0.0998496	0.7830529	0.6766939	0.0248594	0.3026123	0.1268889	0.4358097	0.1623526	0.3298035	0.5442890	0.2644877	0.7528887	0.0747138	0.4813710	0.0817585	0.1751925	0.6472129	0.0092559	0.1830743	0.0691910	0.7128427	0.6359119	0.2257523	0.2787018	0.0483263	0.3236863
0.5573007	0.8009339	0.3104988	0.4519005	0.7956601	0.4277435	0.4012670	0.0143651	0.6711137	0.0720891	0.0406114	0.7884598	0.6440658	0.6303398	0.0034357	0.7661342	0.6338403	0.7538304	0.7458234	0.6842653	0.6506408	0.0000000	0.5620745	0.0036530	0.6354828	0.1734945	0.2647957	0.4675559	0.7701842	0.7242178	0.5788908	0.1325041	0.0369258	0.2931158	0.4589940	0.0858239	0.6407896	0.0632812	0.7305990	0.7550034	0.6051322	0.6152594	0.5454984	0.6210550	0.1035492	0.0067383	0.5413155	0.0000000	0.5865847	0.9198842	0.5325301	0.5146484	0.7328198	0.0152050	0.4445681	0.0097785	0.6324387	0.6106076	0.0051618	0.6950360	0.0773956	0.0923896	0.6351363	0.7026742	0.6892064	0.1099030	0.3541215	0.0730427	0.3360512	0.5177909	0.0468874	0.6978342	0.7344409	0.6968562	0.1968418	0.0227996	0.6448612	0.0205942	0.0598549	0.3234237	0.0781177	0.6065889	0.5843802	0.5993532	0.0416471	0.5481153	0.7658564	0.0351772	0.6689136	0.8815333	0.6252180	0.3652329	0.4884414	0.6845557	0.0604976	0.2912865	0.3608917	0.1089977	0.2949697	0.2948071	0.7520345	0.0559849	0.7095643	0.3081830	0.0089418	0.0770199	0.2177393	0.0017888	0.1508848	0.5728991	0.3850985	0.6409613	0.4299951	0.6606796	0.7295376	0.0452060	0.6219011	0.5745423	0.0710348	0.0485401	0.3939051	0.0479974	0.7659874	0.7716158	0.0765551	0.5267567	0.0266946	0.7247272	0.7776300	0.4269340	0.0512614	0.4941287	0.1146866	0.3316313	0.1763322	0.5603709	0.2011758	0.6491652	0.7513392	0.6079580	0.1333347	0.6890430	0.3533713	0.0337182	0.2508098	0.0046560	0.2824675	0.0783580	0.6977887	0.6863627	0.5222889	0.6749841	0.6164618	0.3280879	0.2616238	0.4354188	0.6484360	0.4108642	0.7037852	0.1819876	0.1548155	0.3441063	0.3407340	0.5149086	0.3572012	0.3318353	0.0394279	0.6243831	0.4187394	0.2326414	0.2696115	0.6207419	0.4828982	0.7432220	0.0876053	0.7259747	0.6555802	0.0204538	0.2227421	0.1471712	0.5366953	0.2360718	0.3613315	0.7358160	0.3163827	0.6859040	0.0511878	0.2798387	0.0894411	0.2905835	0.7617568	0.0115558	0.2937455	0.0374289	0.6790754	0.7112363	0.2116861	0.2058400	0.0380607	0.3640378
0.5958188	0.7438250	0.3031697	0.5167040	0.7117941	0.4320766	0.4257302	0.0310010	0.5376520	0.0794484	0.0682719	0.6360038	0.8231866	0.6025486	0.0034092	0.6361575	0.7208133	0.6810184	0.7093506	0.6642389	0.3567702	0.0395427	0.5615956	0.0020196	0.5449041	0.5446114	0.2552913	0.5394892	0.7038163	0.6958521	0.6813364	0.0955592	0.0433523	0.2021145	0.3966227	0.1596226	0.7535111	0.0416146	0.5501799	0.6397720	0.0000000	0.6984719	0.4233705	0.4746177	0.1127892	0.2328800	0.4753298	0.0000000	0.7882915	0.6807317	0.6755914	0.5998862	0.7230074	0.0221870	0.3170255	0.0176793	0.6325738	0.7205534	0.0055755	0.6641669	0.0783326	0.0563455	0.6187224	0.7306630	0.6025631	0.0537890	0.4026499	0.0776453	0.2483637	0.5284615	0.0578533	0.7950320	0.7587453	0.7490688	0.1727110	0.2091062	0.6247174	0.0091461	0.0955732	0.3381033	0.0645588	0.6358503	0.5739679	0.7037230	0.0510061	0.7905433	0.7771692	0.0492875	0.7514267	0.6655606	0.7718692	0.4905858	0.5473977	0.6488946	0.1345534	0.2563171	0.4551750	0.1286610	0.3765718	0.3958114	0.1421300	0.0723907	0.6811061	0.4361078	0.0637009	0.0690114	0.3542243	0.0077543	0.1900157	0.7744013	0.3064685	0.7280503	0.3970354	0.6641093	0.7464678	0.0332333	0.5999512	0.5443622	0.0838989	0.0423239	0.4179347	0.0268081	0.6063911	0.6095143	0.0631681	0.4136460	0.0156233	0.7672482	0.5645268	0.3450003	0.0833950	0.4632786	0.0990375	0.3372829	0.1944438	0.6327942	0.1510234	0.5290997	0.6139184	0.5861185	0.1288096	0.6253699	0.2570833	0.0402497	0.3452975	0.0059610	0.3748569	0.0466851	0.7983132	0.7250764	0.4201059	0.5905350	0.5669754	0.2597839	0.2610066	0.4574046	0.8032233	0.5206669	0.6884904	0.2077608	0.1902569	0.3191622	0.3650855	0.6170420	0.2790602	0.3868987	0.0147711	0.7175065	0.3981971	0.2254897	0.2220620	0.6650192	0.5318718	0.7079827	0.1122762	0.6926267	0.5840327	0.0219245	0.2402048	0.1572047	0.4970782	0.2030826	0.4144459	0.6967526	0.2700937	0.6599663	0.0332918	0.4573738	0.0996040	0.1822567	0.7674727	0.0031597	0.2274847	0.0429366	0.6384095	0.5543808	0.2228502	0.2888436	0.0220723	0.3432043
0.5532852	0.7643621	0.2977933	0.4334654	0.6305950	0.3548877	0.5941741	0.0781445	0.6864171	0.0490122	0.0573966	0.7112741	0.8070824	0.5986418	0.0018961	0.6160063	0.7443897	0.7154558	0.5282008	0.3663489	0.7159356	0.0129462	0.6009813	0.0002130	0.6011860	0.7468329	0.2008846	0.4307367	0.7614947	0.6428917	0.7048883	0.0870224	0.0613406	0.7421296	0.4434669	0.0766998	0.8123755	0.0995878	0.5966897	0.6715924	0.0000000	0.8560805	0.5059156	0.6114247	0.0803008	0.1649788	0.4364294	0.7538562	0.6315488	0.2189226	0.3182224	0.5680100	0.6838792	0.0871621	0.0507524	0.4255906	0.5849306	0.6661869	0.6721586	0.7507585	0.1151872	0.0903171	0.6812294	0.6992811	0.5566668	0.0535932	0.6483314	0.0840711	0.2781674	0.0035434	0.0553652	0.0000000	0.7683286	0.5507100	0.1591688	0.0837895	0.6808937	0.6892634	0.6346632	0.3634645	0.0638935	0.0026277	0.7008781	0.7423607	0.0222017	0.7069302	0.7051953	0.0388233	0.7115929	0.7360392	0.7698048	0.7659045	0.0014555	0.7497550	0.0873187	0.5940019	0.3844244	0.9037623	0.1697937	0.3616763	0.7327850	0.0613938	0.7321257	0.4048638	0.0371818	0.0682622	0.6585589	0.0121021	0.5552985	0.8720846	0.2862707	0.7074724	0.3989149	0.6846364	0.6940835	0.0478568	0.6681973	0.7388994	0.0602829	0.0708782	0.3101019	0.0181278	0.7190565	0.6221312	0.1154335	0.7114731	0.0224785	0.8172029	0.8973844	0.4805471	0.0754975	0.4550385	0.1109362	0.3437590	0.5293480	0.5528970	0.1631004	0.7078696	0.6770872	0.6526992	0.1915165	0.6994859	0.2580997	0.0504825	0.2615216	0.1797285	0.2732587	0.0614695	0.7157330	0.6316569	0.5003812	0.6492694	0.6533814	0.2592161	0.3474575	0.5357422	0.6979366	0.5687317	0.2543819	0.1854619	0.1971547	0.3114618	0.2536496	0.5608522	0.3089545	0.2965759	0.0178009	0.6463179	0.3921090	0.2273198	0.2390803	0.7322479	0.5476447	0.7300485	0.0892410	0.7480423	0.5601682	0.0179953	0.3057806	0.1510882	0.4292161	0.1985032	0.3512272	0.5544254	0.2391951	0.7836796	0.0262087	0.5304789	0.0560898	0.2175906	0.6701002	0.0147634	0.2194316	0.0577268	0.8521018	0.6243847	0.3279844	0.3535817	0.0358115	0.3829520
0.6379212	0.6434249	0.3159455	0.4716741	0.6854275	0.4265522	0.5659142	0.0685206	0.6357556	0.0826895	0.1037336	0.5693979	0.7376777	0.7180399	0.0040750	0.6945906	0.7186875	0.8066326	0.6112805	0.2866695	0.7431834	0.0367033	0.7284332	0.0000203	0.7233617	0.7287855	0.2168603	0.3187315	0.6616953	0.7614673	0.6291168	0.0884801	0.1333486	0.6605621	0.4017119	0.0956427	0.6355956	0.0638176	0.5340889	0.5846423	0.6514225	0.7088387	0.4630122	0.6151335	0.1168166	0.2025687	0.3799087	0.0000000	0.7085918	0.6100858	0.3204222	0.8065948	0.7323416	0.0543489	0.0527361	0.0023319	0.5670559	0.6486641	0.0036279	0.7451424	0.0842254	0.0761899	0.8187029	0.6523367	0.6673567	0.0469154	0.7651658	0.0877310	0.2749600	0.0050550	0.0703581	0.0000000	0.6775743	0.7413740	0.0712846	0.3385169	0.5624906	0.0188127	0.6612016	0.4114499	0.0646935	0.0001924	0.4969529	0.7375544	0.0547500	0.6771646	0.5917985	0.0368968	0.5857846	0.7370542	0.8319742	0.7356379	0.0041042	0.7611999	0.1284834	0.6893884	0.4963279	0.7102944	0.1421423	0.3937854	0.6888311	0.0677961	0.7637419	0.3397707	0.0214884	0.0611148	0.8497014	0.0104787	0.7418657	0.5861206	0.3258638	0.7148795	0.3374575	0.8189563	0.7411145	0.0053607	0.6533310	0.7313503	0.1034773	0.0752886	0.4397513	0.0425015	0.6509235	0.8939202	0.0758483	0.4988955	0.0158850	0.6512520	0.6858140	0.6108366	0.0672140	0.3923931	0.1244564	0.3836478	0.6573027	0.6201613	0.1172257	0.5832823	0.7189589	0.7092720	0.0854666	0.6898604	0.2688725	0.0340106	0.2182236	0.1911205	0.4236260	0.0685798	0.7065812	0.7613074	0.4220129	0.6124112	0.6919961	0.2833017	0.3488142	0.5601832	0.6439116	0.5388158	0.3315239	0.2033793	0.1428537	0.3224576	0.2968539	0.6253833	0.3420492	0.2909657	0.0114047	0.6648741	0.3218390	0.2334136	0.2554066	0.7793630	0.5646176	0.6296567	0.1440921	0.6464585	0.6226980	0.0198491	0.3615192	0.1505893	0.4150636	0.3013616	0.3613285	0.6073058	0.1919680	0.7138024	0.0323293	0.4683071	0.0643195	0.1318158	0.6726893	0.0048254	0.2190670	0.0460306	0.7216923	0.5901482	0.2613985	0.3284545	0.0504802	0.3797237
0.5382317	0.5960012	0.3536678	0.4101924	0.6739703	0.3808436	0.5518265	0.0266412	0.5968109	0.0595852	0.1061447	0.6817196	0.7277303	0.6997564	0.0019204	0.7975021	0.6144994	0.6002601	0.6763865	0.3058780	0.6420850	0.0086501	0.5391279	0.0003518	0.6371827	0.7543463	0.2445250	0.3490260	0.6458295	0.8586343	0.5935943	0.0967558	0.0795681	0.6674482	0.4605176	0.1450976	0.6577104	0.0493996	0.5845366	0.5414506	0.6505149	0.7062333	0.4458817	0.6282141	0.1703731	0.2024442	0.3585751	0.8822501	0.6812197	0.2536067	0.3100102	0.5543266	0.7031416	0.0670317	0.0369921	0.4569413	0.7089036	0.7149161	0.6461715	0.6789100	0.1190426	0.0667112	0.7887945	0.6174608	0.6307942	0.0651298	0.4392484	0.0867950	0.2542677	0.0062331	0.0755084	0.0000000	0.7291484	0.7372806	0.1303464	0.1668732	0.6530166	0.7186095	0.6463085	0.3799499	0.0804379	0.0077570	0.6170398	0.6946004	0.0497356	0.6379970	0.6886814	0.0414546	0.6751944	0.7057773	0.7548688	0.6314754	0.0001760	0.8115329	0.1859293	0.7108177	0.5430914	0.6329478	0.1091264	0.6362639	0.7739402	0.1134240	0.8308989	0.3641969	0.0601519	0.4433589	0.6708717	0.0016659	0.7087515	0.6506303	0.3801920	0.6488387	0.4557620	0.7198538	0.7273587	0.0296470	0.5148306	0.7474166	0.0810304	0.0527362	0.2908329	0.0266432	0.5770651	0.7088198	0.0857261	0.6095436	0.0124637	0.7215071	0.5737440	0.3848428	0.0655698	0.3890631	0.1002103	0.3468948	0.0098456	0.5578347	0.1738354	0.6292785	0.7414362	0.6331358	0.1784403	0.6529272	0.3609350	0.0371594	0.2453368	0.1897557	0.3696885	0.0662517	0.7830813	0.5427366	0.4543417	0.8275033	0.6122489	0.3074483	0.3171825	0.4376152	0.0000000	0.4885482	0.2628502	0.2075672	0.6649531	0.3224522	0.2894928	0.5722562	0.3249208	0.3216187	0.0210022	0.6535841	0.4157401	0.6472439	0.3562889	0.7085836	0.4796257	0.7974956	0.1018430	0.7018065	0.7172450	0.0295790	0.2412878	0.7683884	0.4340504	0.7104977	0.3411726	0.6948383	0.3032446	0.7704273	0.0506413	0.4334151	0.1402531	0.1779372	0.6544093	0.0086554	0.2330674	0.0660545	0.6410634	0.0221110	0.2520289	0.3497191	0.0243713	0.2841379
0.0144446	0.0000000	0.0155176	0.0193965	0.0261133	0.5135805	0.3382618	0.0224841	0.0341127	0.0761611	0.6991630	0.4680575	0.7690115	0.7212892	0.0016237	0.7205197	0.0248789	0.7138001	0.0269218	0.6606051	0.4707067	0.0202955	0.6234972	0.0011290	0.0234798	0.4354300	0.6662914	0.6218487	0.6213558	0.6951232	0.5140531	0.0621301	0.0827261	0.3102281	0.0113952	0.2989566	0.5996267	0.0532844	0.6973940	0.6263052	0.5472004	0.0828137	0.2833783	0.2613290	0.6838997	0.0339938	0.6571669	0.6952604	0.6526774	0.2164805	0.6437088	0.6834297	0.7051830	0.2277657	0.4152465	0.4411243	0.0212931	0.7576375	0.6253561	0.6112357	0.6063453	0.1009509	0.5801610	0.6704372	0.6466961	0.0780418	0.3001056	0.6737228	0.2738272	0.4907428	0.6394954	0.5816560	0.6877780	0.7792864	0.6222640	0.2755744	0.7236447	0.6994078	0.0472931	0.3733169	0.1119342	0.7174541	0.0513626	0.7411096	0.0376402	0.7333664	0.0157743	0.0437319	0.7527287	0.5473782	0.7190463	0.3489431	0.5228224	0.7418968	0.0913808	0.2122657	0.0496152	0.1402770	0.3234883	0.3389829	0.1945107	0.5688329	0.7367919	0.4035385	0.0253993	0.4647833	0.3894225	0.0113073	0.1774564	0.0368162	0.3309453	0.6797071	0.3982490	0.7142444	0.7400875	0.0373054	0.6584047	0.7822055	0.0654904	0.0373310	0.3624938	0.0514391	0.7669234	0.7725206	0.0660728	0.4380721	0.0226380	0.6220225	0.0000000	0.4756618	0.7053042	0.0196033	0.0947289	0.1044813	0.2516681	0.6174186	0.1192949	0.0153052	0.7277050	0.7245815	0.1182390	0.6362965	0.6468583	0.0471280	0.2700434	0.0072489	0.3694659	0.1084915	0.5726168	0.6855499	0.4477479	0.6310879	0.6675596	0.2483732	0.2804619	0.4982639	0.7203265	0.5631110	0.2183258	0.1721264	0.1691936	0.2984374	0.3847533	0.5734518	0.2730077	0.3219495	0.0175352	0.6880224	0.3937856	0.3003157	0.2145871	0.6633117	0.0058640	0.6313985	0.5472405	0.7126878	0.4793224	0.7129476	0.2509440	0.1591239	0.6958370	0.2151405	0.3967497	0.5685753	0.2019100	0.6514674	0.0152826	0.4982996	0.0859952	0.2299287	0.7913530	0.0003880	0.2494648	0.0353798	0.5964956	0.6733220	0.2780301	0.6938291	0.0350010	0.4971358
0.0096746	0.0000000	0.0306524	0.0164748	0.0211267	0.4722998	0.4447464	0.0524519	0.0240014	0.0496017	0.7851670	0.3662254	0.9237834	0.5165998	0.0028366	0.6910777	0.0098793	0.6965287	0.0291955	0.6961028	0.6218083	0.0086015	0.5334818	0.0015529	0.0096116	0.4302692	0.8029001	0.6057556	0.6418744	0.6058990	0.6582749	0.0676108	0.0648609	0.2816938	0.0010137	0.3888502	0.6844359	0.0777594	0.7713531	0.6460016	0.6391421	0.1033168	0.2640427	0.3395027	0.6574248	0.0128532	0.5212714	0.7028700	0.5713988	0.3079197	0.5793640	0.5387970	0.6333379	0.0207451	0.2713060	0.3785105	0.0293850	0.7343804	0.6264615	0.7687834	0.7616701	0.1061311	0.6787023	0.6005406	0.6548008	0.0727393	0.0450351	0.8396134	0.3664645	0.4791640	0.6422556	0.7033454	0.5324472	0.7360173	0.7417460	0.0769399	0.7861120	0.7036811	0.0793817	0.2635448	0.0883118	0.6375335	0.0477398	0.6253765	0.0378982	0.6749550	0.0114510	0.0565438	0.7456882	0.6508077	0.6994344	0.4256571	0.4139829	0.7053720	0.0769751	0.2706637	0.0501228	0.2074644	0.2449557	0.6050084	0.4453481	0.7751017	0.6653377	0.2996293	0.0277138	0.4760460	0.2836080	0.0059852	0.1684264	0.0231383	0.4624066	0.6358247	0.3412103	0.7011265	0.6617338	0.0149947	0.6860261	0.9470796	0.0579460	0.0502028	0.4500723	0.0264440	0.6972754	0.6793150	0.1081090	0.5076025	0.0487829	0.8530740	1.0000000	0.4929003	0.0480430	0.0191094	0.0632735	0.0862918	0.0223905	0.5215536	0.1370827	0.6333201	0.6759650	0.5918713	0.1987145	0.6670603	0.7779538	0.0683382	0.2146224	0.1854988	0.3184636	0.0690065	0.6927753	0.7618922	0.4300075	0.6608867	0.6504611	0.1880233	0.3649924	0.5276535	0.0000000	0.5999836	0.2901443	0.1483339	0.7349177	0.2466291	0.3075915	0.6512296	0.3071981	0.3573600	0.0191171	0.6178825	0.3616521	0.6653642	0.2740378	0.6823667	0.0450997	0.7367370	0.9430552	0.7113032	0.7521386	0.6997129	0.2847454	0.7438666	0.6999881	0.6650540	0.3696859	0.6761738	0.1908901	0.6742992	0.0072960	0.4907668	0.0708547	0.1489013	0.6912878	0.0000979	0.1636302	0.0552238	0.7399566	0.0466477	0.2643299	0.6703935	0.0694849	0.4511318
0.0130424	0.0000000	0.0357503	0.0170524	0.0214030	0.4761980	0.3618216	0.0426458	0.0450954	0.0709793	0.6468872	0.0123852	0.7141248	0.6823624	0.0046466	0.7067912	0.0076719	0.7289851	0.0187609	0.7282625	0.4119521	0.0139027	0.7131936	0.0003534	0.0186802	0.4398693	0.7641031	0.7012550	0.6240814	0.6358269	0.6561659	0.0682836	0.1117214	0.3187012	0.0041275	0.3530067	0.6752369	0.0976066	0.5992671	0.6641840	0.7475967	0.0816938	0.3397922	0.3976213	0.7130441	0.0159547	0.4872559	0.5328732	0.7147553	0.2869625	0.6868677	0.5884525	0.7461584	0.0153903	0.2167686	0.4228135	0.0130388	0.8109573	0.5581170	0.6323174	0.5806496	0.0867678	0.7344161	0.6721959	0.6646576	0.0254652	0.2233313	0.7838576	0.2735149	0.5859486	0.8060665	0.6053420	0.5738324	0.7577718	0.6631421	0.0603967	0.6667668	0.6137173	0.0338326	0.3040797	0.1387410	0.6413186	0.0312942	0.6227332	0.0684190	0.6793056	0.0269954	0.0601312	0.7358878	0.6839392	0.6185883	0.2965091	0.4929488	0.8949411	0.0950486	0.1903190	0.0101699	0.1372506	0.3459492	0.3868663	0.3519506	0.7445007	0.6388459	0.3298127	0.0479445	0.3737764	0.3351587	0.0126278	0.1556203	0.0437285	0.3340192	0.7251393	0.4269161	0.6933632	0.7484491	0.0113370	0.6597710	0.8268160	0.1164331	0.0867479	0.5229850	0.0292307	0.7445320	0.7885596	0.1186235	0.3945166	0.0154055	0.7149148	0.7509501	0.5447963	0.0757067	0.0038104	0.1403992	0.6965718	0.2161281	0.5372046	0.1022191	0.7808831	0.7241737	0.7223050	0.1551357	0.6809352	0.6353156	0.0652064	0.2535692	0.0107728	0.3749387	0.1023518	0.7218975	0.7116486	0.4082778	0.6991662	0.8286695	0.2712129	0.4325562	0.5105172	0.5733267	0.5702093	0.2060116	0.1683387	0.1911677	0.3614418	0.3933373	0.5420206	0.2900658	0.3825988	0.0236395	0.5550377	0.3963864	0.2709530	0.2633672	0.7364483	0.0165207	0.7345212	0.6533618	0.7546381	0.6109484	0.8194551	0.3142962	0.1816136	0.7159788	0.1573089	0.5676043	0.5790372	0.1677735	0.7422222	0.0194962	0.3563530	0.0923744	0.2097168	0.7782405	0.0020691	0.2031533	0.0500203	0.7921764	0.6771967	0.2269393	0.0000000	0.5893040	0.4231067
