G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160	G161	G162	G163	G164	G165	G166	G167	G168	G169	G170	G171	G172	G173	G174	G175	G176	G177	G178	G179	G180	G181	G182	G183	G184	G185	G186	G187	G188	G189	G190	G191	G192	G193	G194	G195	G196	G197	G198	G199	G200
0.5497697	0.7734936	0.2717153	0.4582424	0.6703113	0.3441108	0.3781512	0.0664457	0.5300537	0.0484117	0.0783169	0.6396181	0.6312968	0.5729877	0.0041179	0.6468132	0.6155578	0.6250896	0.6454492	0.7430957	0.2630714	0.0035761	0.7521739	0.0003926	0.5833885	0.5345857	0.2181663	0.4073562	0.6096354	0.7840329	0.7111846	0.0872852	0.0900241	0.3576388	0.4451961	0.0707098	0.6782285	0.0977003	0.7034742	0.6248106	0.5751978	0.6893064	0.5364394	0.3017875	0.0905366	0.1948573	0.4309432	0.5638210	0.6761260	0.2232293	0.6494688	0.5906685	0.7442977	0.0093948	0.3903648	0.3464309	0.7096222	0.6005799	0.6637153	0.3368537	0.0466956	0.1225745	0.5353108	0.6764606	0.6737535	0.0577488	0.3367286	0.0867933	0.1582845	0.4676124	0.0651380	0.6446208	0.6803311	0.6653615	0.1622188	0.4546599	0.5732352	0.5931537	0.0723471	0.3322556	0.1005852	0.5537995	0.6443592	0.5938797	0.0451965	0.6192436	0.5865432	0.0788467	0.6923330	0.7243822	0.6111150	0.4010094	0.5350934	0.6342353	0.1949344	0.2380604	0.5462252	0.1657586	0.3958535	0.2957272	0.0586745	0.0604173	0.6629052	0.3707912	0.0310416	0.0644033	0.3703610	0.0088329	0.1732605	0.6726936	0.2281829	0.7863244	0.3847816	0.5770090	0.7281273	0.0273106	0.6389674	0.6949572	0.1148714	0.0655664	0.3472255	0.0392822	0.5219025	0.6822226	0.0679516	0.3744979	0.0160592	0.7860089	0.7344162	0.4261273	0.0631287	0.4405773	0.0709164	0.4938288	0.1997467	0.5299793	0.1695575	0.5950212	0.6820705	0.6158624	0.1964851	0.6935462	0.3532367	0.0533245	0.3096140	0.0097950	0.3090476	0.0582481	0.6774821	0.7297173	0.5274094	0.7111778	0.6363253	0.3362910	0.3260051	0.5977656	0.7563187	0.4752977	0.6034807	0.1358470	0.1643383	0.3201889	0.2979418	0.7706965	0.3309808	0.3835943	0.0154835	0.6581116	0.4382008	0.3668991	0.2780036	0.7714070	0.4886578	0.7265089	0.1166593	0.6056911	0.6590412	0.0076394	0.1779979	0.1116037	0.4946835	0.2054654	0.3343161	0.5802323	0.2735755	0.7008608	0.0439297	0.4183717	0.0824429	0.2726463	0.6641391	0.0014560	0.1215769	0.0899008	0.6352693	0.6380024	0.2370867	0.2700661	0.0272832	0.3304785
0.6009849	0.6858678	0.2848643	0.5533216	0.5234473	0.4554244	0.3898541	0.0381136	0.5289299	0.0510650	0.0558472	0.6807098	0.7310553	0.5412331	0.0081501	0.5274303	0.6737895	0.7244811	0.6529922	0.6668512	0.1784663	0.0466705	0.6219739	0.0019092	0.6785593	0.4828900	0.2119009	0.5123514	0.6220803	0.6024833	0.7989268	0.0821860	0.0627612	0.4051264	0.4045496	0.1357808	0.6674668	0.1064138	0.5120049	0.5888125	0.8251493	0.8768478	0.4414354	0.2532577	0.0439415	0.2095266	0.5011299	0.6749151	0.8163813	0.2100369	0.5104570	0.5711510	0.6862459	0.0196858	0.3257717	0.5369489	0.6196337	0.7524656	0.6124300	0.7840082	0.0333716	0.0624568	0.7398738	0.7388177	0.8024635	0.1066029	0.4116531	0.0515624	0.2750728	0.5311556	0.0664752	0.7733061	0.6548089	0.7998448	0.1248424	0.4123049	0.4791628	0.5524266	0.1191895	0.2910799	0.1025595	0.5814374	0.5053694	0.8977294	0.0734834	0.7088628	0.7574233	0.0622343	0.6961927	0.6941712	0.8419382	0.4491192	0.5541664	0.5835957	0.1204893	0.2790079	0.4448606	0.1721575	0.4158410	0.3104690	0.0856963	0.0665046	0.6356311	0.4717629	0.0309526	0.0377621	0.4978789	0.0087597	0.1185800	0.5386697	0.2245003	0.7283594	0.4743049	0.6681874	0.7882769	0.0091670	0.6763125	0.6636458	0.0614561	0.0974488	0.4141193	0.0355603	0.6215657	0.6162132	0.0726869	0.3100883	0.0225543	0.6599487	0.6252104	0.4079132	0.0990210	0.4418758	0.1345265	0.2804400	0.2357683	0.6608776	0.1301505	0.6790138	0.6264006	0.5873325	0.1279649	0.6403006	0.3983022	0.0208877	0.2858033	0.0163221	0.3159316	0.0802923	0.6860527	0.7417408	0.5464399	0.6430208	0.6053891	0.2693352	0.2952082	0.4740516	0.8573660	0.6612266	0.6928178	0.1718528	0.1594525	0.3843756	0.3211938	0.5354913	0.3801530	0.2549008	0.0245705	0.6445182	0.3558324	0.2918543	0.3466047	0.7822958	0.4872435	0.6003707	0.1103396	0.6125742	0.7140578	0.0262510	0.2491060	0.1011454	0.3733542	0.2254406	0.3144089	0.6044800	0.3529242	0.6485548	0.0487976	0.4127385	0.0742482	0.1502847	0.6999676	0.0055755	0.1953000	0.0455092	0.6873345	0.5683598	0.2373724	0.2774530	0.0177771	0.3673500
0.6071998	0.7034229	0.3561884	0.4645052	0.6814924	0.4154647	0.4320560	0.0408724	0.5519982	0.0846740	0.0717012	0.6612335	0.7172057	0.5802211	0.0020201	0.6453320	0.5968602	0.6115599	0.5638824	0.6069137	0.2815399	0.0074259	0.5589367	0.0013024	0.7396392	0.5186865	0.2405643	0.3756639	0.5996089	0.6362630	0.6309826	0.1230701	0.1521252	0.2659369	0.4727171	0.0979589	0.7036769	0.0684376	0.6429715	0.7586883	0.6289179	0.6268599	0.4440073	0.4276815	0.0551349	0.2209609	0.4202402	0.7870342	0.6603078	0.2701774	0.4968178	0.5863010	0.6230314	0.0188369	0.3917390	0.3806127	0.6414979	0.6276058	0.6573290	0.6951046	0.0982883	0.0351072	0.6777369	0.6866396	0.7344442	0.0519750	0.3170879	0.0961437	0.2862914	0.4591290	0.0592376	0.7186281	0.7452712	0.5646271	0.2035347	0.2355410	0.6160059	0.5962852	0.0344746	0.2634314	0.1092413	0.6541880	0.6618341	0.8727563	0.0406240	0.6774157	0.7584086	0.0695657	0.8131635	0.6446810	0.6183792	0.3543068	0.5524898	0.6796484	0.1020172	0.2710793	0.4356765	0.1743749	0.3742953	0.4231320	0.1997384	0.0587250	0.6255390	0.3563041	0.0283975	0.0171829	0.3106793	0.0253836	0.1315100	0.7110212	0.3837514	0.6662858	0.4439814	0.6036565	0.6841904	0.0175696	0.6155464	0.7862000	0.0857368	0.0858053	0.3865749	0.0184328	0.7225079	0.6428720	0.0928536	0.3414853	0.0171211	0.8095824	0.6614542	0.4148407	0.0972536	0.4296494	0.0928093	0.3126330	0.2276272	0.6219800	0.1244965	0.6613836	0.7847459	0.6907333	0.1619083	0.6729563	0.3377384	0.0696832	0.3004353	0.0098055	0.4011890	0.1279714	0.7826976	0.7004781	0.4334738	0.7629400	0.7064691	0.2946450	0.3853688	0.5022042	0.6429988	0.5160765	0.6083437	0.1524431	0.1661808	0.2663224	0.3095411	0.6156191	0.4291471	0.3569827	0.0030722	0.6544640	0.3367697	0.2030907	0.2621182	0.5099703	0.4953955	0.7277649	0.1589396	0.5589910	0.6637342	0.0250919	0.3274732	0.1285367	0.6235473	0.2054461	0.3278504	0.5803269	0.2243441	0.6964338	0.0505026	0.3764260	0.1273488	0.1988688	0.7486572	0.0067167	0.2103301	0.0564913	0.6287255	0.6948238	0.2451349	0.3044922	0.0461155	0.4438365
0.6230071	0.6817971	0.2901526	0.5296786	0.5042113	0.4032756	0.4629079	0.0274487	0.5777890	0.0708833	0.0839198	0.6131168	0.6422292	0.5928962	0.0030362	0.6630146	0.6517243	0.7567072	0.6159733	0.6790373	0.3546691	0.0064123	0.7722241	0.0008260	0.5438665	0.4668925	0.2043697	0.4118781	0.6825738	0.6265926	0.8790492	0.1101017	0.0595015	0.2711061	0.3967636	0.0562015	0.5424890	0.1197785	0.6304040	0.6117277	0.6953080	0.7257436	0.4725529	0.4438437	0.0891844	0.1803488	0.3788836	0.6307960	0.7696531	0.2745830	0.5128763	0.7206459	0.7407621	0.0037767	0.4049126	0.4009819	0.6069391	0.6804501	0.6146445	0.6663712	0.0933276	0.0780206	0.3151325	0.6818114	0.6719905	0.0371107	0.3690320	0.0576250	0.2043204	0.4970637	0.0398059	0.7304983	0.6920654	0.7440384	0.1344123	0.4690088	0.6550992	0.8839208	0.0556032	0.3689286	0.0731901	0.5849863	0.6582682	0.7893876	0.0336198	0.6324711	0.6422412	0.0520508	0.6797411	0.7173102	0.7578636	0.2990449	0.5129853	0.5916243	0.0844313	0.1903147	0.4601488	0.0839386	0.3371061	0.2768333	0.1263074	0.0412273	0.7507795	0.4315651	0.0351257	0.0457071	0.3413449	0.0066312	0.1617735	0.6639731	0.2085882	0.8033708	0.3886151	0.6668288	0.7272032	0.0275602	0.6166979	0.6081695	0.1117744	0.0907656	0.4440464	0.0190922	0.6412011	0.6095011	0.0996264	0.4890342	0.0139912	0.6006795	0.7586843	0.4405043	0.0598225	0.4205990	0.0894091	0.3301023	0.2077853	0.5204740	0.2231943	0.6966677	0.7394319	0.7596395	0.1707563	0.7116723	0.2989917	0.0485308	0.2847760	0.0077998	0.3767281	0.1247919	0.7417535	0.7187464	0.5185654	0.8723082	0.6634127	0.3105658	0.3247296	0.3486317	0.7967433	0.6214785	0.6894487	0.2092111	0.2280906	0.3141205	0.3188244	0.7083901	0.2754709	0.2575229	0.0186401	0.6716949	0.2998190	0.2592163	0.2312692	0.7784350	0.5345169	0.8118688	0.0881846	0.6643057	0.8494286	0.0197426	0.2658781	0.1732830	0.4922040	0.2107877	0.3952404	0.5992234	0.2838637	0.7998951	0.0353288	0.4179501	0.0636912	0.2159890	0.7174767	0.0048432	0.1352290	0.0415245	0.6651051	0.6417718	0.2750544	0.2948935	0.0129030	0.3951977
0.7384798	0.6149927	0.2868642	0.4817469	0.7634856	0.1990963	0.4711021	0.0623005	0.6422915	0.0651257	0.0411399	0.5973671	0.6579493	0.6847157	0.0016518	0.7723480	0.7789485	0.6629794	0.5452129	0.6884595	0.3425019	0.0067100	0.6577507	0.0015203	0.7437370	0.5527201	0.4923174	0.4226861	0.6617507	0.6414297	0.6987674	0.0802177	0.1121274	0.2899693	0.4225053	0.1644745	0.6694608	0.0493211	0.5275248	0.6361446	0.6894377	0.7861697	0.5191712	0.4903724	0.1296492	0.1745037	0.5516387	0.7134093	0.7051826	0.2334714	0.5761610	0.6364657	0.6647291	0.0223385	0.3132830	0.3407600	0.6213355	0.6237428	0.6428288	0.6074724	0.0843411	0.0797755	0.6054647	0.3590300	0.5394195	0.0698334	0.3539759	0.0875679	0.4773428	0.4030226	0.0613415	0.7459037	0.6785927	0.7467859	0.1145010	0.4254808	0.5437138	0.6646881	0.0493979	0.3915177	0.1007876	0.5369328	0.4569217	0.6942969	0.0344316	0.6380974	0.6966427	0.0544977	0.6873994	0.5880394	0.7625116	0.4129025	0.4957533	0.7142241	0.1020141	0.2449155	0.4336509	0.1203319	0.3473807	0.3081285	0.1408354	0.0658490	0.6889181	0.0508524	0.0430654	0.0925723	0.4176196	0.0308293	0.1608164	0.6159507	0.6998576	0.7231278	0.3596785	0.7633875	0.6765475	0.0325557	0.6296994	0.7104947	0.0310971	0.0506616	0.4293491	0.0190854	0.7053767	0.6305515	0.0658476	0.2757100	0.0110753	0.5553256	0.7639618	0.4328807	0.0644235	0.4452066	0.0729637	0.2828605	0.2085700	0.6136010	0.1197312	0.6453219	0.7331750	0.6941845	0.1520249	0.6701389	0.3445843	0.0700353	0.2034763	0.0042236	0.3828572	0.0809609	0.7744373	0.7060838	0.4647048	0.7098654	0.6371212	0.2189017	0.2341977	0.4731325	0.5861295	0.6390814	0.6828881	0.1768349	0.1593167	0.3213583	0.2627022	0.6565484	0.4035555	0.3549203	0.0224105	0.5785772	0.4179099	0.3121081	0.3576845	0.5874173	0.5598605	0.5941994	0.0910743	0.6728910	0.7303665	0.0168190	0.1761532	0.1269270	0.5090561	0.2910760	0.3123140	0.4070131	0.2598368	0.6347006	0.0240633	0.4088975	0.0802957	0.1915128	0.6452483	0.0101138	0.5481788	0.0488817	0.6359737	0.5613727	0.2480931	0.3944779	0.0374847	0.3783325
0.5867946	0.9017905	0.2502803	0.5295949	0.6603842	0.3541556	0.3790414	0.0269810	0.6050159	0.0642495	0.1025079	0.6464845	0.7235111	0.8516481	0.0012852	0.6438114	0.7503042	0.7399845	0.5069218	0.6426422	0.5073741	0.0188389	0.5325855	0.0036610	0.6772899	0.5137132	0.2645595	0.2878098	0.6285925	0.6526715	0.7215881	0.0585911	0.0556547	0.3888793	0.5106813	0.0979019	0.6154652	0.0860802	0.6059075	0.7542762	0.7906649	0.6423109	0.5149029	0.5843809	0.0741859	0.1449887	0.4122192	0.6309818	0.6827356	0.2429952	0.6369863	0.5746082	0.6713376	0.0168157	0.3987598	0.3427479	0.6814174	0.6389015	0.6220318	0.7534222	0.1170234	0.0440343	0.7816956	0.5469162	0.3300755	0.0596031	0.4416471	0.0992331	0.3678177	0.5036282	0.0561142	0.7741402	0.6852929	0.8170476	0.1803283	0.2333069	0.6734928	0.6639924	0.1022718	0.3406103	0.0614133	0.6167078	0.5856610	0.7359087	0.0130249	0.6325534	0.6276895	0.0355191	0.6867219	0.6724218	0.5874625	0.3872998	0.4434660	0.6306579	0.0767850	0.2182984	0.4176615	0.1977401	0.4132916	0.3169621	0.2055838	0.0262239	0.7041489	0.2967186	0.0292870	0.0338009	0.2832073	0.0027535	0.2006874	0.6741649	0.3780178	0.7869899	0.4737781	0.7027825	0.5647624	0.0170956	0.6208381	0.7086768	0.0881654	0.0701504	0.3392091	0.0169510	0.6272560	0.7309722	0.0921967	0.3102753	0.0137732	0.6143541	0.6576715	0.5084936	0.1353850	0.4541480	0.0876574	0.4139965	0.2457484	0.5581921	0.0971215	0.8251219	0.7256634	0.6993647	0.1833546	0.6672844	0.3752002	0.0549167	0.2416631	0.0389272	0.3921163	0.1168125	0.5506325	0.6737451	0.4351968	0.8128838	0.7899045	0.2800054	0.2965774	0.4903131	0.4682544	0.5872744	0.7934589	0.1940536	0.1467787	0.3332780	0.2581108	0.5405580	0.3009293	0.3474904	0.0562554	0.7197295	0.4215736	0.2036614	0.2554308	0.5776359	0.4969522	0.6770001	0.0782204	0.8338366	0.5916731	0.0232293	0.2209763	0.1483093	0.4952717	0.1958986	0.3153175	0.6820357	0.3087720	0.6153269	0.0278767	0.4117326	0.1113491	0.1870747	0.6862235	0.0042465	0.2229402	0.0227941	0.6105574	0.6455127	0.2509656	0.2759095	0.0175793	0.3763586
0.6496834	0.6783689	0.2741701	0.4108071	0.7112985	0.4366064	0.4381836	0.0267192	0.6052611	0.0558751	0.0640293	0.7163249	0.6556486	0.6295911	0.0046319	0.7083858	0.6617820	0.6659635	0.5439993	0.6597101	0.4011806	0.0017004	0.6703899	0.0029727	0.7189154	0.5268510	0.2663033	0.2905485	0.6947000	0.7593081	0.6728118	0.0815113	0.1024391	0.2793907	0.5074551	0.1076654	0.7636446	0.0511189	0.7132018	0.6935668	0.6725430	0.6568319	0.4871555	0.3979310	0.1048698	0.1971743	0.4773660	0.7118904	0.7189484	0.2690992	0.6126388	0.6121432	0.7177125	0.0161339	0.3866165	0.4040316	0.6172455	0.5897457	0.6941752	0.6967811	0.1099136	0.0731378	0.7046548	0.6915188	0.7363642	0.0418406	0.2886052	0.0642213	0.2529765	0.5693554	0.0536394	0.7430651	0.5884963	0.6661907	0.1542453	0.2697894	0.6907730	0.6477421	0.0806065	0.4204524	0.0595969	0.6216448	0.5555419	0.7978751	0.0100822	0.7351370	0.6917591	0.0375109	0.7825740	0.6999746	0.5277379	0.3227506	0.4964873	0.6469989	0.1008204	0.2780388	0.4927930	0.1417045	0.3600281	0.3099897	0.2029943	0.0329699	0.5939967	0.3584261	0.0140032	0.0576545	0.2654046	0.0138309	0.1409540	0.6859945	0.2261266	0.6382228	0.4027222	0.7170395	0.7090786	0.0229645	0.6662964	0.6965097	0.0668240	0.0427010	0.4916579	0.0270648	0.7907264	0.7902702	0.0728363	0.4059804	0.0156415	0.6677278	0.8979982	0.4916915	0.1059062	0.4393424	0.0915039	0.3333328	0.2439847	0.4797349	0.1926276	0.5833621	0.6883690	0.6651934	0.1691014	0.5756786	0.3477903	0.0647572	0.2521297	0.0019576	0.3916433	0.0701376	0.5124551	0.5432576	0.6183168	0.6579627	0.7548716	0.2581291	0.3491184	0.5223912	0.5948014	0.5124215	0.6319061	0.1820872	0.1947678	0.3451465	0.3014829	0.6394208	0.3574686	0.3328492	0.0263742	0.7416762	0.3104776	0.1574618	0.3783945	0.6534459	0.5254173	0.6683943	0.0707692	0.8416675	0.6920942	0.0150293	0.2052976	0.1864689	0.4932039	0.1515825	0.2552938	0.6110977	0.2492175	0.7679147	0.0387545	0.4248251	0.0707702	0.1952538	0.7974566	0.0026078	0.2239552	0.0834618	0.6717697	0.6127711	0.1866638	0.3374817	0.0451593	0.4400199
0.5558075	0.7934150	0.3449604	0.5590786	0.6281542	0.3804463	0.3141512	0.0263819	0.5357947	0.0482598	0.0590318	0.7220768	0.6347959	0.6879548	0.0014828	0.6638261	0.5777862	0.6035255	0.6247677	0.7009071	0.5241791	0.0090839	0.4805873	0.0032254	0.7126639	0.4116451	0.2376337	0.3809507	0.5528837	0.6420598	0.6452839	0.0511492	0.0600156	0.3526675	0.4951623	0.1575619	0.8143049	0.0445959	0.5378873	0.6261913	0.6206797	0.7607104	0.3953781	0.6100087	0.1366048	0.1973745	0.5472086	0.7481193	0.8763477	0.2979956	0.6788277	0.6217902	0.7003826	0.0293697	0.3400596	0.3750963	0.6228272	0.6412408	0.5698271	0.6094403	0.1246998	0.0866860	0.7377556	0.6165408	0.6303872	0.0674845	0.1744765	0.0752888	0.3432098	0.5067960	0.0606931	0.7420976	0.7198401	0.7348401	0.1317312	0.1529738	0.6424465	0.7018822	0.1100050	0.3513090	0.0426774	0.5635196	0.5983378	0.6694055	0.0351480	0.7212272	0.6516699	0.0291626	0.5892613	0.6947856	0.6595912	0.4028931	0.4703947	0.5610094	0.0654788	0.2585454	0.5575231	0.1522719	0.3782731	0.3268974	0.2339183	0.1134884	0.6861880	0.3516045	0.0610239	0.0416104	0.3167921	0.0065502	0.1810179	0.6849578	0.2809268	0.6610046	0.3192146	0.6327057	0.6805622	0.0045653	0.6109743	0.6317793	0.0816693	0.0784166	0.4224485	0.0564088	0.6829199	0.7778982	0.0926615	0.3633087	0.0377645	0.7564271	0.6562075	0.3936130	0.0770598	0.4569767	0.1309939	0.3783000	0.2367053	0.6118509	0.1323683	0.5753691	0.6776984	0.6181337	0.1510039	0.7175240	0.3283763	0.0234251	0.2301985	0.0051490	0.3480000	0.0757860	0.5856578	0.6955699	0.5139379	0.6783219	0.7406778	0.3734335	0.3868883	0.5313521	0.6650228	0.4604633	0.7656223	0.1346919	0.1641663	0.2734722	0.2943929	0.5275032	0.4010181	0.3655114	0.0099136	0.7854658	0.3558166	0.2534019	0.3721912	0.6350277	0.4575847	0.6604323	0.1427631	0.7412563	0.6455609	0.0171826	0.2642618	0.1698432	0.4103853	0.1482815	0.3577218	0.6157345	0.2011207	0.6557116	0.0259722	0.3656968	0.0938577	0.1779816	0.7018601	0.0092512	0.2509552	0.0517187	0.6840366	0.5349935	0.2295627	0.3632639	0.0590980	0.4137984
0.5680783	0.7384673	0.2470518	0.3942959	0.7504207	0.4087403	0.4158372	0.0412359	0.5550401	0.1036195	0.0858238	0.6565770	0.7103570	0.5654425	0.0028228	0.7904256	0.5899567	0.6560949	0.4747140	0.7353419	0.2561845	0.0085188	0.5641855	0.0014703	0.7016096	0.5953266	0.2325166	0.3956978	0.6702588	0.6413212	0.7315549	0.1442317	0.0702533	0.3262403	0.5016137	0.1484985	0.7120502	0.1143470	0.5910294	0.6589916	0.6244404	0.5635148	0.4755529	0.3015903	0.0961301	0.2024925	0.5344729	0.7541646	0.5555832	0.2590117	0.4826156	0.6781401	0.6694707	0.0088097	0.3411905	0.4854580	0.5627457	0.6960446	0.5888456	0.8295293	0.0922803	0.0804101	0.7264855	0.7815837	0.6003855	0.0468595	0.3423377	0.0405830	0.2421719	0.5120317	0.0856586	0.6907794	0.6491477	0.6770257	0.1709666	0.4334252	0.6802588	0.5842743	0.0640719	0.4386050	0.0742130	0.5857894	0.6466734	0.5847014	0.0309013	0.6041908	0.8261054	0.0622978	0.7636340	0.6232739	0.5966840	0.3383074	0.4402037	0.6707455	0.1617873	0.2890145	0.4573139	0.1446737	0.3846823	0.3916757	0.1267186	0.0494795	0.6905033	0.2793279	0.0370657	0.0469104	0.3291282	0.0078131	0.1223236	0.6129069	0.4235632	0.6633846	0.3937770	0.7377804	0.6967367	0.0215303	0.5749191	0.6836464	0.0578235	0.0451154	0.3969160	0.0421288	0.6869826	0.6584243	0.0603430	0.3318061	0.0392876	0.6345892	0.6072596	0.4896232	0.0787781	0.4475821	0.1185844	0.3520880	0.2372689	0.7221844	0.2008393	0.6089401	0.8269523	0.6327229	0.1445343	0.7801232	0.2935139	0.0596957	0.2590014	0.0156413	0.3221512	0.1027435	0.7309242	0.6464208	0.4353346	0.7265471	0.6568804	0.3196852	0.3211408	0.5246167	0.5299059	0.4745393	0.7007181	0.1894973	0.2258660	0.3357351	0.3216492	0.6466768	0.3540566	0.3532184	0.0212924	0.6459610	0.3633199	0.2658675	0.2636413	0.5961882	0.4490119	0.6193249	0.1099631	0.7226997	0.7668926	0.0264007	0.2148613	0.1400988	0.5190768	0.3299922	0.3725303	0.6628062	0.1968748	0.5322234	0.0224316	0.3500065	0.0994638	0.1621596	0.8384607	0.0075413	0.2758898	0.1099897	0.7874585	0.5761555	0.2051578	0.3799280	0.0365967	0.4698559
0.6957918	0.6512845	0.3041707	0.4247423	0.6617079	0.4798999	0.4689756	0.0371391	0.6337627	0.0421163	0.0805364	0.6449908	0.6572667	0.5346294	0.0079484	0.6214145	0.7334135	0.6519285	0.6277412	0.6352562	0.2521845	0.0121056	0.6274665	0.0020581	0.5640462	0.6406049	0.2736912	0.4251719	0.5343234	0.6938148	0.7567336	0.0633864	0.0722250	0.4146574	0.5516359	0.1172532	0.6309091	0.1405762	0.6065654	0.6225364	0.7130751	0.7661517	0.3914637	0.2940317	0.1157303	0.2877605	0.4474203	0.7053893	0.7454774	0.2315744	0.5533319	0.5932805	0.6306044	0.0106102	0.4187107	0.3574403	0.5077868	0.7313718	0.6732414	0.6996043	0.0676697	0.0674276	0.6123048	0.7852004	0.6334648	0.0577203	0.3797174	0.0636696	0.1712522	0.4284171	0.0914274	0.6922614	0.6800272	0.6442625	0.1579853	0.5357500	0.4773765	0.6809480	0.0596913	0.3377922	0.0691212	0.6264414	0.6262722	0.6976247	0.0425965	0.7390033	0.8800533	0.0396868	0.6762767	0.6329370	0.6473179	0.3877538	0.4513014	0.7220073	0.0403436	0.3305726	0.5024266	0.1983555	0.4643057	0.4245696	0.0789043	0.1166017	0.6684027	0.3961609	0.0300342	0.0622717	0.2868044	0.0269095	0.1992625	0.5934639	0.3229655	0.7126314	0.4007265	0.7666497	0.6497008	0.0485569	0.6823642	0.6038941	0.0899376	0.0701301	0.3737472	0.0249038	0.5892735	0.6863075	0.1219115	0.4745965	0.0129337	0.8152899	0.7100657	0.4962566	0.0574660	0.4737957	0.0885593	0.4371479	0.1852817	0.5382908	0.1318883	0.5978593	0.6414029	0.7142692	0.1438574	0.5344409	0.2922184	0.0604383	0.1957403	0.0151626	0.3374341	0.1585780	0.6725840	0.6762446	0.5532910	0.6570765	0.8356656	0.2596308	0.3377336	0.4589966	0.6038475	0.4884643	0.7232568	0.1194661	0.2094601	0.3190186	0.2461219	0.6145579	0.2264243	0.3328901	0.0112621	0.6344478	0.3357007	0.2485558	0.3345342	0.7347145	0.4249626	0.6570811	0.0805989	0.8177517	0.6565726	0.0160496	0.3302261	0.1288060	0.4173871	0.2566638	0.3458038	0.5237939	0.2020704	0.6697967	0.0409616	0.5060149	0.0744195	0.2297616	0.6865935	0.0015439	0.2075477	0.1474492	0.5845723	0.5866515	0.3217138	0.3280757	0.0720479	0.3192270
0.6829567	0.7004485	0.3457877	0.3693215	0.6175486	0.3692343	0.4509362	0.0378607	0.6187951	0.0360429	0.0648386	0.6504303	0.6330162	0.6837142	0.0038209	0.6933925	0.6547491	0.7404885	0.5132514	0.6460648	0.3638839	0.0096869	0.5670896	0.0025082	0.6260330	0.5026767	0.2573028	0.4969933	0.6492448	0.6660927	0.6208897	0.1271350	0.0932944	0.2639644	0.4389612	0.0823663	0.7130197	0.0599145	0.5912523	0.6197460	0.6932238	0.6788821	0.4707027	0.4599403	0.1702011	0.2439591	0.4557998	0.6391711	0.6072552	0.2058561	0.5336391	0.5322125	0.6648582	0.0203185	0.4450437	0.4287882	0.6255564	0.5979693	0.8018533	0.7025907	0.1110708	0.0851214	0.7789482	0.7033808	0.7398533	0.0782768	0.3375330	0.0680203	0.3045939	0.2479790	0.0559985	0.5490183	0.6858596	0.7077358	0.2060566	0.3231277	0.5678632	0.6325561	0.0997759	0.3226307	0.1148109	0.5539366	0.4362317	0.6892905	0.0289293	0.6584345	0.7269279	0.0644126	0.6309054	0.6280656	0.7860200	0.5020455	0.4413660	0.7444625	0.0874841	0.2331268	0.5586749	0.2461458	0.2877753	0.3977396	0.2114505	0.0967314	0.6913174	0.3207925	0.0394131	0.0875534	0.4004907	0.0010094	0.2530802	0.6893410	0.2750603	0.9661311	0.4415896	0.6945727	0.5646521	0.0221579	0.6807500	0.6541218	0.1357650	0.0419721	0.4529674	0.0221010	0.7830189	0.5448150	0.1100853	0.4502768	0.0220776	0.8362186	0.5711576	0.3807738	0.0942934	0.4174527	0.0921121	0.2855923	0.2209346	0.5315113	0.1715105	0.6723761	0.8102239	0.6708625	0.1316590	0.6746780	0.3005325	0.0419465	0.2803926	0.0072784	0.3732271	0.1199530	0.6212545	0.8342300	0.5403783	0.7526655	0.6677122	0.2864083	0.3539230	0.4252897	0.6769548	0.5043384	0.7297930	0.1809041	0.1589539	0.3087482	0.2741715	0.6130427	0.3301615	0.2734490	0.0246666	0.6281766	0.3655177	0.2101667	0.2259597	0.6052371	0.5251958	0.8024522	0.0933566	0.6747251	0.8102361	0.0211006	0.1594916	0.1424051	0.5167540	0.1690312	0.3091767	0.5161808	0.2609640	0.8672373	0.0339303	0.4531939	0.1157122	0.1870565	0.6522970	0.0038641	0.2140468	0.0572764	0.6246954	0.6920879	0.2298856	0.3556553	0.0314642	0.4194915
