"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
400	0.4488346	0.3211300	0.8651353	0.4339363	0.2969624	0.4586734	0.2092567	0.7365365	0.8201135	0.7772690
450	0.4096235	0.1778425	0.6240836	0.5272661	0.2514633	0.3123914	0.1697849	0.7151434	0.8398077	0.7309572
500	0.4896173	0.1409484	0.7297483	0.4894285	0.2391814	0.3835440	0.2192873	0.7127645	0.7561697	0.7362450
550	0.4582873	0.1730215	0.6622411	0.5348584	0.3399544	0.4639681	0.2347926	0.5366684	0.6521723	0.7056496
600	0.4716781	0.2410365	0.6039361	0.4735848	0.4331731	0.4803861	0.1848271	0.6119853	0.7385678	0.7225684
650	0.4293753	0.1933515	0.6703979	0.4231395	0.3349260	0.3917234	0.1361098	0.6062640	0.6314526	0.7765268
700	0.4469528	0.2273588	0.7663194	0.4544778	0.4805682	0.3847705	0.1818776	0.6280757	0.8252513	0.8150185
750	0.4233200	0.1346227	0.6393176	0.4530962	0.4039767	0.4115491	0.2196148	0.7159489	0.7200046	0.7907925
800	0.4008315	0.2648773	0.5938059	0.5025373	0.4613858	0.3427029	0.2814088	0.6380861	0.9212454	0.8151544
850	0.4853667	0.2492096	0.6691294	0.4711858	0.7147980	0.2308547	0.1856303	0.6545201	0.7886752	0.7602176
900	0.4601022	0.2087532	0.6306955	0.4521198	0.5799893	0.3375731	0.2420961	0.6783397	0.5842001	0.7033635
950	0.5622951	0.2564924	0.5575735	0.5513207	0.5822213	0.3201724	0.2868295	0.7541630	0.5927942	0.9217487
1000	0.4494947	0.3582981	0.6420307	0.4989660	0.6262257	0.4022357	0.1593926	0.7544434	0.7161969	0.7138010

0	0.4579916	0.3149873	0.5073475	0.5923613	0.6462081	0.2581340	0.2472799	0.7667591	0.8535409	0.7313700
50	0.5582831	0.3676860	0.4299525	0.6623294	0.6559846	0.2662000	0.2344918	0.8497763	0.7107592	0.7094593
100	0.4618541	0.3629315	0.5339686	0.6460193	0.7095206	0.2673943	0.3059643	0.6108219	0.8282846	0.6399686
150	0.4190714	0.3340102	0.5465475	0.7108940	0.5731123	0.3309878	0.1531117	0.6473393	0.7708231	0.8096625
200	0.4776314	0.3050514	0.4484439	0.5964204	0.5507799	0.2361380	0.2455826	0.7798772	0.7495968	0.8530445
250	0.3662516	0.2661122	0.5798545	0.5405907	0.7094273	0.3815494	0.2536101	0.7140428	0.7306060	0.7464862
300	0.4159832	0.3242251	0.4893593	0.6178362	0.6335768	0.4280093	0.1827413	0.7764208	0.8001266	0.6301916
350	0.3312293	0.3385267	0.5359842	0.6827671	0.6621129	0.2679097	0.2925889	0.7810562	0.8767263	0.7665750
400	0.4656684	0.3235995	0.6626324	0.6926878	0.5366730	0.3385957	0.2882107	0.8016332	0.8729020	0.8561227
450	0.4822476	0.2890238	0.5104754	0.8410061	0.6878706	0.3436622	0.2731275	0.6662473	0.8326091	0.5800959
500	0.4964907	0.2954794	0.6379379	0.8912136	0.6567923	0.2993124	0.1686637	0.6678686	0.6678024	0.9789396
550	0.5118497	0.2265908	0.5567758	0.5454643	0.5770658	0.2528347	0.2983546	0.7994229	0.7449409	0.7483451
600	0.3651587	0.2095850	0.5245989	0.5989497	0.5989648	0.3360183	0.2530593	0.7571130	0.7457403	0.9220355
650	0.5123385	0.2198515	0.4555377	0.4636092	0.4885854	0.2977038	0.1773693	0.7211042	0.8079002	0.7466899
700	0.5286415	0.2470917	0.4534490	0.5199755	0.5452857	0.2958443	0.2197106	0.8521605	0.7461464	0.6121415
750	0.5774478	0.4437649	0.5238855	0.6237778	0.7795615	0.3713010	0.2370749	0.6397904	0.9134562	0.8629929
800	0.4151744	0.4342622	0.5818752	0.6183330	0.7411667	0.3376990	0.2734952	0.5666546	0.6589840	0.9344408
850	0.5729479	0.3693009	0.4474174	0.5309896	0.6472553	0.3520313	0.1879772	0.6523122	0.7610223	0.7064907
900	0.4928743	0.3648475	0.5462888	0.6231127	0.5221655	0.3444341	0.2432507	0.7172801	0.6947364	0.7126391
950	0.4759276	0.3656849	0.5505016	0.5787902	0.7309024	0.2570468	0.2214190	0.6775459	0.7902184	0.7257029
1000	0.4297058	0.3027160	0.6482240	0.5301948	0.6624756	0.2950264	0.2162975	0.6461209	0.8755308	0.8070608

0	0.4925112	0.3197861	0.4756563	0.5568245	0.5340179	0.2293003	0.2363755	0.7656135	0.6671694	0.7914843
50	0.4245318	0.3045453	0.5596507	0.5099674	0.7507300	0.2041010	0.0973813	0.6410678	0.7458308	0.7774105
100	0.3919040	0.3159456	0.5963839	0.4654690	0.6160268	0.3271644	0.0783167	0.4469870	0.7234901	0.7788895
150	0.3809415	0.2027580	0.6788668	0.3925633	0.5617932	0.3226664	0.0448082	0.1484881	0.7717585	0.7272115
200	0.4730903	0.2779425	0.6033245	0.2702259	0.6694504	0.3165171	0.0456273	0.0551421	0.8497040	0.8227483
250	0.4731947	0.1926854	0.5939080	0.3873537	0.5796375	0.4049973	0.0617493	0.0487843	0.7010540	0.7299829
300	0.5043613	0.2200494	0.7128894	0.2076831	0.4765485	0.3647442	0.0704361	0.0238454	0.7672652	0.8033503
350	0.4361949	0.2529339	0.5421968	0.1384312	0.4849874	0.3364988	0.0294149	0.0335335	0.8167648	0.6673238
400	0.3987149	0.3000368	0.6446228	0.1852806	0.5103683	0.3388709	0.0239475	0.0425454	0.8152152	0.6813959
450	0.5884618	0.2382194	0.5196580	0.1966535	0.6522629	0.2978071	0.0578279	0.0611831	0.8789585	0.7321587
500	0.4848128	0.2070107	0.5651335	0.1966926	0.6573768	0.3042357	0.0457150	0.0295412	0.8651284	0.9358475
550	0.7362049	0.2971615	0.5954604	0.2188734	0.6157369	0.2881896	0.1362118	0.0463181	0.8503793	0.8945961
600	0.5685983	0.3640098	0.5556678	0.2268690	0.5476518	0.3320794	0.2253885	0.3988275	0.7943257	0.7238880
650	0.4912085	0.3279644	0.6009333	0.2894393	0.5258855	0.3242279	0.1894297	0.4292595	0.8339111	0.6598250
700	0.5234285	0.3313002	0.5986112	0.4034887	0.7179388	0.1854166	0.1635908	0.7081750	0.6077287	0.7688807
750	0.5151205	0.2975201	0.5673691	0.3860632	0.6532795	0.2342798	0.1307405	0.6750879	0.8833851	0.7734283
800	0.4652527	0.3379780	0.5356964	0.6030813	0.7547836	0.2550919	0.2583548	0.6524551	0.7766615	0.7682696
850	0.4694533	0.3092839	0.6145746	0.4563344	0.5845459	0.2307666	0.2789581	0.7539227	0.7411137	0.7285651
900	0.4748534	0.3311478	0.5072124	0.5264305	0.7467196	0.2416519	0.2833414	0.8203660	0.7793250	0.8312063
950	0.4475870	0.3759036	0.4674528	0.5080992	0.6988142	0.2271991	0.2340545	0.6775566	0.5711405	0.6688169
1000	0.3388618	0.4214148	0.4555710	0.5357438	0.6561778	0.2543102	0.2321716	0.7379491	0.9131905	0.7126513

0	0.4749705	0.2866035	0.5311345	0.6238890	0.5455985	0.2321396	0.2011407	0.6746094	0.7509560	0.8512302
50	0.3407474	0.5466985	0.6395836	0.4459932	0.5193841	0.2586484	0.2214030	0.7880071	0.8897376	0.8249584
100	0.4016686	0.5587806	0.4914987	0.4321050	0.5054909	0.1996885	0.2536865	0.7420440	0.7813202	0.9785392
150	0.3507603	0.6660510	0.4353404	0.5270376	0.4952380	0.2131394	0.3520852	0.6336758	0.8329041	0.7789789
200	0.5042835	0.6232439	0.5410414	0.5028859	0.6147515	0.2127898	0.2409037	0.7167152	0.8117227	0.8438624
250	0.3482565	0.7822826	0.5042088	0.5360837	0.7225222	0.1564181	0.2728806	0.7605386	0.8732367	0.8314339
300	0.2685766	0.7961191	0.4726935	0.4524215	0.5527028	0.1455295	0.2559896	0.6785787	0.7835310	0.6616788
350	0.2964716	0.7843600	0.4696798	0.6186965	0.8735409	0.1520203	0.2172421	0.7785353	0.6868804	0.6531158
400	0.2729846	0.7431539	0.3924545	0.4441534	0.7102973	0.1060998	0.3445328	0.8268527	0.9167633	0.7856051
450	0.1922584	0.7639726	0.4273030	0.5600541	0.6967189	0.1972927	0.2330496	0.7130913	0.7024945	0.8169469
500	0.3437107	0.6720229	0.3555718	0.5393059	0.6740008	0.1860847	0.2946080	0.8955994	0.8017164	0.8830846
550	0.3167922	0.5411081	0.4959131	0.6975439	0.7291213	0.1524669	0.2452163	0.6486584	0.6560044	0.8435299
600	0.3363066	0.3866425	0.5420827	0.6838861	0.5785371	0.2102429	0.2156812	0.6242814	0.8255168	0.6796804
650	0.3897651	0.3912088	0.6666792	0.5964564	0.6504712	0.2159394	0.1759062	0.7960053	0.6603299	0.6985456
700	0.3835914	0.3523954	0.4759529	0.4946826	0.6685239	0.2042582	0.2211936	0.8326318	0.9938017	0.8335290
750	0.3907098	0.3823115	0.5263149	0.5907501	0.6390282	0.2262724	0.2593101	0.7510341	0.8243547	0.8294734
800	0.3335671	0.4412032	0.5904278	0.5534197	0.6466714	0.1841832	0.2549512	0.7503291	0.8455156	0.6655079
850	0.3588413	0.3751006	0.5952553	0.6058402	0.6477925	0.1769688	0.3311640	0.6718183	0.6676447	0.9452763
900	0.3784114	0.3864066	0.4633151	0.5809455	0.7314485	0.2173404	0.2910142	0.8626694	0.5927092	0.8190078
950	0.4138104	0.3073207	0.5118049	0.6143273	0.6215097	0.2286954	0.2610287	0.8495328	0.7243363	0.8995980
1000	0.3037626	0.4528650	0.5064223	0.6692141	0.8062039	0.2842394	0.1995321	0.5894649	0.7363591	0.6951871

0	0.4641278	0.2866531	0.5660051	0.5465527	0.5886526	0.2231100	0.2086999	0.6341602	0.6976519	0.8288622
50	0.4185438	0.3571566	0.5414783	0.5995653	0.6165174	0.0662228	0.2149307	0.6301748	0.6858891	0.1648023
100	0.4107770	0.3122385	0.4753419	0.3415636	0.6766265	0.0460275	0.2777489	0.6420623	0.6834963	0.0536393
150	0.5215662	0.3085374	0.2540016	0.3985587	0.7649027	0.0209626	0.2432507	0.6868491	0.7710050	0.0114434
200	0.4913239	0.4954346	0.1924053	0.6069408	0.6533973	0.0248060	0.2304268	0.6639749	0.9169882	0.0125513
250	0.5252899	0.6464550	0.1965268	0.6209071	0.6713728	0.0347560	0.2418970	0.6118984	0.6923093	0.0104503
300	0.5327027	0.6335910	0.0889042	0.6246439	0.6481880	0.0539164	0.2627850	0.7369419	0.7802768	0.0098051
350	0.3417477	0.7173416	0.1066465	0.6084061	0.7983023	0.0156173	0.3163732	0.7977030	0.8447539	0.0026352
400	0.3805771	0.6864274	0.1114246	0.5957212	0.8100091	0.0162640	0.3306157	0.6982696	0.7418666	0.0277885
450	0.3356535	0.6099409	0.0949148	0.6807812	0.8657117	0.0246094	0.3319235	0.7735113	0.7264495	0.0026238
500	0.4266192	0.6513056	0.1405664	0.5832779	0.7694971	0.0085944	0.4147237	0.7358690	0.7867689	0.0062660
550	0.3996764	0.6941079	0.1132509	0.6797207	0.8849481	0.1453122	0.3195308	0.7714543	0.7990329	0.6414188
600	0.2343308	0.6462928	0.2297613	0.6644262	0.7793822	0.1613634	0.3058152	0.7729671	0.8139272	0.7865071
650	0.2936528	0.6784485	0.2723012	0.9042025	0.8914916	0.1532998	0.3288558	0.8021522	0.7917548	0.7299591
700	0.2648530	0.5880991	0.2665086	0.5776031	0.8816083	0.1785062	0.2810595	0.6676769	0.7838798	0.7773764
750	0.3475779	0.5890629	0.4574438	0.6356954	0.8094693	0.1821121	0.2313232	0.6754147	0.6552720	0.7634892
800	0.3555656	0.4583782	0.4009115	0.6891735	0.6148527	0.1925647	0.2936746	0.6514156	0.7005235	0.6914595
850	0.3184360	0.4330663	0.4857270	0.5524139	0.8402868	0.1505609	0.2855841	0.5898180	0.7102559	0.7263579
900	0.3247357	0.3529931	0.4701333	0.6170950	0.7087304	0.3068482	0.2487327	0.7806742	0.8683751	0.9306422
950	0.2636892	0.3056121	0.4866706	0.5505040	0.7072887	0.3053959	0.3111012	0.7819749	0.7622703	0.8426055
1000	0.3252148	0.2229730	0.4821111	0.6734024	0.6702573	0.2637698	0.2080363	0.8313541	0.8109905	0.9901640

0	0.5494330	0.2840048	0.4991347	0.5142602	0.5445312	0.2286297	0.1985523	0.7400568	0.7649473	0.6804206
50	0.2632363	0.3246658	0.4960005	0.6503101	0.6987844	0.3991694	0.1299295	0.6471253	0.8641790	0.7460763
100	0.2297957	0.2965731	0.6277911	0.7048968	0.6336481	0.2087004	0.2132814	0.7877588	0.7730288	0.7148343
150	0.4018393	0.2680677	0.5897390	0.5303854	0.5023840	0.2524373	0.2402909	0.9963591	0.7821470	0.8521272
200	0.3287684	0.1986283	0.5743562	0.5733460	0.5759258	0.2485269	0.2435678	0.7011953	0.7325240	0.7307968
250	0.4147827	0.3179998	0.6056129	0.4882363	0.5658694	0.2689365	0.2392472	0.6152610	0.7883561	0.7970338
300	0.2753161	0.3416635	0.5777042	0.5548705	0.5601784	0.3242297	0.2703726	0.7198398	0.8043228	0.8087523
350	0.2814641	0.2800548	0.5758813	0.4889811	0.5373035	0.3005631	0.2062620	0.7162994	0.7600993	0.7526703
400	0.3652974	0.2461944	0.5168611	0.4819108	0.5790969	0.3488042	0.2030740	0.7193903	0.6361730	0.7195731
450	0.2795252	0.2834521	0.5485616	0.4473581	0.5393431	0.3182029	0.2176263	0.6364495	0.9400724	0.7428847
500	0.2822288	0.2514161	0.5369132	0.4153948	0.5077842	0.3766248	0.2744899	0.5616153	0.8643117	0.7418589
550	0.4000054	0.2848574	0.6383825	0.6125977	0.6458055	0.2908110	0.2337206	0.6109263	0.8727992	0.8350094
600	0.4725372	0.2879810	0.5264885	0.5139611	0.7652637	0.3062189	0.2126407	0.7588272	0.7796063	0.8252359
650	0.3937413	0.2554116	0.4822878	0.4760867	0.6189603	0.2741187	0.1897701	0.7284026	0.7809647	0.7696481
700	0.4206697	0.4227514	0.4315672	0.5855397	0.6894577	0.3606647	0.2647093	0.8524242	0.7887867	0.8011404
750	0.3691174	0.2972488	0.5735693	0.5227653	0.6010528	0.3925081	0.1787686	0.6979730	0.9264366	0.7840384
800	0.4475868	0.3793117	0.7312053	0.8193942	0.5845186	0.3115895	0.2028064	0.8064229	0.6930550	0.8031148
850	0.5034041	0.2956193	0.5943695	0.5914101	0.6626985	0.2875808	0.2641813	0.7149018	0.7261031	0.6829372
900	0.4449182	0.3312166	0.5358929	0.5977852	0.6056365	0.2662904	0.2245462	0.8145897	0.7080732	0.7646118
950	0.4475866	0.4066739	0.5797406	0.5429058	0.7120143	0.2026253	0.2022707	0.7039864	0.7816098	0.7886426
1000	0.4516270	0.3035265	0.5092658	0.5238209	0.6764905	0.2107357	0.2421479	0.6656179	0.8933430	0.7938700

0	0.5336331	0.3544660	0.5512610	0.5829609	0.5634671	0.2616879	0.1740072	0.7695200	0.6476914	0.8610386
50	0.3268291	0.2765614	0.7194333	0.4790768	0.5744600	0.3268373	0.2174107	0.8008011	0.7270990	0.2953054
100	0.5606864	0.3234765	0.6367857	0.4359170	0.5405279	0.2149923	0.1235880	0.7586981	0.7642937	0.1317871
150	0.3297996	0.2449729	0.5995995	0.4419850	0.5165720	0.3075904	0.1128048	0.5582519	0.9383357	0.1878830
200	0.4044573	0.2891875	0.5724408	0.4865495	0.5251378	0.2538043	0.0787790	0.4238910	0.9442749	0.1274378
250	0.5350546	0.3295406	0.5466285	0.4509976	0.6358729	0.3521693	0.0247940	0.2423322	0.7908566	0.0936489
300	0.5300811	0.3023023	0.6137398	0.3267730	0.5200995	0.3197856	0.0920952	0.0922618	0.7141317	0.1880702
350	0.6160564	0.2608712	0.5298976	0.2357676	0.5310865	0.2839312	0.0313266	0.0747128	0.8985474	0.1655086
400	0.5827533	0.2612825	0.5557702	0.1964178	0.6353802	0.2639586	0.0279683	0.0514558	0.7220178	0.1647302
450	0.5713561	0.3496225	0.6480822	0.2516692	0.6134527	0.3215811	0.0302332	0.0461709	0.7727219	0.1088217
500	0.4528439	0.2996193	0.6633396	0.2086679	0.5488902	0.2683759	0.0532943	0.0616113	0.7835198	0.1031538
550	0.8615442	0.3597863	0.5500562	0.2168952	0.5606193	0.2842886	0.0720077	0.0299667	0.7569376	0.7186317
600	0.7201292	0.2799586	0.5037836	0.2096584	0.7377629	0.2320894	0.0880569	0.0798942	0.8352101	0.7473829
650	0.8007990	0.3266671	0.5667518	0.1990177	0.5457502	0.3155624	0.1647766	0.2029521	0.6917970	0.7906444
700	0.6457904	0.2726504	0.5273038	0.4047200	0.7595279	0.2536140	0.1616134	0.3983038	0.7445485	0.6192554
750	0.5613412	0.2979183	0.5367575	0.3728327	0.6102177	0.2842840	0.1441455	0.4338951	0.7554364	0.7167921
800	0.5040047	0.3365532	0.5441133	0.4992136	0.6877053	0.2139792	0.2102096	0.5618946	0.6650044	0.7815120
850	0.6084248	0.3856991	0.4759542	0.5043971	0.6069663	0.2167401	0.2000830	0.6512563	0.6756076	0.7952260
900	0.5260759	0.3378424	0.5623466	0.5150983	0.5824095	0.2092185	0.2088476	0.6711633	0.7183570	0.6260379
950	0.4441484	0.3030487	0.4762551	0.4998096	0.5711607	0.2753909	0.1475599	0.6891980	0.7703288	0.8446814
1000	0.4628222	0.2541163	0.5883919	0.4994339	0.5856946	0.4237515	0.1563524	0.6619025	0.8044199	0.7431160

0	0.5395183	0.3159093	0.5429891	0.6225492	0.6151477	0.2603923	0.1653991	0.6844544	0.6952085	0.7647449
50	0.4515602	0.2438873	0.5709706	0.6980610	0.6165631	0.3197339	0.1780508	0.7431785	0.7432116	0.6451246
100	0.4770025	0.2248255	0.5472514	0.5110616	0.5487723	0.2957860	0.1870932	0.6586861	0.7316326	0.8370980
150	0.3998599	0.3453692	0.5671089	0.5465957	0.6234870	0.3010310	0.2282089	0.7084194	0.6699293	0.7578483
200	0.4367026	0.2933190	0.5941483	0.5449034	0.6192711	0.2712058	0.2427133	0.8433857	0.9261119	0.6696493
250	0.5736088	0.3309069	0.5064593	0.3682107	0.5324595	0.1919077	0.2220541	0.7201229	0.7769651	0.8082363
300	0.4657886	0.2756663	0.4978469	0.4972401	0.5336614	0.2498370	0.2516954	0.6855874	0.7688751	0.8235941
350	0.5443348	0.3155431	0.5778528	0.5476361	0.5795075	0.3362232	0.2021310	0.7560087	0.6743203	0.6893345
400	0.4815554	0.2839841	0.5942705	0.6463017	0.7277713	0.2327727	0.2032537	0.7324253	0.7162461	0.7314956
450	0.4977034	0.3911310	0.4250292	0.4340281	0.6422674	0.2774413	0.2758209	0.6208772	0.7171049	0.7828410
500	0.4958293	0.2999312	0.4626426	0.4332184	0.6722091	0.2178182	0.2292163	0.7573493	0.7325404	0.7498777
550	0.4887228	0.2557920	0.5568213	0.5225130	0.9244982	0.2846067	0.2683093	0.6806953	0.7050815	0.7834812
600	0.3687572	0.4180940	0.7707695	0.5616086	0.5976764	0.2831336	0.2458805	0.7486642	0.8652487	0.7932758
650	0.4867239	0.2787703	0.4857383	0.6726185	0.6145913	0.1854772	0.2738912	0.7724696	0.7076995	0.9847904
700	0.4373482	0.2775398	0.5560426	0.5008016	0.6420943	0.1861550	0.2468533	0.7946289	0.7902143	0.7617491
750	0.4588500	0.3496453	0.6165029	0.4945382	0.6427419	0.2871579	0.2411489	0.7415280	0.6865627	0.9789914
800	0.3980203	0.2627110	0.7142382	0.6433634	0.5593424	0.3590399	0.2860260	0.7497881	0.7610762	0.9142591
850	0.4324278	0.3273142	0.5558363	0.6261712	0.5284765	0.2602948	0.2506418	0.6335816	0.7766758	0.7946959
900	0.3417619	0.3679452	0.5102328	0.6146667	0.7231387	0.3101136	0.1865723	0.5944587	0.8760178	0.7070676
950	0.3651801	0.3393476	0.4911285	0.5490731	0.5555506	0.2411971	0.2684810	0.7889847	0.6935928	0.8271030
1000	0.3048975	0.3594588	0.7003933	0.5623813	0.6104970	0.2544653	0.3234044	0.6015616	0.7554917	0.8231154
