"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
450	0.6771606	0.0954990	0.7150506	0.6965742	0.1197902	0.7189161	0.0913313	0.5724512	0.4655346	0.3091808
500	0.6906987	0.0790518	0.6462310	0.7772772	0.1485835	0.5603652	0.0970170	0.5960460	0.4535271	0.2599410
550	0.6967484	0.1467476	0.7552136	0.6669443	0.1413464	0.8473467	0.0454335	0.8371076	0.5952636	0.7619727
600	0.8952319	0.2123753	0.5837245	0.7486916	0.1897493	0.7513127	0.0429985	0.6828710	0.8480390	0.7730301
650	0.7011537	0.1407063	0.7380076	0.6203931	0.0830990	0.6887230	0.0938489	0.9344782	0.8376276	0.9163652
700	0.6961330	0.0997048	0.7037889	0.6648320	0.1065268	0.7497475	0.0732703	0.7236389	0.7324359	0.6970006
750	0.5804816	0.0900247	0.6657767	0.7420758	0.1591119	0.7296635	0.0692869	0.6495755	0.6034676	0.7962656
800	0.6019405	0.2047035	0.7463043	0.7845289	0.1494406	0.6534519	0.0269521	0.8796874	0.7006852	0.8566485
850	0.6746584	0.2177542	0.7673196	0.7282523	0.0914246	0.5813558	0.0761956	0.6684767	0.8607900	0.7421775
900	0.7942778	0.1447903	0.7761094	0.8237981	0.0617642	0.7143610	0.0609407	0.6961226	0.7623695	0.8660360
950	0.7303982	0.0271679	0.7712222	0.6236277	0.1366078	0.7078903	0.0606606	0.8081368	0.6285728	0.8559255
1000	0.6637067	0.1077376	0.7728465	0.7793736	0.3053827	0.7590947	0.0721231	0.6878504	0.7949476	0.7424834

0	0.7240716	0.1534829	0.8288857	0.8282797	0.0811611	0.7539214	0.0582240	0.7601361	0.7811305	0.6713239
50	0.7925723	0.3090125	0.6083419	0.6147334	0.1246929	0.6783233	0.0891841	0.7097093	0.8467157	0.6501702
100	0.8641566	0.3640889	0.7720824	0.7314582	0.1037245	0.6816499	0.1204268	0.6414404	0.8367082	0.8582132
150	0.7092185	0.2671981	0.7979115	0.8336463	0.0964410	0.7537880	0.1667548	0.6540512	0.6977721	0.7219664
200	0.7121315	0.2251657	0.6682912	0.8583137	0.0743223	0.6784156	0.1492291	0.5816704	0.7650277	0.7086177
250	0.7754380	0.2666513	0.7656968	0.6268489	0.0955321	0.6999838	0.1904543	0.8293831	0.5726654	0.8732391
300	0.7748923	0.2384665	0.5989972	0.8574875	0.0596841	0.6632930	0.2018156	0.5829742	0.8373970	0.7917505
350	0.7319669	0.3674536	0.7117140	0.7014040	0.1165969	0.6548173	0.1334750	0.6657888	0.6860469	0.8587216
400	0.7694746	0.2481689	0.8630855	0.7542165	0.0586516	0.5693027	0.2195122	0.6388212	0.6508477	0.8524158
450	0.6649292	0.3464340	0.7085243	0.6891256	0.1301659	0.6880674	0.2027226	0.5580774	0.8041134	0.7566714
500	0.9216707	0.3544957	0.6439602	0.8024609	0.0905314	0.5982867	0.2294676	0.7844550	0.6354958	0.8125443
550	0.7228662	0.0938999	0.7998080	0.6729864	0.0519035	0.6189318	0.1696405	0.6309917	0.6580943	0.6421517
600	0.7721782	0.0494372	0.7860652	0.8076731	0.0884020	0.6395393	0.1313820	0.6806707	0.7233872	0.7807474
650	0.6543852	0.0357895	0.9265142	0.7434279	0.0923109	0.6649265	0.1220751	0.7943611	0.6998238	0.7742950
700	0.7238385	0.1420025	0.7123402	0.8834002	0.2217159	0.7043361	0.0295608	0.8397232	0.8520048	0.7749950
750	0.7386611	0.1844593	0.7802678	0.8539148	0.1106119	0.8010570	0.1057755	0.7251640	0.6798460	0.7358900
800	0.7177815	0.1383912	0.8567551	0.7638501	0.0653675	0.6564976	0.0924279	0.7568667	0.6932735	0.8348556
850	0.8045524	0.1468859	0.7145978	0.7461018	0.0595899	0.7631455	0.1231991	0.6927061	0.7289816	0.8289909
900	0.8102814	0.0919229	0.7422696	0.7177787	0.2715023	0.6508236	0.0724413	0.8651704	0.8063690	0.8257297
950	0.6435714	0.1520595	0.7331035	0.8353294	0.1907882	0.6811292	0.0467929	0.7029996	0.6516615	0.7706595
1000	0.6416352	0.1589791	0.7514036	0.8261338	0.1163999	0.6380123	0.0631780	0.6902697	0.6287311	0.6655142

0	0.7899127	0.1302430	0.8063779	0.7709165	0.1067929	0.6679775	0.0787867	0.9406609	0.7555871	0.6938980
50	0.6212484	0.2096236	0.7238676	0.3559118	0.1449453	0.6141905	0.0619865	0.8314733	0.7658687	0.3632251
100	0.4858498	0.2705772	0.7531681	0.1682276	0.2670402	0.6312638	0.1196192	0.6974992	0.7294235	0.3941117
150	0.4402800	0.3393048	0.6375968	0.0544284	0.4339560	0.5978662	0.1067454	0.7358901	0.7033921	0.3403637
200	0.5648117	0.5320242	0.6132363	0.0899931	0.4024439	0.5867747	0.1673313	0.5352371	0.7634221	0.5199679
250	0.5358086	0.4478126	0.6418958	0.0399046	0.4455717	0.5913074	0.2440731	0.5986539	0.7605123	0.3707736
300	0.6758992	0.5730287	0.7095056	0.0395525	0.5134525	0.5241822	0.2490027	0.4582002	0.7127572	0.3136098
350	0.5229415	0.4902461	0.5673839	0.0566931	0.3776482	0.5110850	0.2952947	0.4123738	0.7019757	0.3009850
400	0.5807722	0.4370808	0.6314257	0.0312423	0.3437507	0.5075184	0.3291993	0.5428425	0.7892230	0.3504983
450	0.6103590	0.4823186	0.7109762	0.0760720	0.4607946	0.4750793	0.2706854	0.4444749	0.7703686	0.3330128
500	0.5909171	0.4974328	0.8504931	0.0855814	0.4460066	0.5337437	0.3367698	0.4461488	0.8086773	0.3989995
550	0.6685786	0.4691500	0.7338904	0.6609221	0.2710532	0.3656123	0.3493066	0.4427304	0.6763706	0.6506561
600	0.6913048	0.2601941	0.6893104	0.6536551	0.0874005	0.4644527	0.3290102	0.4346387	0.7197594	0.7152820
650	0.6752961	0.1164628	0.6396941	0.8044621	0.0776007	0.6147761	0.2073425	0.6445145	0.7199959	0.8242789
700	0.7803509	0.1054480	0.7968983	0.6641596	0.1273639	0.4832551	0.1698609	0.7317031	0.7114995	0.7240589
750	0.8553732	0.0816798	0.6308062	0.7981786	0.1862170	0.6146425	0.1471271	0.6928495	0.7408933	0.6886918
800	0.6156708	0.1942101	0.7270819	0.6754044	0.1378958	0.5729672	0.0601522	0.7362214	0.7280400	0.8548002
850	0.7521179	0.2031963	0.7865948	0.7338062	0.1212172	0.6829779	0.0628249	0.8025417	0.7044280	0.8514405
900	0.7503657	0.0808164	0.6871985	0.8497693	0.1400005	0.6804815	0.0681964	0.7602872	0.6651729	0.7086776
950	0.8566779	0.1097840	0.7013841	0.7818934	0.2512027	0.8153056	0.0653485	0.7976046	0.7709475	0.7535192
1000	0.8555488	0.1453178	0.9968311	0.7927400	0.2308512	0.7536421	0.0835678	0.7499895	0.8830310	0.6920755

0	0.7763295	0.1536420	0.7890410	0.8259494	0.0923935	0.6607200	0.0661904	0.7012063	0.6820284	0.7719625
50	0.8445492	0.3875032	0.6524841	0.4603408	0.0728822	0.8386520	0.0882301	0.7380973	0.7068365	0.5834325
100	0.7341140	0.4806924	0.7429828	0.2675378	0.0492762	0.6856208	0.1352721	0.7213618	0.7266700	0.7326194
150	0.8800358	0.5564641	0.8044863	0.2137267	0.0761876	0.5768665	0.2162537	0.5697388	0.8368049	0.6908292
200	0.7537267	0.4679720	0.7388889	0.1885432	0.0567049	0.6051291	0.2611916	0.4556716	0.6682760	0.7360302
250	0.7200530	0.5734090	0.7196361	0.2016309	0.1361726	0.6338858	0.4361613	0.3535022	0.8243065	0.8848650
300	0.6534788	0.5035713	0.5743432	0.1450788	0.1588936	0.5020422	0.3363038	0.2882901	0.6998104	0.8610354
350	0.7261892	0.5364452	0.7575687	0.1952479	0.1241790	0.4756633	0.3376753	0.3625526	0.8018533	0.5412182
400	0.7581283	0.4515861	0.7046112	0.2027525	0.1151853	0.4679728	0.3596425	0.3045937	0.7481242	0.8484389
450	0.6123529	0.5615153	0.8234579	0.1576639	0.1988481	0.3765835	0.3923614	0.4293329	0.6002510	0.7509836
500	0.7089191	0.5205662	0.6499790	0.1975791	0.2306957	0.5234630	0.3489244	0.4063436	0.7865918	0.7298716
550	0.6532037	0.2308088	0.7362232	0.4872940	0.1234894	0.5103066	0.3486735	0.4378004	0.7180963	0.7819672
600	0.7836048	0.1583009	0.7199365	0.7095142	0.0787884	0.4950090	0.1850346	0.5723386	0.7959127	0.7184039
650	0.8425865	0.0590604	0.7109320	0.8170038	0.1261726	0.5465517	0.1171319	0.7323721	0.7402406	0.6937431
700	0.7971714	0.0866275	0.7856523	0.6000520	0.1724581	0.6716888	0.1252925	0.8767614	0.7662093	0.7110479
750	0.7674693	0.2628358	0.7360860	0.7938253	0.2721399	0.6810339	0.0614521	0.6510335	0.6413687	0.7150431
800	0.8147017	0.3552227	0.6796229	0.7352268	0.0944127	0.7344391	0.1118471	0.5848601	0.7645963	0.6134893
850	0.6239588	0.1579427	0.6899972	0.6672591	0.0417241	0.7532295	0.1029277	0.6807706	0.7731864	0.7009438
900	0.8521398	0.0923256	0.7695952	0.6729394	0.0635549	0.7286859	0.0886967	0.7779064	0.7441087	0.7296284
950	0.7101959	0.0752430	0.6865698	0.7595637	0.1359614	0.5851990	0.0459695	0.6871623	0.9247825	0.7175841
1000	0.7347332	0.1007043	0.7578887	0.7182275	0.1983012	0.7138507	0.0736704	0.7438789	0.7195365	0.7577264

0	0.8703128	0.1803238	0.8608664	0.7037569	0.1242513	0.6700054	0.0609040	0.8330500	0.7453481	0.7590333
50	0.6508784	0.1177070	0.7172302	0.1675347	0.2407459	0.5853987	0.3645876	0.6411133	0.7062642	0.6681093
100	0.7159941	0.3319621	0.7702745	0.0766895	0.4471067	0.6030553	0.3879030	0.9294913	0.7227127	0.6949282
150	0.6706337	0.5470741	0.8130228	0.0470672	0.3518739	0.3382345	0.6325232	0.7314575	0.7202612	0.7097612
200	0.6452318	0.6322016	0.8206778	0.0238577	0.4489769	0.3515959	0.5906386	0.7686050	0.6580973	0.7926945
250	0.6991770	0.8111898	0.8218893	0.0289430	0.5470526	0.5004340	0.5222984	0.4471950	0.6893185	0.7126258
300	0.6391114	0.5584715	0.7125336	0.0019242	0.4562883	0.3767706	0.5678409	0.3293107	0.8874108	0.8508905
350	0.7655864	0.6180556	0.8659137	0.0003796	0.5230512	0.5432944	0.5335900	0.3904175	0.7733708	0.7745035
400	0.7862056	0.5423555	0.8184903	0.0044485	0.4360897	0.4937845	0.7189094	0.3238627	0.8079414	0.8076463
450	0.8876162	0.6127692	0.7852864	0.0117409	0.3826645	0.4459685	0.6757578	0.3051790	0.7951858	0.6923599
500	0.6711809	0.6264044	0.8891171	0.0145465	0.5761599	0.5013978	0.5706815	0.2831856	0.7804239	0.6979558
550	0.8243691	0.7274872	0.8114553	0.4776520	0.2766940	0.4896261	0.5170901	0.4109876	0.8951422	0.6533519
600	0.8295908	0.3956781	0.8134485	0.5320234	0.0817102	0.4294828	0.4566546	0.2789349	0.7359242	0.8363562
650	0.8263132	0.2065484	0.7751348	0.7319352	0.0392492	0.4711741	0.5453549	0.4756817	0.6775390	0.8663477
700	0.8102751	0.1225328	0.7051364	0.7188070	0.0480121	0.4157544	0.2676266	0.5311509	0.7042767	0.7089607
750	0.6978385	0.0355904	0.8378049	0.7216771	0.1036659	0.3335169	0.1807196	0.7379172	0.6261017	0.7612743
800	0.6912810	0.1541651	0.7411044	0.7309218	0.2322309	0.6669515	0.1342909	0.8297291	0.9194105	0.8711741
850	0.7818336	0.2764313	0.7003384	0.6792506	0.1239862	0.6159489	0.0692907	0.7451506	0.8365334	0.7031978
900	0.8808160	0.1734397	0.7771605	0.7353176	0.1246891	0.5663364	0.1485343	0.7552955	0.7385292	0.8167669
950	0.8366496	0.1077326	0.8933099	0.6924446	0.0784210	0.7359925	0.0560763	0.6787708	0.7507713	0.7097341
1000	0.8161603	0.1719027	0.6946027	0.6449120	0.1702119	0.6267080	0.0566961	0.6218484	0.7071115	0.7481418

0	0.6618682	0.1735811	0.8653989	0.7909627	0.1019229	0.7093891	0.0769658	0.8457545	0.7912633	0.7338839
50	0.8258562	0.1479893	0.6827747	0.7357021	0.1691911	0.7234741	0.0318985	0.6726056	0.4077615	0.9185042
100	0.8071279	0.1915723	0.7510977	0.6319828	0.1434348	0.7817975	0.0918948	0.6730499	0.4727876	0.7848119
150	0.7479619	0.2204052	0.7256264	0.7416358	0.1384888	0.7540027	0.1454825	0.8114747	0.3863007	0.7670476
200	0.4883185	0.1803985	0.7604589	0.7174059	0.2208994	0.6918455	0.0728227	0.7056158	0.4366813	0.8358225
250	0.7382236	0.2523837	0.7291958	0.6660273	0.1908199	0.6541003	0.1046026	0.6982330	0.3953315	0.7754492
300	0.6074775	0.2311522	0.8346183	0.7921960	0.1597807	0.6265124	0.1121543	0.7011301	0.4038315	0.7440071
350	0.7896257	0.1569859	0.7221604	0.7318453	0.2129871	0.7104567	0.1233994	0.7870648	0.4223668	0.7087776
400	0.6984815	0.2235732	0.7799138	0.7417065	0.1951875	0.7653500	0.1492543	0.9127790	0.4349734	0.8459810
450	0.8317417	0.1719711	0.6678678	0.6435656	0.2412217	0.4819358	0.1492238	0.7259827	0.4619915	0.7799832
500	0.6739419	0.1981152	0.7730154	0.8350497	0.1713288	0.5846685	0.0736569	0.8581179	0.4895010	0.8972888
550	0.7259102	0.1984120	0.7440238	0.8572436	0.0978060	0.5600034	0.0694110	0.7770816	0.7884541	0.7297290
600	0.7838755	0.1013511	0.7598621	0.7301829	0.1006598	0.6458550	0.0833384	0.6565624	0.6700971	0.6372604
650	0.8021518	0.0465495	0.7234070	0.8256958	0.1232730	0.6941402	0.0808205	0.5729759	0.7074274	0.6609911
700	0.7359616	0.0858935	0.7610828	0.7239073	0.1785419	0.8480078	0.0592529	0.7292041	0.7529505	0.7942256
750	0.8161012	0.1634597	0.7146429	0.7363786	0.2711309	0.7362816	0.0394871	0.7237445	0.7015903	0.7360544
800	0.7655312	0.1612904	0.7661877	0.7279918	0.0470211	0.7207630	0.0774716	0.7309934	0.7797272	0.7339876
850	0.7158908	0.0891027	0.7175269	0.7153866	0.0834324	0.8376237	0.1238810	0.7646009	0.7811360	0.6692879
900	0.7253308	0.0723961	0.7404251	0.7938086	0.0678640	0.7988356	0.1215804	0.7322781	0.7299217	0.6687155
950	0.7684648	0.1802469	0.6563981	0.7740042	0.1631934	0.8301284	0.0545130	0.6979004	0.8177137	0.8011242
1000	0.7466440	0.1185813	0.7156844	0.7204471	0.1165839	0.6636419	0.0739534	0.6528514	0.6800659	0.8530225

0	0.7337108	0.1530588	0.7250994	0.7525028	0.1239596	0.7097886	0.0670846	0.7611373	0.6699097	0.7326699
50	0.7645307	0.1191707	0.6846412	0.6784702	0.2737945	0.6888101	0.1294482	0.7335235	0.6728546	0.7503970
100	0.5896341	0.2533668	0.7859221	0.7259534	0.1245607	0.6122186	0.2153679	0.7690058	0.9210863	0.7511211
150	0.6834999	0.1994967	0.6644997	0.7051266	0.0855628	0.6294912	0.2414703	0.8014262	0.7287500	0.9278819
200	0.7157249	0.0949327	0.8701388	0.6327724	0.1244581	0.4755311	0.2099926	1.0000000	0.6923949	0.7120354
250	0.5793140	0.1012742	0.8315771	0.6725228	0.1139691	0.6214196	0.2577430	0.5859406	0.6894204	0.6646317
300	0.6535645	0.1541826	0.7361909	0.7675681	0.1321523	0.5212392	0.2251237	0.7028912	0.8138338	0.8104963
350	0.6343186	0.1924559	0.8217441	0.6300855	0.1456277	0.4754768	0.2191460	0.7041692	0.7620503	0.6969886
400	0.6989566	0.1613034	0.7937669	0.7649183	0.1030820	0.5407169	0.2870351	0.6993241	0.9228118	0.6326826
450	0.8109481	0.0787383	0.7113334	0.7059372	0.1402545	0.5108706	0.2267535	0.6916789	0.7182649	0.7911874
500	0.7264456	0.1761860	0.7611004	0.8003454	0.1272607	0.5378779	0.2002351	0.6286826	0.7154363	0.8159626
550	0.7358241	0.1491845	0.9075390	0.7287379	0.2792170	0.5448372	0.1902181	0.6808896	0.8102300	0.6834960
600	0.7387923	0.1702487	0.7564287	0.6787669	0.0727752	0.6743346	0.1146552	0.8129052	0.6956373	0.8961553
650	0.9566476	0.0816071	0.7333473	0.8613786	0.0552413	0.6091136	0.1059536	0.6047769	0.7333658	0.8027419
700	0.7550259	0.0582557	0.7076972	0.7458441	0.1061752	0.7551059	0.0969498	0.6653346	0.7413485	0.7760512
750	0.7058361	0.1132262	0.7736581	0.6446912	0.1850706	0.6442679	0.0635415	0.6893255	0.7753648	0.8515149
800	0.7354272	0.2102487	0.7027617	0.7482655	0.1885381	0.6720677	0.0517804	0.6745323	0.6853943	0.7324362
850	0.7466791	0.2438937	0.7643707	0.7510114	0.0911020	0.8489847	0.0916424	0.7270954	0.7123389	0.7687743
900	0.8100557	0.2012187	0.6946358	0.7265840	0.0518053	0.6857958	0.1416049	0.6620359	0.6826554	0.8647570
950	0.7733200	0.0693058	0.9262336	0.8159255	0.0974989	0.6212970	0.0809282	0.7193405	0.7707677	0.8209531
1000	0.7986021	0.0755237	0.7191439	0.7570847	0.2466121	0.6707223	0.0884391	0.5771059	0.7772160	0.6929460
