"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
950	0.4283312	0.2295124	0.6607820	0.2461043	0.6801162	0.6608635	0.3243480	0.7015927	0.6037398	0.9078821
1000	0.4916861	0.2580521	0.6047611	0.1414939	0.6937825	0.7437709	0.3004642	0.7854130	0.7028770	0.5774113

0	0.4781842	0.2072057	0.8916905	0.1744340	0.6600475	0.6895238	0.3857558	0.7710568	0.7573032	0.8465079
50	0.5228076	0.0921418	0.6813998	0.1073950	0.8659235	0.6820713	0.2779572	0.6642465	0.6633815	0.6976683
100	0.4546321	0.0592495	0.7126366	0.0250665	0.7787792	0.7979199	0.3454846	0.7486637	0.7467660	0.7331988
150	0.2374601	0.0403323	0.7236612	0.0099044	0.6584441	0.8323540	0.4419928	0.7564059	0.6606268	0.6366695
200	0.1205299	0.0477230	0.7937293	0.0061265	0.6598069	0.8276266	0.3335799	0.7451557	0.7328821	0.7080387
250	0.0723108	0.0661540	0.7729247	0.0045027	0.7633024	0.6950940	0.3134047	0.8188792	0.7283601	0.7834793
300	0.1269958	0.1409903	0.7310334	0.0081523	0.7721565	0.6303615	0.3449943	0.5915652	0.7474640	0.7465933
350	0.1455573	0.1512679	0.6490171	0.0069615	0.6335972	0.6611613	0.3163309	0.6598195	0.7806628	0.6573486
400	0.1430620	0.1481776	0.8588121	0.0006929	0.7958903	0.7006377	0.3111197	0.7236790	0.7634252	0.7401049
450	0.1779734	0.1441025	0.7058606	0.0043689	0.7111452	0.7447023	0.4198115	0.6923369	0.7690043	0.8067582
500	0.0978630	0.1500259	0.6556583	0.0096167	0.5651843	0.6547472	0.3286108	0.6889390	0.7277259	0.7867983
550	0.1645798	0.3134860	0.6616630	0.2511599	0.7393161	0.7963373	0.2957081	0.6113872	0.7411702	0.7183569
600	0.3444767	0.4663097	0.5933689	0.1786149	0.7527063	0.6861196	0.4185008	0.6625189	0.7459678	0.7801525
650	0.3585736	0.3071416	0.5134697	0.2227015	0.5947851	0.5471689	0.3678054	0.6926929	0.6248776	0.8186584
700	0.3613093	0.3165745	0.5952364	0.1753160	0.7160902	0.5731480	0.2937432	0.6210316	0.6035686	0.8069866
750	0.3499521	0.1907781	0.5270157	0.1986323	0.7474941	0.7285755	0.3338572	0.7718135	0.6106772	0.7087439
800	0.4503246	0.2802747	0.6061995	0.1771200	0.6440692	0.6869304	0.3851944	0.8273760	0.7321128	0.7392323
850	0.3323268	0.3003433	0.6632422	0.1860306	0.5668813	0.6057052	0.3532646	0.7733424	0.7614750	0.6241795
900	0.3715304	0.2193074	0.6419972	0.1468146	0.8099810	0.6467308	0.3994815	0.7536614	0.6679192	0.7102617
950	0.4091678	0.2588533	0.7438478	0.1653968	0.6599893	0.7081112	0.3444127	0.7518601	0.6621236	0.6806734
1000	0.4056575	0.2103426	0.6745232	0.2170057	0.6321906	0.7316369	0.3329564	0.7500798	0.6449618	0.7673314

0	0.5549436	0.1706967	0.7565133	0.1903876	0.6709539	0.6826053	0.3471390	0.7510968	0.6450571	0.7210096
50	0.2788683	0.2056960	0.7401669	0.1978900	0.7954368	0.6822487	0.5227092	0.3611799	0.6126842	0.6706748
100	0.1704957	0.2361071	0.8674685	0.1293913	0.7078750	0.6636556	0.4472264	0.3868304	0.7861513	0.4911373
150	0.1236227	0.3038264	0.7578712	0.1782897	0.7683808	0.7751957	0.4887334	0.4080603	0.6715130	0.3793322
200	0.1441444	0.4793034	0.4517563	0.1521151	0.6376181	0.7571436	0.5447955	0.4121664	0.5361888	0.4970836
250	0.1875534	0.4337068	0.2621655	0.1411601	0.8166626	0.8161934	0.4967786	0.4178296	0.5262285	0.5352550
300	0.1810387	0.3705808	0.2365961	0.2056559	0.7482823	0.8148199	0.5417101	0.3137949	0.5035998	0.4779321
350	0.1553166	0.4027755	0.2063043	0.2423494	0.8089211	0.7915442	0.4462995	0.3489111	0.5898883	0.3733501
400	0.1847850	0.4024371	0.2132428	0.3342224	0.7190988	0.8597736	0.4372345	0.3782354	0.6671486	0.4520416
450	0.1442627	0.4072161	0.2561003	0.3376467	0.8110827	0.5870203	0.4685018	0.3438365	0.4368256	0.4169945
500	0.2630771	0.4547794	0.2962439	0.4458462	0.7402642	0.6543981	0.4374145	0.3315788	0.5754833	0.4353788
550	0.4681648	0.3763646	0.2953822	0.3262357	0.7524883	0.7421186	0.3214513	0.5696276	0.6019556	0.6339837
600	0.4195590	0.2171347	0.3386115	0.2956490	0.8127846	0.7096454	0.2662325	0.6431229	0.5368055	0.7389703
650	0.4436373	0.2917207	0.3238916	0.3544792	0.7178594	0.7462526	0.3900468	0.7493682	0.6000150	0.6345205
700	0.4517214	0.2610714	0.4352906	0.2480490	0.7557741	0.6696822	0.2631052	0.7230571	0.5992797	0.7417897
750	0.5476132	0.2438613	0.4819441	0.2744325	0.8061379	0.6390431	0.3625368	0.6909188	0.6619926	0.7412282
800	0.4639882	0.3520481	0.6525300	0.1812780	0.7904130	0.7073948	0.3204782	0.7766182	0.5911231	0.6664876
850	0.5030888	0.2055906	0.7097711	0.2570389	0.7209755	0.8320449	0.3146162	0.7234134	0.7753160	0.6859866
900	0.5140803	0.2303132	0.6621477	0.2338516	0.7336117	0.8071088	0.3058667	0.8442707	0.7425182	0.6284820
950	0.4686845	0.2122683	0.7088181	0.2233833	0.5134568	0.7965516	0.4091057	0.6333429	0.8095384	0.7248589
1000	0.4649541	0.2360622	0.7238168	0.1669225	0.6677155	0.7538447	0.3019988	0.6673508	0.5894776	0.7206368

0	0.4558355	0.2270119	0.7540212	0.2347347	0.6828352	0.7441450	0.3887713	0.7620814	0.6854911	0.6148458
50	0.4002816	0.2034484	0.7329060	0.2282683	0.7823519	0.8004354	0.2076372	0.8359941	0.7897620	0.6292688
100	0.4962839	0.1461896	0.6804155	0.2107867	0.6920308	0.6926056	0.1910285	0.8176473	0.7423701	0.5658965
150	0.5076027	0.2131557	0.6629052	0.1660284	0.6911671	0.6190808	0.1812975	0.7334534	0.5550513	0.7713923
200	0.5839490	0.1617632	0.7064000	0.1862753	0.6077419	0.7146437	0.2884776	0.7220821	0.6812235	0.4729411
250	0.5823805	0.1587337	0.7111210	0.1819263	0.5649875	0.6302119	0.2238367	0.6978335	0.6251625	0.5546469
300	0.5690843	0.1591038	0.8601121	0.2247850	0.7340173	0.6334766	0.2137650	0.7129501	0.7136146	0.6043934
350	0.6658770	0.1684135	0.6707453	0.1933134	0.6961857	0.7372014	0.2456255	0.5708330	0.7735368	0.6441534
400	0.7930666	0.1479475	0.7441090	0.1576661	0.6291690	0.7404215	0.2005278	0.7098960	0.6921590	0.6781528
450	0.5863449	0.1833594	0.6899240	0.2245227	0.6589816	0.7088587	0.1740068	0.6585659	0.7769723	0.7564196
500	0.5372485	0.1581644	0.6990953	0.1254610	0.7256259	0.7552396	0.1644663	0.7204129	0.7551406	0.5976948
550	0.5930811	0.1770356	0.6464864	0.2163981	0.6008489	0.7597150	0.3518286	0.7922583	0.7420445	0.6391353
600	0.5096185	0.1909549	0.8605214	0.1607653	0.7957607	0.7976263	0.2897456	0.6057319	0.7031743	0.6542073
650	0.4777501	0.3163563	0.6685445	0.2175728	0.8144761	0.6464975	0.2803692	0.6729077	0.7276271	0.8487864
700	0.5287752	0.3166035	0.5315930	0.1166020	0.9005446	0.8331472	0.4003783	0.6698829	0.7882151	0.6866368
750	0.4132181	0.2508443	0.6591448	0.2072330	0.6602723	0.6962162	0.3131387	0.7355289	0.7573205	0.7417264
800	0.4693564	0.1840265	0.6032647	0.2251147	0.6577190	0.5942570	0.3977954	0.6956635	0.7139690	0.7972884
850	0.4663333	0.1541720	0.5350216	0.2143056	0.7875959	0.5710513	0.3457052	0.7089223	0.7154785	0.6936176
900	0.4044093	0.1679072	0.8051631	0.2459797	0.7653778	0.7409754	0.4315139	0.7061982	0.6681391	0.6586829
950	0.4730770	0.1946402	0.5855610	0.1954825	0.6239332	0.6842432	0.3032700	0.7969797	0.6857460	0.8147728
1000	0.4416628	0.2107618	0.7235119	0.1498608	0.6871211	0.6829106	0.2763833	0.7426260	0.5880945	0.6906845

0	0.4834451	0.2105884	0.7218136	0.1802637	0.6911814	0.6446568	0.3611712	0.5755693	0.6460498	0.6674777
50	0.5345274	0.2007261	0.7013584	0.1569569	0.6973665	0.8285456	0.3615362	0.7679974	0.6045516	0.2147436
100	0.3913093	0.2685265	0.7342178	0.2072822	0.6708630	0.7179541	0.3804345	0.6906525	0.4402964	0.0821148
150	0.4266356	0.2931358	0.6260652	0.2412507	0.7268935	0.7278563	0.3713130	0.9103786	0.3229166	0.0335944
200	0.4298498	0.2415515	0.6336793	0.1620399	0.6814277	0.6730247	0.2880420	0.8010123	0.2640016	0.0587420
250	0.4320600	0.2085275	0.6027651	0.1735512	0.5482436	0.6430529	0.4529581	0.7240958	0.3021638	0.0695462
300	0.4655435	0.1857038	0.5792433	0.1377551	0.5826005	0.6648356	0.4242293	0.7818274	0.2736912	0.0490573
350	0.4574854	0.2632938	0.6813978	0.1488678	0.5999073	0.6966555	0.3181477	0.6967995	0.2920744	0.0445718
400	0.4934775	0.1919763	0.7009167	0.2141572	0.6545009	0.6680867	0.4784470	0.6897481	0.2442740	0.0534802
450	0.5037204	0.2244522	0.6540736	0.1771150	0.7550013	0.8300235	0.3713755	0.6976828	0.3417859	0.0766022
500	0.4148645	0.2021641	0.6926276	0.1660767	0.7291006	0.7411758	0.3939537	0.6046013	0.2306788	0.0399669
550	0.4051290	0.2902039	0.6643526	0.2140952	0.6272596	0.7399407	0.3678497	0.6971000	0.4909018	0.5905537
600	0.3154437	0.1768795	0.7292514	0.2142076	0.7236715	0.6860699	0.3730788	0.7641442	0.5756778	0.5364125
650	0.4367052	0.2259780	0.5257952	0.1362877	0.6618665	0.5893198	0.3531422	0.6869061	0.5965277	0.8215713
700	0.4464060	0.1895152	0.6099690	0.1330739	0.7973663	0.7399563	0.3911602	0.6587913	0.7308407	0.6143982
750	0.4210710	0.2443163	0.6631750	0.2358724	0.6267062	0.7809234	0.4744094	0.8395704	0.6770782	0.7445559
800	0.3893720	0.2693339	0.5152662	0.1890777	0.7910832	0.7022221	0.3634371	0.7095875	0.7535214	0.7279831
850	0.5136392	0.2036882	0.7565371	0.2450105	0.7378776	0.7316906	0.3397053	0.7292630	0.7410812	0.6453053
900	0.4778205	0.2715789	0.7184945	0.2112764	0.5912024	0.6665439	0.3202921	0.6200123	0.5587329	0.6264354
950	0.4962214	0.2491804	0.5886939	0.1714433	0.7545381	0.6674153	0.4723133	0.5854115	0.6326708	0.6520218
1000	0.3999500	0.2344707	0.6988066	0.1655084	0.7134564	0.5689155	0.3031763	0.7091237	0.6252307	0.6960247

0	0.4970928	0.2031075	0.8652721	0.1802612	0.6493848	0.7398862	0.3959140	0.6858536	0.7097881	0.6859540
50	0.4244729	0.1916367	0.4720661	0.0828595	0.7907043	0.6641854	0.3369443	0.4639246	0.5033159	0.7599338
100	0.3842698	0.1403873	0.3626336	0.0710244	0.6179483	0.5876140	0.2801723	0.3506528	0.4438452	0.6833781
150	0.4435699	0.2503237	0.3351007	0.1342072	0.6703266	0.6350892	0.2788656	0.2662627	0.4695308	0.7732152
200	0.4662933	0.2200649	0.2602133	0.1440650	0.6275237	0.5999745	0.1977162	0.2650483	0.4491920	0.7611815
250	0.5578033	0.2360599	0.1879724	0.1641207	0.8177067	0.6949335	0.1025134	0.2800550	0.4508790	0.6826144
300	0.6346083	0.2367049	0.1888852	0.2230491	0.8546030	0.6404677	0.1853750	0.2805847	0.4508444	0.7398673
350	0.5223911	0.1685093	0.2171891	0.2109249	0.6997802	0.6706028	0.1944143	0.2930319	0.3958699	0.6782243
400	0.6728295	0.2179649	0.1637195	0.2242974	0.7092294	0.6980342	0.1974879	0.2753981	0.5685573	0.7231222
450	0.5311948	0.2222537	0.1402441	0.2758080	0.6953238	0.6672432	0.1789826	0.2262582	0.4184178	0.8263145
500	0.5536581	0.1575643	0.1571643	0.2780855	0.7334666	0.7598836	0.2702043	0.2537281	0.5670814	0.6920080
550	0.5202668	0.2191729	0.3954326	0.2766286	0.7650693	0.7407650	0.1593960	0.5901209	0.6861927	0.6908597
600	0.6042781	0.1718475	0.6710377	0.2436172	0.9579168	0.8253261	0.2813017	0.7942839	0.5684924	0.8248931
650	0.5855178	0.1978180	0.6458318	0.2143511	0.7899591	0.7732469	0.2933444	0.6294005	0.6855461	0.6985929
700	0.5414685	0.1920714	0.7482448	0.1746435	0.7599638	0.8074676	0.3238627	0.7721101	0.7439507	0.6982631
750	0.5048723	0.2944216	0.5820417	0.2016224	0.7333965	0.7057240	0.3473189	0.7337755	0.6979753	0.5785319
800	0.6333598	0.2362815	0.7040465	0.1899469	0.7389880	0.7836788	0.3549955	0.7616849	0.6312592	0.7578560
850	0.5172841	0.1928251	0.6610530	0.2141907	0.7035706	0.7893564	0.4045744	0.8051159	0.6778750	0.7654975
900	0.4457503	0.2375651	0.7458682	0.2505845	0.7855368	0.6921166	0.3089742	0.8195925	0.7066328	0.6661911
950	0.3841257	0.2010261	0.7168504	0.2584940	0.8482623	0.6515222	0.2876164	0.7234292	0.7416084	0.6205535
1000	0.5548851	0.2371179	0.6754316	0.1714315	0.6526081	0.6905734	0.4135177	0.8637465	0.7142864	0.6633855

0	0.4959702	0.2078609	0.7191555	0.2063794	0.7085782	0.8123122	0.3151458	0.6507846	0.6887549	0.6256627
50	0.4981720	0.1467458	0.6464756	0.0588544	0.7945422	0.6851956	0.3437562	0.7517318	0.5435188	0.5469226
100	0.3486757	0.2897773	0.5856022	0.0292827	0.7976420	0.7788429	0.4063795	0.6464632	0.7414440	0.5861294
150	0.2672890	0.2237847	0.7167699	0.0216400	0.6586132	0.7468406	0.3353708	0.7945989	0.8042486	0.5322908
200	0.1583422	0.3353842	0.7800890	0.0179108	0.6915955	0.6908744	0.3399059	0.5763417	0.5924001	0.4506163
250	0.1454052	0.3759136	0.6164525	0.0132396	0.5592070	0.7587500	0.3209488	0.7057132	0.5524725	0.4852453
300	0.0906934	0.4567855	0.4330843	0.0111833	0.6754118	0.7212941	0.4541823	0.6902644	0.4986088	0.5349417
350	0.1489975	0.5737822	0.3766211	0.0073951	0.8013333	0.6645453	0.3869455	0.7011438	0.5065010	0.5533082
400	0.1105147	0.5364680	0.2819813	0.0178240	0.6589553	0.7515761	0.4079403	0.6930406	0.5461540	0.5360887
450	0.1269967	0.5957147	0.2845256	0.0771317	0.7592303	0.7308018	0.3748188	0.6668355	0.4704019	0.5395763
500	0.1975315	0.5159357	0.2316458	0.0368231	0.7065286	0.7318909	0.4128149	0.6334033	0.4576620	0.6129450
550	0.4052029	0.3360628	0.1790162	0.3168130	0.7190183	0.7612327	0.3824120	0.7202166	0.4501551	0.6905516
600	0.4618670	0.2883819	0.2500831	0.3555394	0.7280590	0.6931465	0.4254350	0.7074256	0.6442832	0.6905601
650	0.4643515	0.2567903	0.3899056	0.3211303	0.6047778	0.5922480	0.3175263	0.6230534	0.5817965	0.6283393
700	0.5043632	0.1616729	0.5006763	0.2659601	0.7609444	0.8291154	0.3469052	0.6481344	0.6704389	0.7465172
750	0.5423135	0.2249899	0.4954975	0.2847535	0.6210146	0.6379376	0.4813151	0.7551023	0.6213411	0.7217769
800	0.5952532	0.1591857	0.5876752	0.2313828	0.6925158	0.7328887	0.3573648	0.7292279	0.6451816	0.6360803
850	0.4806404	0.1747657	0.5772088	0.1946642	0.7383587	0.7426039	0.3642775	0.7052803	0.6808680	0.7397216
900	0.4968316	0.2008869	0.6504953	0.1988051	0.6811233	0.6728811	0.3460348	0.7057088	0.7243963	0.5945374
950	0.4506014	0.2903265	0.5855655	0.1461185	0.6647879	0.7668283	0.4106796	0.7341061	0.6200244	0.6350456
1000	0.3843047	0.2038638	0.6147219	0.1580093	0.7886158	0.7211119	0.2934131	0.8151119	0.7272403	0.7250508
