"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
400	0.6943670	0.7611117	0.5333476	0.0980203	0.0521813	0.0979475	0.0000000	0.5669643	0.2021118	0.8330853
450	0.5126197	0.7583742	0.4421072	0.1721872	0.1022093	0.1128336	0.0100581	0.5795980	0.1171209	0.7053555
500	0.6146683	0.7426644	0.4587973	0.1911269	0.0484182	0.0765925	0.0069187	0.5639686	0.0688183	0.8769870
550	0.6546548	0.7381568	0.5208851	0.2054739	0.0546413	0.1088634	0.0109385	0.6024733	0.1909143	0.7962778
600	0.7415859	0.5955348	0.5431882	0.1518018	0.0576234	0.0363440	0.0660288	0.5455597	0.1864338	0.8234231
650	0.7397972	0.7266434	0.3829850	0.1787697	0.0391779	0.0565982	0.0096755	0.7661393	0.3262108	0.6911951
700	0.8923247	0.7651346	0.5564351	0.1482926	0.0614950	0.0311751	0.0128197	0.6001856	0.4001899	0.7911199
750	0.6641371	0.7433731	0.4727844	0.1660600	0.0609786	0.0600524	0.0197777	0.6888812	0.2783651	0.7513681
800	0.7305341	0.7541429	0.4841805	0.1588451	0.0342859	0.0371904	0.0131760	0.6743100	0.2590234	0.7004165
850	0.7571207	0.7395123	0.4192084	0.2407463	0.0204281	0.0863219	0.0227379	0.6633171	0.2837337	0.6353206
900	0.7890838	0.6676655	0.4287546	0.2840367	0.0267244	0.0713221	0.0240693	0.5990776	0.2810846	0.8364490
950	0.6783112	0.8470768	0.5598558	0.1705153	0.0527595	0.0654278	0.0401967	0.6915900	0.2767324	0.8391477
1000	0.7121919	0.7084948	0.5448266	0.2182594	0.0395911	0.0466527	0.0316844	0.5361089	0.4387812	0.7661344

0	0.6899794	0.6549907	0.4905345	0.1398468	0.0970717	0.0674136	0.0434468	0.5851205	0.2812802	0.8832563
50	0.4831210	0.7583285	0.4513152	0.1257300	0.0610471	0.0426503	0.0435146	0.5231818	0.2416983	0.7781624
100	0.3043021	0.6054691	0.4959526	0.1708689	0.0475234	0.0803189	0.0294169	0.4666732	0.2417654	0.8612708
150	0.3391741	0.7289424	0.5181685	0.1280468	0.0734221	0.0483315	0.0350088	0.5836368	0.1667638	0.8786756
200	0.4696904	0.7637946	0.4267519	0.1848524	0.0634265	0.0707875	0.0123458	0.6659327	0.1371128	0.7105622
250	0.5130164	0.8068884	0.5040487	0.1135720	0.0519911	0.0398711	0.0366054	0.5988856	0.1747195	0.7671732
300	0.5259601	0.7501530	0.5207582	0.2119773	0.0443025	0.1000970	0.0132752	0.5147834	0.1197364	0.7557396
350	0.5085789	0.8865860	0.4213759	0.1341101	0.0815850	0.0378193	0.0343626	0.5734635	0.0625056	0.7586254
400	0.3105175	0.7273886	0.5063052	0.1516104	0.0917122	0.1079536	0.0260600	0.5597716	0.1574426	0.7266921
450	0.4143825	0.8505246	0.6037121	0.1356236	0.0601593	0.1200483	0.0683830	0.6814447	0.0753946	0.7090013
500	0.4030889	0.7719048	0.4995031	0.1624088	0.0714894	0.0911414	0.0101866	0.5479210	0.0746418	0.7314707
550	0.6772439	0.7661919	0.5114040	0.1913155	0.0496719	0.0718553	0.0203534	0.4534482	0.1192650	0.7565731
600	0.7353676	0.5420776	0.4255135	0.1789456	0.0645560	0.0392194	0.0311334	0.6124910	0.1465556	0.8187596
650	0.7449845	0.7435136	0.5075923	0.1643202	0.0640093	0.0618359	0.0160124	0.6030899	0.1798526	0.8845290
700	0.6848647	0.6962021	0.6056235	0.2452142	0.0998154	0.0943354	0.0440106	0.6434569	0.1944136	0.9036204
750	0.7530136	0.7140749	0.5026428	0.1429472	0.0996404	0.0839412	0.0802862	0.4823441	0.1608337	0.8206650
800	0.7222278	0.8045690	0.5308701	0.1480462	0.0686897	0.0530730	0.0335702	0.6392404	0.0877219	0.8753144
850	0.7424470	0.7183310	0.5055231	0.1566186	0.0823712	0.0455545	0.0313573	0.6638842	0.1457631	0.6806896
900	0.8173484	0.7262006	0.5247778	0.1867855	0.0271769	0.0877015	0.0338860	0.6393941	0.2814894	0.9092910
950	0.7211262	0.6981620	0.4005287	0.2171849	0.0540130	0.0524249	0.0325544	0.6228518	0.2936057	0.7393219
1000	0.6502179	0.6714416	0.4979837	0.1729063	0.0555212	0.0466114	0.0395086	0.6644335	0.2726472	0.8181075

0	0.6288262	0.7579233	0.5021181	0.1404388	0.0513596	0.0472738	0.0178795	0.5895942	0.3575547	0.7232926
50	0.2750288	0.5959769	0.6691667	0.1842691	0.0544769	0.3621693	0.0349387	0.3783710	0.1336731	0.8036922
100	0.1443909	0.5632809	0.5006974	0.1239653	0.0623675	0.3914500	0.0414533	0.2972644	0.0385409	0.7907167
150	0.1018352	0.5976682	0.4101699	0.2265973	0.0404393	0.4909652	0.0475585	0.1928709	0.0283213	0.8247397
200	0.0682575	0.3970687	0.4475338	0.2184430	0.0505278	0.4377382	0.0795905	0.1894792	0.0105906	0.7875284
250	0.0554733	0.5539123	0.3861865	0.1080340	0.0781498	0.5079793	0.0950282	0.2118738	0.0324532	0.6031389
300	0.0801926	0.4703182	0.3817429	0.1329866	0.0478611	0.4383673	0.0969912	0.2002497	0.0181421	0.7779387
350	0.0802620	0.5158487	0.5119822	0.3513689	0.0767112	0.5771461	0.1116071	0.1808074	0.0151658	0.8377364
400	0.0636093	0.4073897	0.4763383	0.1240214	0.0846279	0.4655210	0.0917748	0.2084048	0.0081068	0.6596071
450	0.0325550	0.3716485	0.5825702	0.1454849	0.0442101	0.6720780	0.0981847	0.1874546	0.0055030	0.8605093
500	0.0390819	0.5134001	0.6009040	0.1324360	0.0673363	0.5293287	0.1175991	0.1487532	0.0037094	0.7582816
550	0.4958044	0.7919191	0.4351200	0.2260668	0.0526591	0.2265456	0.1932351	0.2722412	0.4122672	0.7115450
600	0.7021665	0.6327852	0.5643267	0.1304622	0.0664956	0.1514168	0.0908331	0.2874973	0.5049141	0.8536071
650	0.4842656	0.6624085	0.5076587	0.1861528	0.0308628	0.0615838	0.0822960	0.5002153	0.3572928	0.7966821
700	0.6487027	0.9026156	0.5346795	0.1962191	0.0844468	0.0491960	0.0369333	0.5928897	0.2522761	0.7372331
750	0.6638134	0.6265217	0.6566457	0.1386009	0.0649014	0.0563455	0.0084831	0.5256717	0.1871901	0.8747987
800	0.6251186	0.8343791	0.5300722	0.1536711	0.0381037	0.0468893	0.0244649	0.7825104	0.1759065	0.9183484
850	0.6763826	0.8382351	0.5351360	0.0943916	0.0831586	0.0631908	0.0363839	0.6162783	0.1685387	0.8606618
900	0.7462131	0.6767563	0.5663110	0.1022017	0.0660759	0.0564192	0.0117913	0.6936391	0.1641005	0.7936259
950	0.8306676	0.8234567	0.5596626	0.1306139	0.0400980	0.0680701	0.0356588	0.6675583	0.2310599	0.8495500
1000	0.7558083	0.8243320	0.5038674	0.2652974	0.1082861	0.0213577	0.0349174	0.6763858	0.3961651	0.8705993

0	0.6302786	0.7656734	0.6166666	0.1362988	0.0610633	0.0556349	0.0271076	0.5307058	0.2121207	0.8068645
50	0.8361703	0.5545556	0.5950623	0.1842230	0.1278225	0.0621731	0.0243926	0.5108538	0.3340231	0.7636275
100	0.7514910	0.4913031	0.4899856	0.2159321	0.1865980	0.1118865	0.0246353	0.6269494	0.3217449	0.8389706
150	0.7584230	0.6050475	0.4573406	0.1409265	0.1861478	0.2264051	0.0113740	0.4337044	0.2062835	0.7845698
200	0.8054646	0.5221190	0.5527509	0.1610322	0.1843040	0.3844028	0.0424125	0.3737536	0.1750156	0.8643225
250	0.8958750	0.5050785	0.4620401	0.1774293	0.2167447	0.4654936	0.0284779	0.2361483	0.2032526	0.7274652
300	0.7004689	0.5081545	0.4957189	0.1763386	0.1721019	0.5914419	0.0669151	0.2332729	0.4679562	0.7145037
350	0.5614953	0.5067042	0.4930513	0.1068022	0.1857304	0.5175426	0.1252793	0.1488146	0.6406454	0.7930982
400	0.5783553	0.4329754	0.4476364	0.1826153	0.2033668	0.5827908	0.1025149	0.2339654	0.6865134	0.7140145
450	0.2517379	0.5675187	0.4439828	0.1533806	0.1991412	0.5022182	0.1044754	0.1809009	0.7566913	0.7476885
500	0.3362703	0.4360062	0.4721418	0.1336903	0.1798741	0.4684932	0.1426081	0.1710760	0.5899796	0.7570116
550	0.1625078	0.7067798	0.5909941	0.1259857	0.1170937	0.3078573	0.0825023	0.2112638	0.7312655	0.6981109
600	0.2649201	0.6331434	0.4814636	0.1413325	0.1066408	0.3015628	0.1102337	0.1958178	0.6420162	0.6705760
650	0.2671302	0.6566104	0.5633934	0.1232403	0.0392697	0.1343529	0.0842342	0.3922103	0.6698288	0.7587590
700	0.2842414	0.6555038	0.6679559	0.2062003	0.0678092	0.1158580	0.0637625	0.4759229	0.4363264	0.8255161
750	0.4172625	0.6752966	0.4342837	0.1796224	0.0775896	0.1064269	0.0186397	0.5369262	0.3758398	0.7693140
800	0.5650239	0.7322379	0.5530097	0.1685241	0.0930909	0.0416544	0.0450576	0.6475049	0.3842650	0.8175454
850	0.6409598	0.7699103	0.4933046	0.1706744	0.0342008	0.0374397	0.0364156	0.6064877	0.2219935	0.7599627
900	0.6365259	0.7056500	0.5794393	0.1511339	0.0254197	0.0481113	0.0172325	0.6088637	0.3104881	0.7661510
950	0.6268377	0.7958125	0.5320275	0.1661836	0.0724494	0.0440426	0.0119551	0.7370729	0.3319959	0.8451614
1000	0.5999042	0.8996976	0.5294592	0.1426798	0.0312847	0.0312308	0.0913324	0.6553239	0.4763301	0.7581855

0	0.6106031	0.6775255	0.5504974	0.1396089	0.0533106	0.0572729	0.0320938	0.5418968	0.2823797	0.7985824
50	0.7993220	0.7404099	0.4036247	0.1564299	0.0407600	0.0671291	0.0048851	0.1635741	0.2222068	0.4648520
100	0.5595881	0.7847301	0.2643310	0.2038219	0.0467892	0.0417852	0.0148999	0.0723169	0.4532252	0.4771380
150	0.5410865	0.7910884	0.2149232	0.2532198	0.0426141	0.0698648	0.0318544	0.0598910	0.6298248	0.3457639
200	0.3596212	0.7554779	0.2438757	0.4349062	0.0674481	0.0304468	0.0617991	0.0775967	0.7081183	0.3671816
250	0.2825638	0.5836942	0.1918110	0.4053590	0.0700263	0.0844871	0.0921276	0.0582324	0.7666528	0.4448446
300	0.2633448	0.5235882	0.1544334	0.4598283	0.0388818	0.0283131	0.1280043	0.0988087	0.7312916	0.2973776
350	0.2617734	0.5254298	0.1422327	0.6759988	0.0339532	0.0790488	0.1044264	0.1691886	0.9155870	0.5390856
400	0.2901191	0.3912707	0.1300414	0.7935782	0.0486620	0.0562489	0.1386711	0.0832473	0.7752348	0.4201791
450	0.1507839	0.5612227	0.1320244	0.6623002	0.0539497	0.0877917	0.0566440	0.1272689	0.7674884	0.4070619
500	0.1912318	0.5785220	0.1511858	0.6110680	0.1014031	0.0848506	0.0866908	0.1080236	0.7998134	0.3592167
550	0.3835534	0.4165305	0.1638430	0.5834949	0.0792282	0.0549859	0.1058988	0.5889279	0.6839330	0.6280240
600	0.2898089	0.4809815	0.4527630	0.3754121	0.0744668	0.0942206	0.0682567	0.5114137	0.4589674	0.6764293
650	0.5444744	0.4780833	0.4392245	0.3118345	0.0565407	0.0517131	0.0438961	0.5215042	0.3234432	0.7868069
700	0.6052637	0.5202719	0.5518737	0.2111794	0.0532870	0.0684450	0.0087767	0.6671265	0.1613603	0.8190947
750	0.7278551	0.7474482	0.5545998	0.0920870	0.0764813	0.0947557	0.0214989	0.5517157	0.1196340	0.8332993
800	0.8448695	0.7115873	0.5611545	0.1723637	0.0518024	0.0366201	0.0300469	0.6478612	0.2275023	0.6771788
850	0.8667613	0.8507293	0.6526496	0.1103556	0.0646061	0.0796715	0.0246592	0.6405851	0.2914081	0.8351986
900	0.6337500	0.7002985	0.4462239	0.1489630	0.0509294	0.0537081	0.0262842	0.6523741	0.3230358	0.8307371
950	0.6173167	0.7560217	0.5381974	0.1320425	0.0479764	0.0684286	0.0765291	0.7032203	0.5048125	0.7861364
1000	0.5956699	0.7184152	0.6119398	0.1273937	0.0380582	0.0545660	0.0129571	0.5323486	0.3516260	0.8552402
